stamp_s,phase,vt_s,warp,settle_blend,motor_id,q,q_des,err,qd,qd_des,qd_err,kp,kd,tau_ff,tau_meas,pd_tau,total_tau,hold_ref_source,q_final,q_final_err,settle_vel_brake
1782853541.881906,trajectory,0.081637,1.000000,0.000000,1,-0.010930061,-0.009721006,0.001209055,-0.097354889,0.002114089,0.099468978,35.000000,5.000000,-0.035855461,0.173021317,0.539661827,0.503806366,q_final,,,1.000000
1782853541.881906,trajectory,0.081637,1.000000,0.000000,2,0.027036667,0.027028666,-0.000008001,0.018005371,-0.000291771,-0.018297142,55.000000,4.800000,-0.262149768,-0.352485657,-0.088266315,-0.350416083,q_final,,,1.000000
1782853541.881906,trajectory,0.081637,1.000000,0.000000,3,0.001341820,0.002073588,0.000731768,0.051696777,-0.001310666,-0.053007444,40.000000,4.830000,0.147348926,-0.134111404,-0.226755231,-0.079406305,q_final,,,1.000000
1782853541.881906,trajectory,0.081637,1.000000,0.000000,4,0.001726151,0.001318028,-0.000408122,0.078552246,-0.000867634,-0.079419881,30.000000,2.500000,0.123601158,0.017898560,-0.210793366,-0.087192208,q_final,,,1.000000
1782853541.881906,trajectory,0.081637,1.000000,0.000000,5,-0.060400963,-0.061602508,-0.001201545,-0.010574341,-0.001840217,0.008734124,15.000000,1.500000,0.010480972,-0.027985573,-0.004921997,0.005558975,q_final,,,1.000000
1782853541.881906,trajectory,0.081637,1.000000,0.000000,6,-0.018982887,-0.019006222,-0.000023335,0.041793823,-0.000850998,-0.042644821,12.000000,1.000000,0.006459730,-0.001922607,-0.042924843,-0.036465114,q_final,,,1.000000
1782853541.893827,trajectory,0.093505,1.000000,0.000000,1,-0.011696815,-0.009692158,0.002004657,-0.183292389,0.002761136,0.186053525,35.000000,5.000000,-0.222075334,0.077562332,1.000430627,0.778355293,q_final,,,1.000000
1782853541.893827,trajectory,0.093505,1.000000,0.000000,2,0.027036667,0.027024685,-0.000011982,0.003967285,-0.000381071,-0.004348356,55.000000,4.800000,-0.307234457,-0.251773834,-0.021531119,-0.328765575,q_final,,,1.000000
1782853541.893827,trajectory,0.093505,1.000000,0.000000,3,0.001341820,0.002055703,0.000713883,0.051696777,-0.001711814,-0.053408592,40.000000,4.830000,-0.057903567,-0.134111404,-0.229408162,-0.287311729,q_final,,,1.000000
1782853541.893827,trajectory,0.093505,1.000000,0.000000,4,0.001726151,0.001306189,-0.000419961,0.078552246,-0.001133186,-0.079685432,30.000000,2.500000,0.056476849,0.017898560,-0.211812424,-0.155335574,q_final,,,1.000000
1782853541.893827,trajectory,0.093505,1.000000,0.000000,5,-0.060400963,-0.061627619,-0.001226656,-0.010574341,-0.002403441,0.008170899,15.000000,1.500000,0.018051321,-0.027985573,-0.006143493,0.011907828,q_final,,,1.000000
1782853541.893827,trajectory,0.093505,1.000000,0.000000,6,-0.018599510,-0.019017835,-0.000418325,-0.004531860,-0.001111457,0.003420403,12.000000,1.000000,-0.043483216,-0.000213623,-0.001599491,-0.045082707,q_final,,,1.000000
1782853541.905616,trajectory,0.105285,1.000000,0.000000,1,-0.011696815,-0.009655446,0.002041370,-0.183292389,0.003485216,0.186777604,35.000000,5.000000,-0.075317686,0.077562332,1.005335958,0.930018272,q_final,,,1.000000
1782853541.905616,trajectory,0.105285,1.000000,0.000000,2,0.027036667,0.027019618,-0.000017049,0.003967285,-0.000481003,-0.004448288,55.000000,4.800000,-0.290355365,-0.251773834,-0.022289464,-0.312644829,q_final,,,1.000000
1782853541.905616,trajectory,0.105285,1.000000,0.000000,3,0.001341820,0.002032943,0.000691123,0.051696777,-0.002160720,-0.053857497,40.000000,4.830000,-0.128069040,-0.134111404,-0.232486795,-0.360555835,q_final,,,1.000000
1782853541.905616,trajectory,0.105285,1.000000,0.000000,4,0.001726151,0.001291122,-0.000435028,0.078552246,-0.001430353,-0.079982599,30.000000,2.500000,0.033809964,0.017898560,-0.213007349,-0.179197385,q_final,,,1.000000
1782853541.905616,trajectory,0.105285,1.000000,0.000000,5,-0.060784340,-0.061659575,-0.000875235,0.032730103,-0.003033719,-0.035763822,15.000000,1.500000,0.068622397,-0.021148682,-0.066774265,0.001848132,q_final,,,1.000000
1782853541.905616,trajectory,0.105285,1.000000,0.000000,6,-0.018982887,-0.019032613,-0.000049726,0.003524780,-0.001402926,-0.004927706,12.000000,1.000000,-0.012121452,-0.009613037,-0.005524412,-0.017645864,q_final,,,1.000000
1782853541.918891,trajectory,0.118530,1.000000,0.000000,1,-0.012080193,-0.009603370,0.002476822,0.047668457,0.004395238,-0.043273219,35.000000,5.000000,0.294229535,0.174058914,-0.129677318,0.164552217,q_final,,,1.000000
1782853541.918891,trajectory,0.118530,1.000000,0.000000,2,0.027036667,0.027012431,-0.000024236,0.176088333,-0.000606597,-0.176694930,55.000000,4.800000,0.248656135,-0.251773834,-0.849468636,-0.600812501,q_final,,,1.000000
1782853541.918891,trajectory,0.118530,1.000000,0.000000,3,0.001341820,0.002000658,0.000658838,0.003356934,-0.002724904,-0.006081838,40.000000,4.830000,-0.041773893,-0.079637527,-0.003021766,-0.044795658,q_final,,,1.000000
1782853541.918891,trajectory,0.118530,1.000000,0.000000,4,0.001726151,0.001269750,-0.000456401,-0.159122467,-0.001803831,0.157318636,30.000000,2.500000,-0.330633495,0.042282104,0.379604574,0.048971080,q_final,,,1.000000
1782853541.918891,trajectory,0.118530,1.000000,0.000000,5,-0.060784340,-0.061704905,-0.000920565,-0.034744263,-0.003825852,0.030918411,15.000000,1.500000,-0.037724966,0.009185791,0.032569143,-0.005155822,q_final,,,1.000000
1782853541.918891,trajectory,0.118530,1.000000,0.000000,6,-0.018982887,-0.019053575,-0.000070688,-0.006546021,-0.001769243,0.004776778,12.000000,1.000000,-0.014962069,-0.002349854,0.003928524,-0.011033546,q_final,,,1.000000
1782853541.930930,trajectory,0.130573,1.000000,0.000000,1,-0.011696815,-0.009545014,0.002151801,0.032897949,0.005309557,-0.027588393,35.000000,5.000000,0.258782418,0.162126541,-0.062628914,0.196153504,q_final,,,1.000000
1782853541.930930,trajectory,0.130573,1.000000,0.000000,2,0.027036667,0.027004377,-0.000032290,-0.121156693,-0.000732785,0.120423908,55.000000,4.800000,-0.616697348,-0.242618561,0.576258824,-0.040438524,q_final,,,1.000000
1782853541.930930,trajectory,0.130573,1.000000,0.000000,3,0.001726151,0.001964479,0.000238328,0.049011230,-0.003291752,-0.052302982,40.000000,4.830000,0.045223962,-0.203632355,-0.243090283,-0.197866321,q_final,,,1.000000
1782853541.930930,trajectory,0.130573,1.000000,0.000000,4,0.001726151,0.001245800,-0.000480350,0.022155762,-0.002179073,-0.024334835,30.000000,2.500000,0.140162221,0.007003784,-0.075247594,0.064914627,q_final,,,1.000000
1782853541.930930,trajectory,0.130573,1.000000,0.000000,5,-0.060400963,-0.061755701,-0.001354738,0.002517700,-0.004621724,-0.007139425,15.000000,1.500000,0.020670751,0.035247803,-0.031030212,-0.010359461,q_final,,,1.000000
1782853541.930930,trajectory,0.130573,1.000000,0.000000,6,-0.018982887,-0.019077066,-0.000094178,-0.020645142,-0.002137289,0.018507852,12.000000,1.000000,-0.007428261,-0.008758545,0.017377713,0.009949452,q_final,,,1.000000
1782853541.943632,trajectory,0.143225,1.000000,0.000000,1,-0.011696815,-0.009471302,0.002225513,0.032897949,0.006357795,-0.026540154,35.000000,5.000000,0.089883649,0.162126541,-0.054807813,0.035075837,q_final,,,1.000000
1782853541.943632,trajectory,0.143225,1.000000,0.000000,2,0.027036667,0.026994204,-0.000042463,-0.121156693,-0.000877454,0.120279238,55.000000,4.800000,-0.399366366,-0.242618561,0.575004887,0.175638521,q_final,,,1.000000
1782853541.943632,trajectory,0.143225,1.000000,0.000000,3,0.001726151,0.001918780,0.000192629,0.049011230,-0.003941625,-0.052952856,40.000000,4.830000,-0.091222905,-0.203632355,-0.248057127,-0.339280032,q_final,,,1.000000
1782853541.943632,trajectory,0.143225,1.000000,0.000000,4,0.001726151,0.001215549,-0.000510602,0.022155762,-0.002609276,-0.024765038,30.000000,2.500000,0.062515050,0.007003784,-0.077230653,-0.014715604,q_final,,,1.000000
1782853541.943632,trajectory,0.143225,1.000000,0.000000,5,-0.060400963,-0.061819864,-0.001418901,0.049850464,-0.005534167,-0.055384631,15.000000,1.500000,0.075124334,0.007476807,-0.104360462,-0.029236127,q_final,,,1.000000
1782853541.943632,trajectory,0.143225,1.000000,0.000000,6,-0.018982887,-0.019106737,-0.000123850,-0.021652222,-0.002559243,0.019092979,12.000000,1.000000,-0.003020969,-0.016876221,0.017606779,0.014585810,q_final,,,1.000000
1782853541.954944,trajectory,0.154527,1.000000,0.000000,1,-0.011696815,-0.009393796,0.002303019,-0.047668457,0.007369127,0.055037584,35.000000,5.000000,-0.328914804,0.038650513,0.355793601,0.026878797,q_final,,,1.000000
1782853541.954944,trajectory,0.154527,1.000000,0.000000,2,0.027036667,0.026983507,-0.000053160,0.069274902,-0.001017031,-0.070291933,55.000000,4.800000,0.267086301,-0.361640930,-0.340325061,-0.073238760,q_final,,,1.000000
1782853541.954944,trajectory,0.154527,1.000000,0.000000,3,0.001341820,0.001870728,0.000528909,-0.122867584,-0.004568618,0.118298966,40.000000,4.830000,-0.954183305,-0.086381912,0.592540346,-0.361642959,q_final,,,1.000000
1782853541.954944,trajectory,0.154527,1.000000,0.000000,4,0.001726151,0.001183739,-0.000542411,0.034240723,-0.003024332,-0.037265055,30.000000,2.500000,0.109193524,-0.033464432,-0.109434969,-0.000241445,q_final,,,1.000000
1782853541.954944,trajectory,0.154527,1.000000,0.000000,5,-0.060400963,-0.061887330,-0.001486367,0.049850464,-0.006414485,-0.056264949,15.000000,1.500000,0.040184074,0.007476807,-0.106692924,-0.066508850,q_final,,,1.000000
1782853541.954944,trajectory,0.154527,1.000000,0.000000,6,-0.018982887,-0.019137936,-0.000155049,-0.021652222,-0.002966341,0.018685881,12.000000,1.000000,-0.001017373,-0.016876221,0.016825292,0.015807919,q_final,,,1.000000
1782853541.966986,trajectory,0.166549,1.000000,0.000000,1,-0.011696815,-0.009298355,0.002398461,0.109436035,0.008521315,-0.100914720,35.000000,5.000000,0.040438927,0.121660233,-0.420627479,-0.380188552,q_final,,,1.000000
1782853541.966986,trajectory,0.166549,1.000000,0.000000,2,0.027036667,0.026970335,-0.000066332,-0.026550293,-0.001176047,0.025374246,55.000000,4.800000,-0.252702636,-0.359809875,0.118148135,-0.134554501,q_final,,,1.000000
1782853541.966986,trajectory,0.166549,1.000000,0.000000,3,0.001341820,0.001811558,0.000469738,-0.122867584,-0.005282937,0.117584647,40.000000,4.830000,-0.436114227,-0.086381912,0.586723369,0.150609142,q_final,,,1.000000
1782853541.966986,trajectory,0.166549,1.000000,0.000000,4,0.001726151,0.001144570,-0.000581581,0.034240723,-0.003497197,-0.037737920,30.000000,2.500000,0.051874426,-0.033464432,-0.111792218,-0.059917792,q_final,,,1.000000
1782853541.966986,trajectory,0.166549,1.000000,0.000000,5,-0.060784340,-0.061970407,-0.001186067,0.058914185,-0.007417412,-0.066331596,15.000000,1.500000,0.091902960,0.013885498,-0.117288396,-0.025385436,q_final,,,1.000000
1782853541.966986,trajectory,0.166549,1.000000,0.000000,6,-0.018982887,-0.019176355,-0.000193468,-0.040786743,-0.003430138,0.037356605,12.000000,1.000000,-0.024745720,-0.017730713,0.035034994,0.010289274,q_final,,,1.000000
1782853541.978817,trajectory,0.178355,1.000000,0.000000,1,-0.011696815,-0.009190698,0.002506118,-0.122867584,0.009728356,0.132595940,35.000000,5.000000,-0.797840733,0.219715118,0.750693818,-0.047146916,q_final,,,1.000000
1782853541.978817,trajectory,0.178355,1.000000,0.000000,2,0.027036667,0.026955477,-0.000081190,-0.026550293,-0.001342634,0.025207659,55.000000,4.800000,-0.276775715,-0.359809875,0.116531330,-0.160244385,q_final,,,1.000000
1782853541.978817,trajectory,0.178355,1.000000,0.000000,3,0.001726151,0.001744814,0.000018664,0.023498535,-0.006031264,-0.029529799,40.000000,4.830000,0.112932740,-0.089494705,-0.141882386,-0.028949646,q_final,,,1.000000
1782853541.978817,trajectory,0.178355,1.000000,0.000000,4,0.001726151,0.001100387,-0.000625764,-0.035583496,-0.003992574,0.031590922,30.000000,2.500000,-0.050062150,-0.029830933,0.060204396,0.010142245,q_final,,,1.000000
1782853541.978817,trajectory,0.178355,1.000000,0.000000,5,-0.060784340,-0.062064117,-0.001279777,0.015609741,-0.008468085,-0.024077827,15.000000,1.500000,0.033360228,-0.019012451,-0.055313398,-0.021953169,q_final,,,1.000000
1782853541.978817,trajectory,0.178355,1.000000,0.000000,6,-0.018982887,-0.019219691,-0.000236803,0.007553101,-0.003916016,-0.011469117,12.000000,1.000000,0.008824454,0.005767822,-0.014310758,-0.005486304,q_final,,,1.000000
1782853541.990943,trajectory,0.190468,1.000000,0.000000,1,-0.011696815,-0.009064981,0.002631834,-0.078552246,0.011043298,0.089595545,35.000000,5.000000,-0.213993148,0.295978546,0.540091929,0.326098781,q_final,,,1.000000
1782853541.990943,trajectory,0.190468,1.000000,0.000000,2,0.027036667,0.026938127,-0.000098540,0.023498535,-0.001524112,-0.025022647,55.000000,4.800000,-0.347943275,-0.326847076,-0.125528418,-0.473471693,q_final,,,1.000000
1782853541.990943,trajectory,0.190468,1.000000,0.000000,3,0.001341820,0.001666874,0.000325054,0.043640137,-0.006846485,-0.050486622,40.000000,4.830000,0.038166174,-0.285083771,-0.230848225,-0.192682051,q_final,,,1.000000
1782853541.990943,trajectory,0.190468,1.000000,0.000000,4,0.001726151,0.001048792,-0.000677359,-0.087955475,-0.004532234,0.083423241,30.000000,2.500000,-0.114602370,0.035018921,0.188237345,0.073634974,q_final,,,1.000000
1782853541.990943,trajectory,0.190468,1.000000,0.000000,5,-0.060784340,-0.062173548,-0.001389208,0.046829224,-0.009612682,-0.056441906,15.000000,1.500000,0.062353848,-0.033967018,-0.105500977,-0.043147129,q_final,,,1.000000
1782853541.990943,trajectory,0.190468,1.000000,0.000000,6,-0.018982887,-0.019270296,-0.000287409,-0.005538940,-0.004445328,0.001093612,12.000000,1.000000,0.009713767,-0.011322021,-0.002355296,0.007358471,q_final,,,1.000000
1782853542.002955,trajectory,0.202470,1.000000,0.000000,1,-0.011696815,-0.008924242,0.002772573,-0.094669342,0.012421665,0.107091008,35.000000,5.000000,-0.392805969,0.146562576,0.632495098,0.239689129,q_final,,,1.000000
1782853542.002955,trajectory,0.202470,1.000000,0.000000,2,0.027036667,0.026918703,-0.000117964,0.015563965,-0.001714344,-0.017278309,55.000000,4.800000,-0.293671690,-0.363471985,-0.089423895,-0.383095586,q_final,,,1.000000
1782853542.002955,trajectory,0.202470,1.000000,0.000000,3,0.001341820,0.001579620,0.000237801,0.078552246,-0.007701028,-0.086253274,40.000000,4.830000,0.045805134,-0.100908279,-0.407091290,-0.361286156,q_final,,,1.000000
1782853542.002955,trajectory,0.202470,1.000000,0.000000,4,0.001726151,0.000991032,-0.000735119,0.008728027,-0.005097924,-0.013825951,30.000000,2.500000,0.062679539,0.017898560,-0.056618435,0.006061105,q_final,,,1.000000
