stamp_s,phase,vt_s,warp,settle_blend,motor_id,q,q_des,err,qd,qd_des,qd_err,kp,kd,tau_ff,tau_meas,pd_tau,total_tau,hold_ref_source,q_final,q_final_err,settle_vel_brake
1782853658.426540,trajectory,0.037399,1.000000,0.000000,3,-0.008245468,-0.008616813,-0.000371344,0.144348145,0.000960193,-0.143387952,40.000000,4.830000,0.179719382,0.282489777,-0.707417587,-0.527698205,q_final,,,1.000000
1782853658.426540,trajectory,0.037399,1.000000,0.000000,4,0.020517349,0.020524785,0.000007436,0.171203613,0.000593390,-0.170610223,30.000000,2.500000,0.072294527,0.056808472,-0.426302478,-0.354007951,q_final,,,1.000000
1782853658.426540,trajectory,0.037399,1.000000,0.000000,5,0.027420044,0.027436837,0.000016793,-0.002517700,0.001340081,0.003857781,15.000000,1.500000,-0.017237983,0.024566650,0.006038569,-0.011199413,q_final,,,1.000000
1782853658.426540,trajectory,0.037399,1.000000,0.000000,6,-0.048896790,-0.048889504,0.000007286,0.008560181,0.000581393,-0.007978787,12.000000,1.000000,0.038178144,0.028839111,-0.007891359,0.030286784,q_final,,,1.000000
1782853658.437614,trajectory,0.048429,1.000000,0.000000,1,-0.009395599,-0.009027060,0.000368539,-0.059753418,-0.000912962,0.058840456,35.000000,5.000000,0.014540811,0.061996460,0.307101145,0.321641957,q_final,,,1.000000
1782853658.437614,trajectory,0.048429,1.000000,0.000000,2,-0.005944252,-0.005555327,0.000388925,-0.109560013,0.000341333,0.109901346,55.000000,4.800000,-0.147136254,0.262763977,0.548917316,0.401781063,q_final,,,1.000000
1782853658.437614,trajectory,0.048429,1.000000,0.000000,3,-0.008628845,-0.008602838,0.000026007,0.006042480,0.001600186,-0.004442294,40.000000,4.830000,-0.226152468,0.195848465,-0.020415989,-0.246568456,q_final,,,1.000000
1782853658.437614,trajectory,0.048429,1.000000,0.000000,4,0.020900726,0.020533422,-0.000367305,-0.047668457,0.000988900,0.048657357,30.000000,2.500000,-0.160607204,0.086900711,0.110624248,-0.049982956,q_final,,,1.000000
1782853658.437614,trajectory,0.048429,1.000000,0.000000,5,0.027420044,0.027456341,0.000036297,-0.001510620,0.002233281,0.003743901,15.000000,1.500000,-0.017220727,-0.032258034,0.006160303,-0.011060424,q_final,,,1.000000
1782853658.437614,trajectory,0.048429,1.000000,0.000000,6,-0.048896790,-0.048881042,0.000015747,0.008560181,0.000968907,-0.007591274,12.000000,1.000000,0.013180154,0.028839111,-0.007402306,0.005777848,q_final,,,1.000000
1782853658.449963,trajectory,0.001603,1.000000,0.000000,1,-0.009778976,-0.009778977,-0.000000001,0.044982910,-0.000001025,-0.044983935,35.000000,5.000000,0.000197314,0.115434647,-0.224919695,-0.224722381,q_final,,,1.000000
1782853658.449963,trajectory,0.001603,1.000000,0.000000,2,-0.005944252,-0.005944252,0.000000000,0.033874512,0.000000384,-0.033874127,55.000000,4.800000,0.111470141,0.222473145,-0.162595800,-0.051125660,q_final,,,1.000000
1782853658.449963,trajectory,0.001603,1.000000,0.000000,3,-0.008628845,-0.008628844,0.000000001,0.008728027,0.000001799,-0.008726229,40.000000,4.830000,-0.014200862,0.178728104,-0.042147646,-0.056348508,q_final,,,1.000000
1782853658.449963,trajectory,0.001603,1.000000,0.000000,4,0.020900726,0.020900727,0.000000001,0.023498535,0.000001111,-0.023497424,30.000000,2.500000,0.001192448,0.076524734,-0.058743543,-0.057551094,q_final,,,1.000000
1782853658.449963,trajectory,0.001603,1.000000,0.000000,5,0.027420044,0.027420045,0.000000001,0.042800903,0.000002510,-0.042798393,15.000000,1.500000,-0.017120732,-0.004486084,-0.064197569,-0.081318302,q_final,,,1.000000
1782853658.449963,trajectory,0.001603,1.000000,0.000000,6,-0.048896790,-0.048896789,0.000000001,0.037765503,0.000001089,-0.037764414,12.000000,1.000000,0.000065176,-0.000213623,-0.037764407,-0.037699230,q_final,,,1.000000
1782853658.461569,trajectory,0.005898,1.000000,0.000000,1,-0.009778976,-0.009779004,-0.000000027,0.044982910,-0.000013848,-0.044996758,35.000000,5.000000,0.000702975,0.115434647,-0.224984744,-0.224281769,q_final,,,1.000000
1782853658.461569,trajectory,0.005898,1.000000,0.000000,2,-0.005944252,-0.005944242,0.000000010,0.033874512,0.000005192,-0.033869320,55.000000,4.800000,0.115898244,0.222473145,-0.162572172,-0.046673928,q_final,,,1.000000
1782853658.461569,trajectory,0.005898,1.000000,0.000000,3,-0.009012222,-0.008628797,0.000383425,-0.093326569,0.000024301,0.093350870,40.000000,4.830000,-0.362182173,0.087419510,0.466221698,0.104039525,q_final,,,1.000000
1782853658.461569,trajectory,0.005898,1.000000,0.000000,4,0.020517349,0.020900756,0.000383407,0.031555176,0.000015010,-0.031540166,30.000000,2.500000,0.014333229,-0.022567749,-0.067348217,-0.053014989,q_final,,,1.000000
1782853658.461569,trajectory,0.005898,1.000000,0.000000,5,0.027420044,0.027420111,0.000000067,0.042800903,0.000033916,-0.042766987,15.000000,1.500000,-0.016460132,-0.004486084,-0.064149480,-0.080609612,q_final,,,1.000000
1782853658.461569,trajectory,0.005898,1.000000,0.000000,6,-0.048896790,-0.048896761,0.000000029,0.037765503,0.000014714,-0.037750788,12.000000,1.000000,0.000072177,-0.000213623,-0.037750441,-0.037678264,q_final,,,1.000000
1782853658.473000,trajectory,0.017299,1.000000,0.000000,1,-0.009778976,-0.009779661,-0.000000684,-0.036926270,-0.000118394,0.036807876,35.000000,5.000000,-0.362199512,0.046432495,0.184015427,-0.178184084,q_final,,,1.000000
1782853658.473000,trajectory,0.017299,1.000000,0.000000,2,-0.005944252,-0.005943995,0.000000257,-0.037536621,0.000044390,0.037581011,55.000000,4.800000,-0.009572448,0.215148926,0.180402967,0.170830518,q_final,,,1.000000
1782853658.473000,trajectory,0.017299,1.000000,0.000000,3,-0.009012222,-0.008627644,0.000384578,-0.153751373,0.000207766,0.153959139,40.000000,4.830000,-0.556965268,0.012191772,0.759005763,0.202040495,q_final,,,1.000000
1782853658.473000,trajectory,0.017299,1.000000,0.000000,4,0.020517349,0.020901468,0.000384119,-0.077209473,0.000128325,0.077337798,30.000000,2.500000,-0.113132094,0.032424927,0.204868060,0.091735966,q_final,,,1.000000
1782853658.473000,trajectory,0.017299,1.000000,0.000000,5,0.027420044,0.027421720,0.000001676,0.027694702,0.000289966,-0.027404736,15.000000,1.500000,-0.032475764,0.020721436,-0.041081963,-0.073557727,q_final,,,1.000000
1782853658.473000,trajectory,0.017299,1.000000,0.000000,6,-0.049280167,-0.048896062,0.000384104,-0.063949585,0.000125801,0.064075386,12.000000,1.000000,-0.050176049,-0.019012451,0.068684637,0.018508588,q_final,,,1.000000
1782853658.484988,trajectory,0.029254,1.000000,0.000000,1,-0.009778976,-0.009782270,-0.000003293,0.034240723,-0.000336325,-0.034577048,35.000000,5.000000,0.072416670,0.171464920,-0.173000497,-0.100583826,q_final,,,1.000000
1782853658.484988,trajectory,0.029254,1.000000,0.000000,2,-0.006327629,-0.005943017,0.000384612,-0.080873489,0.000126101,0.080999590,55.000000,4.800000,-0.028255700,0.116271973,0.409951681,0.381695981,q_final,,,1.000000
1782853658.484988,trajectory,0.029254,1.000000,0.000000,3,-0.009395599,-0.008623066,0.000772533,-0.090641022,0.000590209,0.091231230,40.000000,4.830000,-0.272136000,-0.051103592,0.471548164,0.199412164,q_final,,,1.000000
1782853658.484988,trajectory,0.029254,1.000000,0.000000,4,0.020133972,0.020904296,0.000770323,-0.027526855,0.000364539,0.027891394,30.000000,2.500000,0.098811831,-0.026718140,0.092838189,0.191650020,q_final,,,1.000000
1782853658.484988,trajectory,0.029254,1.000000,0.000000,5,0.027420044,0.027428109,0.000008065,-0.007553101,0.000823717,0.008376818,15.000000,1.500000,-0.054010045,-0.025421143,0.012686206,-0.041323839,q_final,,,1.000000
1782853658.484988,trajectory,0.029254,1.000000,0.000000,6,-0.049280167,-0.048893290,0.000386876,0.016616821,0.000357369,-0.016259452,12.000000,1.000000,0.012653969,-0.022430420,-0.011616938,0.001037031,q_final,,,1.000000
1782853658.497014,trajectory,0.041289,1.000000,0.000000,1,-0.010162354,-0.009788188,0.000374165,-0.125553131,-0.000665462,0.124887669,35.000000,5.000000,-0.363085887,0.323993683,0.637534131,0.274448245,q_final,,,1.000000
1782853658.497014,trajectory,0.041289,1.000000,0.000000,2,-0.006327629,-0.005940798,0.000386831,0.041809082,0.000249507,-0.041559575,55.000000,4.800000,0.362439334,0.043029785,-0.178210261,0.184229073,q_final,,,1.000000
1782853658.497014,trajectory,0.041289,1.000000,0.000000,3,-0.009395599,-0.008612680,0.000782920,0.039611816,0.001167803,-0.038444014,40.000000,4.830000,0.231299085,0.164201736,-0.154367804,0.076931281,q_final,,,1.000000
1782853658.497014,trajectory,0.041289,1.000000,0.000000,4,0.020133972,0.020910711,0.000776739,0.008728027,0.000721286,-0.008006741,30.000000,2.500000,0.047400873,-0.074449539,0.003285305,0.050686178,q_final,,,1.000000
1782853658.497014,trajectory,0.041289,1.000000,0.000000,5,0.027420044,0.027442605,0.000022561,0.006546021,0.001629830,-0.004916191,15.000000,1.500000,-0.015295401,-0.030976295,-0.007035871,-0.022331271,q_final,,,1.000000
1782853658.497014,trajectory,0.041289,1.000000,0.000000,6,-0.049280167,-0.048887001,0.000393165,-0.053878784,0.000707100,0.054585884,12.000000,1.000000,-0.036676463,-0.010467529,0.059303867,0.022627404,q_final,,,1.000000
1782853658.509166,trajectory,0.053411,1.000000,0.000000,1,-0.010162354,-0.009798816,0.000363538,-0.032897949,-0.001106038,0.031791912,35.000000,5.000000,-0.027184467,0.173021317,0.171683372,0.144498905,q_final,,,1.000000
1782853658.509166,trajectory,0.053411,1.000000,0.000000,2,-0.006711006,-0.005936813,0.000774193,0.088197708,0.000414695,-0.087783013,55.000000,4.800000,0.421521572,0.134582520,-0.378777861,0.042743711,q_final,,,1.000000
1782853658.509166,trajectory,0.053411,1.000000,0.000000,3,-0.009395599,-0.008594029,0.000801570,0.106750488,0.001940957,-0.104809531,40.000000,4.830000,0.264343033,0.218158722,-0.474167235,-0.209824202,q_final,,,1.000000
1782853658.509166,trajectory,0.053411,1.000000,0.000000,4,0.020133972,0.020922230,0.000788258,-0.086612701,0.001198820,0.087811521,30.000000,2.500000,-0.121353690,-0.072374344,0.243176542,0.121822852,q_final,,,1.000000
1782853658.509166,trajectory,0.053411,1.000000,0.000000,5,0.027420044,0.027468634,0.000048590,-0.033737183,0.002708873,0.036446056,15.000000,1.500000,-0.085908068,0.004486084,0.055397939,-0.030510129,q_final,,,1.000000
1782853658.509166,trajectory,0.053411,1.000000,0.000000,6,-0.049280167,-0.048875709,0.000404458,0.008560181,0.001175242,-0.007384938,12.000000,1.000000,0.020855186,-0.018157959,-0.002531443,0.018323744,q_final,,,1.000000
1782853658.521236,trajectory,0.065470,1.000000,0.000000,1,-0.010162354,-0.009815331,0.000347022,-0.053039551,-0.001650615,0.051388936,35.000000,5.000000,-0.074549957,-0.000259399,0.269090453,0.194540496,q_final,,,1.000000
1782853658.521236,trajectory,0.065470,1.000000,0.000000,2,-0.006711006,-0.005930621,0.000780385,0.007019043,0.000618878,-0.006400165,55.000000,4.800000,-0.041097978,0.107116699,0.012200383,-0.028897596,q_final,,,1.000000
1782853658.521236,trajectory,0.065470,1.000000,0.000000,3,-0.009395599,-0.008565047,0.000830553,-0.002014160,0.002896621,0.004910781,40.000000,4.830000,-0.166546287,0.225940704,0.056941177,-0.109605111,q_final,,,1.000000
1782853658.521236,trajectory,0.065470,1.000000,0.000000,4,0.020133972,0.020940131,0.000806159,0.015441895,0.001789080,-0.013652815,30.000000,2.500000,0.059769487,-0.019454956,-0.009947271,0.049822216,q_final,,,1.000000
1782853658.521236,trajectory,0.065470,1.000000,0.000000,5,0.027420044,0.027509083,0.000089040,-0.033737183,0.004042634,0.037779817,15.000000,1.500000,-0.040840115,0.004486084,0.058005318,0.017165203,q_final,,,1.000000
1782853658.521236,trajectory,0.065470,1.000000,0.000000,6,-0.049280167,-0.048858160,0.000422007,0.008560181,0.001753894,-0.006806287,12.000000,1.000000,0.007253453,-0.018157959,-0.001742206,0.005511248,q_final,,,1.000000
1782853658.532957,trajectory,0.077139,1.000000,0.000000,1,-0.010162354,-0.009838151,0.000324202,0.051696777,-0.002276437,-0.053973214,35.000000,5.000000,0.086081449,0.012191772,-0.258518985,-0.172437536,q_final,,,1.000000
1782853658.532957,trajectory,0.077139,1.000000,0.000000,2,-0.006711006,-0.005922065,0.000788941,0.047302246,0.000853522,-0.046448724,55.000000,4.800000,0.245996113,0.275581360,-0.179562123,0.066433990,q_final,,,1.000000
1782853658.532957,trajectory,0.077139,1.000000,0.000000,3,-0.009395599,-0.008525001,0.000870598,-0.155094147,0.003994860,0.159089007,40.000000,4.830000,-0.405271093,0.230609894,0.803223830,0.397952738,q_final,,,1.000000
1782853658.532957,trajectory,0.077139,1.000000,0.000000,4,0.020133972,0.020964865,0.000830893,-0.102725983,0.002467400,0.105193383,30.000000,2.500000,-0.068943653,-0.132555008,0.287910241,0.218966588,q_final,,,1.000000
1782853658.532957,trajectory,0.077139,1.000000,0.000000,5,0.027420044,0.027564973,0.000144929,-0.049850464,0.005575378,0.055425842,15.000000,1.500000,-0.037315779,-0.015594482,0.085312693,0.047996914,q_final,,,1.000000
1782853658.532957,trajectory,0.077139,1.000000,0.000000,6,-0.049280167,-0.048833912,0.000446254,-0.032730103,0.002418873,0.035148976,12.000000,1.000000,-0.017635714,0.008331299,0.040504027,0.022868313,q_final,,,1.000000
1782853658.545177,trajectory,0.089352,1.000000,0.000000,1,-0.010545731,-0.009870469,0.000675262,-0.219547272,-0.003033260,0.216514012,35.000000,5.000000,-0.530432881,0.122697830,1.106204231,0.575771350,q_final,,,1.000000
1782853658.545177,trajectory,0.089352,1.000000,0.000000,2,-0.006711006,-0.005909948,0.000801058,-0.050966263,0.001137284,0.052103546,55.000000,4.800000,-0.058129399,0.284736633,0.294155213,0.236025814,q_final,,,1.000000
1782853658.545177,trajectory,0.089352,1.000000,0.000000,3,-0.009395599,-0.008468288,0.000927311,0.062438965,0.005322990,-0.057115975,40.000000,4.830000,0.236371179,0.124254227,-0.238777709,-0.002406530,q_final,,,1.000000
1782853658.545177,trajectory,0.089352,1.000000,0.000000,4,0.020133972,0.020999893,0.000865921,-0.102725983,0.003287711,0.106013694,30.000000,2.500000,-0.068589534,-0.067705154,0.291011873,0.222422339,q_final,,,1.000000
1782853658.545177,trajectory,0.089352,1.000000,0.000000,5,0.027420044,0.027644124,0.000224080,-0.018630981,0.007428966,0.026059947,15.000000,1.500000,-0.023683762,-0.060029030,0.042451115,0.018767353,q_final,,,1.000000
1782853658.545177,trajectory,0.089352,1.000000,0.000000,6,-0.049280167,-0.048799573,0.000480594,-0.024673462,0.003223051,0.027896513,12.000000,1.000000,-0.007545771,-0.008331299,0.033663639,0.026117868,q_final,,,1.000000
1782853658.557127,trajectory,0.101263,1.000000,0.000000,1,-0.010545731,-0.009911486,0.000634245,0.073181152,-0.003869642,-0.077050794,35.000000,5.000000,0.542893150,0.166795731,-0.363055403,0.179837747,q_final,,,1.000000
1782853658.557127,trajectory,0.101263,1.000000,0.000000,2,-0.006711006,-0.005894569,0.000816437,0.041198730,0.001450875,-0.039747856,55.000000,4.800000,0.180978307,0.270088196,-0.145885677,0.035092630,q_final,,,1.000000
1782853658.557127,trajectory,0.101263,1.000000,0.000000,3,-0.009395599,-0.008396308,0.000999291,0.062438965,0.006790735,-0.055648230,40.000000,4.830000,0.086020148,0.124254227,-0.228809296,-0.142789148,q_final,,,1.000000
1782853658.557127,trajectory,0.101263,1.000000,0.000000,4,0.020133972,0.021044351,0.000910379,-0.102725983,0.004194255,0.106920238,30.000000,2.500000,-0.020979357,-0.067705154,0.294611973,0.273632617,q_final,,,1.000000
1782853658.557127,trajectory,0.101263,1.000000,0.000000,5,0.027420044,0.027744582,0.000324538,-0.018630981,0.009477407,0.028108388,15.000000,1.500000,-0.019773708,-0.060029030,0.047030648,0.027256940,q_final,,,1.000000
1782853658.557127,trajectory,0.101263,1.000000,0.000000,6,-0.049280167,-0.048755989,0.000524178,-0.024673462,0.004111766,0.028785227,12.000000,1.000000,-0.002462269,-0.008331299,0.035075357,0.032613089,q_final,,,1.000000
1782853658.569055,trajectory,0.113168,1.000000,0.000000,1,-0.010545731,-0.009962998,0.000582732,0.113464355,-0.004800278,-0.118264633,35.000000,5.000000,0.749847168,-0.070817947,-0.570927536,0.178919633,q_final,,,1.000000
1782853658.569055,trajectory,0.113168,1.000000,0.000000,2,-0.006711006,-0.005875255,0.000835751,-0.021057129,0.001799805,0.022856934,55.000000,4.800000,0.049653926,0.279243469,0.155679584,0.205333509,q_final,,,1.000000
1782853658.569055,trajectory,0.113168,1.000000,0.000000,3,-0.009395599,-0.008305910,0.001089689,0.062438965,0.008423884,-0.054015081,40.000000,4.830000,0.035962742,0.124254227,-0.217305268,-0.181342526,q_final,,,1.000000
1782853658.569055,trajectory,0.113168,1.000000,0.000000,4,0.020133972,0.021100185,0.000966213,-0.102725983,0.005202959,0.107928942,30.000000,2.500000,-0.004396800,-0.067705154,0.298808746,0.294411946,q_final,,,1.000000
1782853658.569055,trajectory,0.113168,1.000000,0.000000,5,0.027420044,0.027870744,0.000450701,-0.001510620,0.011756691,0.013267311,15.000000,1.500000,-0.005937230,-0.005340576,0.026661475,0.020724245,q_final,,,1.000000
1782853658.569055,trajectory,0.113168,1.000000,0.000000,6,-0.049280167,-0.048701253,0.000578913,0.014602661,0.005100631,-0.009502030,12.000000,1.000000,0.018534896,0.027984619,-0.002555072,0.015979824,q_final,,,1.000000
1782853658.581036,trajectory,0.125145,1.000000,0.000000,1,-0.010545731,-0.010026567,0.000519164,0.113464355,-0.005830069,-0.119294424,35.000000,5.000000,0.266349959,-0.070817947,-0.578301382,-0.311951423,q_final,,,1.000000
1782853658.581036,trajectory,0.125145,1.000000,0.000000,2,-0.006711006,-0.005851421,0.000859585,-0.025939941,0.002185913,0.028125854,55.000000,4.800000,0.090541810,0.057678223,0.182281279,0.272823089,q_final,,,1.000000
1782853658.581036,trajectory,0.125145,1.000000,0.000000,3,-0.009778976,-0.008194356,0.001584621,0.140319824,0.010231037,-0.130088787,40.000000,4.830000,0.189395641,0.101945877,-0.564944007,-0.375548366,q_final,,,1.000000
1782853658.581036,trajectory,0.125145,1.000000,0.000000,4,0.020517349,0.021169086,0.000651737,0.026184082,0.006319136,-0.019864946,30.000000,2.500000,0.103692149,0.010635376,-0.030110258,0.073581891,q_final,,,1.000000
1782853658.581036,trajectory,0.125145,1.000000,0.000000,5,0.027420044,0.028026434,0.000606390,-0.017623901,0.014278823,0.031902724,15.000000,1.500000,-0.022152055,0.004058838,0.056949939,0.034797884,q_final,,,1.000000
1782853658.581036,trajectory,0.125145,1.000000,0.000000,6,-0.049663544,-0.048633708,0.001029836,-0.020645142,0.006194856,0.026839998,12.000000,1.000000,-0.005589503,0.010040283,0.039198030,0.033608527,q_final,,,1.000000
1782853658.593180,trajectory,0.137243,1.000000,0.000000,1,-0.011313438,-0.010103859,0.001209579,0.046325684,-0.006963246,-0.053288930,35.000000,5.000000,0.181097812,0.031387329,-0.224109377,-0.043011565,q_final,,,1.000000
1782853658.593180,trajectory,0.137243,1.000000,0.000000,2,-0.007094383,-0.005822441,0.001271942,-0.065614700,0.002610784,0.068225484,55.000000,4.800000,0.062500028,0.081481934,0.397439137,0.459939165,q_final,,,1.000000
1782853658.593180,trajectory,0.137243,1.000000,0.000000,3,-0.009778976,-0.008058717,0.001720260,0.049011230,0.012219622,-0.036791609,40.000000,4.830000,-0.075913679,0.175096512,-0.108893088,-0.184806767,q_final,,,1.000000
1782853658.593180,trajectory,0.137243,1.000000,0.000000,4,0.020133972,0.021252863,0.001118890,0.094665527,0.007547373,-0.087118154,30.000000,2.500000,0.097583255,0.002334595,-0.184228675,-0.086645419,q_final,,,1.000000
1782853658.593180,trajectory,0.137243,1.000000,0.000000,5,0.027420044,0.028215737,0.000795693,0.011581421,0.017054166,0.005472745,15.000000,1.500000,-0.004483330,-0.001068115,0.020144509,0.015661179,q_final,,,1.000000
1782853658.593180,trajectory,0.137243,1.000000,0.000000,6,-0.049280167,-0.048551579,0.000728588,-0.000503540,0.007398937,0.007902477,12.000000,1.000000,0.005141402,0.019439697,0.016645529,0.021786932,q_final,,,1.000000
1782853658.605190,trajectory,0.149247,1.000000,0.000000,1,-0.011313438,-0.010194649,0.001118790,-0.008728027,-0.008177907,0.000550120,35.000000,5.000000,-0.114330433,0.062515259,0.041908248,-0.072422185,q_final,,,1.000000
1782853658.605190,trajectory,0.149247,1.000000,0.000000,2,-0.006711006,-0.005788401,0.000922605,0.066223145,0.003066206,-0.063156938,55.000000,4.800000,0.420683702,0.099792480,-0.252410012,0.168273690,q_final,,,1.000000
1782853658.605190,trajectory,0.149247,1.000000,0.000000,3,-0.009778976,-0.007899393,0.001879583,0.040954590,0.014351198,-0.026603392,40.000000,4.830000,-0.007116528,0.071855545,-0.053311044,-0.060427572,q_final,,,1.000000
1782853658.605190,trajectory,0.149247,1.000000,0.000000,4,0.020517349,0.021351268,0.000833919,0.069152832,0.008863928,-0.060288904,30.000000,2.500000,0.076103143,0.076005936,-0.125704699,-0.049601557,q_final,,,1.000000
1782853658.605190,trajectory,0.149247,1.000000,0.000000,5,0.027420044,0.028438095,0.001018051,0.036758423,0.020029075,-0.016729348,15.000000,1.500000,0.010683595,0.019439697,-0.009823254,0.000860341,q_final,,,1.000000
1782853658.605190,trajectory,0.149247,1.000000,0.000000,6,-0.049280167,-0.048455109,0.000825058,-0.051864624,0.008689598,0.060554222,12.000000,1.000000,-0.033185321,0.037384033,0.070454916,0.037269594,q_final,,,1.000000
1782853658.617073,trajectory,0.161099,1.000000,0.000000,1,-0.011313438,-0.010299105,0.001014334,-0.141666412,-0.009463288,0.132203124,35.000000,5.000000,-0.510134958,0.024124146,0.696517294,0.186382336,q_final,,,1.000000
1782853658.617073,trajectory,0.161099,1.000000,0.000000,2,-0.006711006,-0.005749236,0.000961770,0.099184036,0.003548144,-0.095635892,55.000000,4.800000,0.491279024,0.130920410,-0.406154935,0.085124088,q_final,,,1.000000
1782853658.617073,trajectory,0.161099,1.000000,0.000000,3,-0.009778976,-0.007716085,0.002062891,-0.018127441,0.016606881,0.034734322,40.000000,4.830000,-0.087496710,0.037612915,0.250282423,0.162785713,q_final,,,1.000000
1782853658.617073,trajectory,0.161099,1.000000,0.000000,4,0.020900726,0.021464487,0.000563761,0.141662598,0.010257136,-0.131405462,30.000000,2.500000,0.128131335,0.137224197,-0.311600839,-0.183469503,q_final,,,1.000000
1782853658.617073,trajectory,0.161099,1.000000,0.000000,5,0.027420044,0.028693926,0.001273882,-0.019638062,0.023177191,0.042815253,15.000000,1.500000,-0.050441957,0.018157959,0.083331115,0.032889158,q_final,,,1.000000
