stamp_s,phase,vt_s,warp,settle_blend,motor_id,q,q_des,err,qd,qd_des,qd_err,kp,kd,j_eff,tau_ff,tau_meas,pd_tau,total_tau,hold_ref_source,q_final,q_final_err,settle_vel_brake
1782895527.724288,trajectory,0.004587,1.000000,0.000000,5,0.001341820,0.001341797,-0.000000022,-0.036758423,-0.000014583,0.036743840,15.000000,1.500000,,0.037257984,-0.009613037,0.055115426,0.092373410,q_final,,,1.000000
1782895527.724288,trajectory,0.004587,1.000000,0.000000,6,-0.009778976,-0.009778971,0.000000005,0.031723022,0.000003496,-0.031719526,12.000000,1.000000,,0.000097998,0.031402588,-0.031719462,-0.031621464,q_final,,,1.000000
1782895527.737239,trajectory,0.017528,1.000000,0.000000,1,0.063469887,0.063470915,0.000001029,-0.191349030,0.000175680,0.191524709,35.000000,5.000000,,-0.000816227,-0.120103836,0.957659549,0.956843322,q_final,,,1.000000
1782895527.737239,trajectory,0.017528,1.000000,0.000000,2,-0.018982887,-0.018983087,-0.000000199,-0.023498535,-0.000034044,0.023464491,25.000000,5.800000,,0.338414446,-0.237125397,0.136089067,0.474503513,q_final,,,1.000000
1782895527.737239,trajectory,0.017528,1.000000,0.000000,3,-0.022434235,-0.022051948,0.000382286,0.023498535,-0.000186296,-0.023684832,40.000000,4.830000,,-0.334820039,0.115953445,-0.099106287,-0.433926326,q_final,,,1.000000
1782895527.737239,trajectory,0.017528,1.000000,0.000000,4,-0.036624908,-0.036625223,-0.000000315,0.003356934,-0.000053780,-0.003410714,24.000000,2.250000,,-0.104851282,-0.025680542,-0.007681663,-0.112532945,q_final,,,1.000000
1782895527.737239,trajectory,0.017528,1.000000,0.000000,5,0.001341820,0.001340581,-0.000001239,-0.055892944,-0.000211552,0.055681392,15.000000,1.500000,,0.018093877,0.014739990,0.083503507,0.101597384,q_final,,,1.000000
1782895527.737239,trajectory,0.017528,1.000000,0.000000,6,-0.009395599,-0.009778679,-0.000383080,0.031723022,0.000050720,-0.031672303,12.000000,1.000000,,0.000092152,0.022430420,-0.036269264,-0.036177111,q_final,,,1.000000
1782895527.749553,trajectory,0.029801,1.000000,0.000000,1,0.063469887,0.063474919,0.000005033,0.238346100,0.000504761,-0.237841339,35.000000,5.000000,,1.013588380,0.031906128,-1.189030549,-0.175442170,q_final,,,1.000000
1782895527.749553,trajectory,0.029801,1.000000,0.000000,2,-0.018599510,-0.018983863,-0.000384352,0.124818802,-0.000097814,-0.124916616,25.000000,5.800000,,0.937847149,0.061340332,-0.734125181,0.203721968,q_final,,,1.000000
1782895527.749553,trajectory,0.029801,1.000000,0.000000,3,-0.022434235,-0.022056194,0.000378040,0.184635162,-0.000535266,-0.185170428,40.000000,4.830000,,0.407106944,-0.025680542,-0.879251556,-0.472144613,q_final,,,1.000000
1782895527.749553,trajectory,0.029801,1.000000,0.000000,4,-0.036624908,-0.036626449,-0.000001541,0.050354004,-0.000154520,-0.050508524,24.000000,2.250000,,0.079189532,-0.071336746,-0.113681155,-0.034491623,q_final,,,1.000000
1782895527.749553,trajectory,0.029801,1.000000,0.000000,5,0.001726151,0.001335759,-0.000390391,0.029708862,-0.000607831,-0.030316693,15.000000,1.500000,,0.123219167,-0.002349854,-0.051330906,0.071888261,q_final,,,1.000000
1782895527.749553,trajectory,0.029801,1.000000,0.000000,6,-0.009778976,-0.009777523,0.000001453,-0.012588501,0.000145728,0.012734229,12.000000,1.000000,,-0.030929845,-0.000640869,0.012751665,-0.018178181,q_final,,,1.000000
1782895527.761550,trajectory,0.041777,1.000000,0.000000,1,0.063853264,0.063483690,-0.000369574,0.175235748,0.000986073,-0.174249676,35.000000,5.000000,,0.191593333,0.000778198,-0.884183478,-0.692590145,q_final,,,1.000000
1782895527.761550,trajectory,0.041777,1.000000,0.000000,2,-0.018599510,-0.018985562,-0.000386052,0.061950684,-0.000191084,-0.062141768,25.000000,5.800000,,0.352999228,0.107116699,-0.370073548,-0.017074320,q_final,,,1.000000
1782895527.761550,trajectory,0.041777,1.000000,0.000000,3,-0.022817612,-0.022065494,0.000752117,-0.210147858,-0.001045664,0.209102194,40.000000,4.830000,,-1.038853572,-0.128404617,1.040048283,0.001194711,q_final,,,1.000000
1782895527.761550,trajectory,0.041777,1.000000,0.000000,4,-0.037008286,-0.036629134,0.000379152,-0.096012115,-0.000301862,0.095710253,24.000000,2.250000,,-0.167771662,-0.118028641,0.224447711,0.056676049,q_final,,,1.000000
1782895527.761550,trajectory,0.041777,1.000000,0.000000,5,0.001726151,0.001325199,-0.000400952,-0.002517700,-0.001187424,0.001330277,15.000000,1.500000,,0.030731398,0.050628662,-0.004018865,0.026712533,q_final,,,1.000000
1782895527.761550,trajectory,0.041777,1.000000,0.000000,6,-0.009778976,-0.009774991,0.000003985,-0.084095001,0.000284686,0.084379687,12.000000,1.000000,,-0.065431128,-0.020721436,0.084427507,0.018996379,q_final,,,1.000000
1782895527.773534,trajectory,0.053744,1.000000,0.000000,1,0.064236641,0.063499144,-0.000737497,0.124206543,0.001622276,-0.122584267,35.000000,5.000000,,0.123745353,0.019454956,-0.638733732,-0.514988379,q_final,,,1.000000
1782895527.773534,trajectory,0.053744,1.000000,0.000000,2,-0.018216133,-0.018988557,-0.000772424,-0.007019043,-0.000314369,0.006704674,25.000000,5.800000,,0.099474329,0.238960266,0.019576515,0.119050844,q_final,,,1.000000
1782895527.773534,trajectory,0.053744,1.000000,0.000000,3,-0.022817612,-0.022081883,0.000735729,-0.122867584,-0.001720315,0.121147269,40.000000,4.830000,,-0.573338791,-0.058366776,0.614570468,0.041231676,q_final,,,1.000000
1782895527.773534,trajectory,0.053744,1.000000,0.000000,4,-0.037008286,-0.036633865,0.000374421,0.083923340,-0.000496620,-0.084419960,24.000000,2.250000,,0.106060777,-0.099870682,-0.180958812,-0.074898036,q_final,,,1.000000
1782895527.773534,trajectory,0.053744,1.000000,0.000000,5,0.001726151,0.001306589,-0.000419562,0.049850464,-0.001953537,-0.051804000,15.000000,1.500000,,0.080601785,0.050201416,-0.083999430,-0.003397645,q_final,,,1.000000
1782895527.773534,trajectory,0.053744,1.000000,0.000000,6,-0.009778976,-0.009770530,0.000008447,0.002517700,0.000468362,-0.002049338,12.000000,1.000000,,-0.000952685,-0.008758545,-0.001947978,-0.002900663,q_final,,,1.000000
1782895527.785560,trajectory,0.065762,1.000000,0.000000,1,0.065004349,0.063523248,-0.001481101,0.112121582,0.002414446,-0.109707136,35.000000,5.000000,,0.161141599,-0.109209061,-0.600374204,-0.439232605,q_final,,,1.000000
1782895527.785560,trajectory,0.065762,1.000000,0.000000,2,-0.017832756,-0.018993228,-0.001160472,0.039367676,-0.000467878,-0.039835554,25.000000,5.800000,,0.193936632,0.198669434,-0.260058008,-0.066121376,q_final,,,1.000000
1782895527.785560,trajectory,0.065762,1.000000,0.000000,3,-0.022817612,-0.022107444,0.000710168,0.057067871,-0.002560359,-0.059628230,40.000000,4.830000,,0.262051865,0.181840897,-0.259597626,0.002454239,q_final,,,1.000000
1782895527.785560,trajectory,0.065762,1.000000,0.000000,4,-0.037391663,-0.036641244,0.000750419,0.074523926,-0.000739124,-0.075263049,24.000000,2.250000,,0.063390704,-0.111803055,-0.151331807,-0.087941104,q_final,,,1.000000
1782895527.785560,trajectory,0.065762,1.000000,0.000000,5,0.001726151,0.001277562,-0.000448588,-0.005538940,-0.002907464,0.002631477,15.000000,1.500000,,0.019117221,0.086091995,-0.002781606,0.016335614,q_final,,,1.000000
1782895527.785560,trajectory,0.065762,1.000000,0.000000,6,-0.009395599,-0.009763571,-0.000367971,0.020645142,0.000697067,-0.019948075,12.000000,1.000000,,0.004903035,0.010894775,-0.024363730,-0.019460696,q_final,,,1.000000
1782895527.797560,trajectory,0.077751,1.000000,0.000000,1,0.065004349,0.063557683,-0.001446666,0.019470215,0.003354883,-0.016115332,35.000000,5.000000,,-0.288391847,-0.045396805,-0.131209970,-0.419601817,q_final,,,1.000000
1782895527.797560,trajectory,0.077751,1.000000,0.000000,2,-0.017066002,-0.018999901,-0.001933899,0.057067871,-0.000650119,-0.057717990,25.000000,5.800000,,0.386958058,0.176696777,-0.383111811,0.003846247,q_final,,,1.000000
1782895527.797560,trajectory,0.077751,1.000000,0.000000,3,-0.023200989,-0.022143959,0.001057029,-0.129581451,-0.003557629,0.126023823,40.000000,4.830000,,-0.402060703,-0.068742752,0.650976241,0.248915538,q_final,,,1.000000
1782895527.797560,trajectory,0.077751,1.000000,0.000000,4,-0.037391663,-0.036651785,0.000739878,-0.082580566,-0.001027015,0.081553551,24.000000,2.250000,,-0.341038199,-0.077043533,0.201252552,-0.139785648,q_final,,,1.000000
1782895527.797560,trajectory,0.077751,1.000000,0.000000,5,0.001341820,0.001236096,-0.000105723,-0.032730103,-0.004039932,0.028690170,15.000000,1.500000,,0.014081465,0.018157959,0.041449403,0.055530868,q_final,,,1.000000
1782895527.797560,trajectory,0.077751,1.000000,0.000000,6,-0.009778976,-0.009753629,0.000025347,-0.038772583,0.000968577,0.039741160,12.000000,1.000000,,-0.014356863,0.005340576,0.040045328,0.025688465,q_final,,,1.000000
1782895527.809583,trajectory,0.089744,1.000000,0.000000,1,0.065004349,0.063604298,-0.001400050,-0.039611816,0.004442974,0.044054790,35.000000,5.000000,,-0.286219974,-0.098833084,0.171272189,-0.114947786,q_final,,,1.000000
1782895527.809583,trajectory,0.089744,1.000000,0.000000,2,-0.016681671,-0.019008934,-0.002327263,0.030212402,-0.000860972,-0.031073375,25.000000,5.800000,,0.321077991,0.270088196,-0.238407144,0.082670847,q_final,,,1.000000
1782895527.809583,trajectory,0.089744,1.000000,0.000000,3,-0.023585320,-0.022193392,0.001391927,-0.117496490,-0.004711477,0.112785014,40.000000,4.830000,,-0.271415439,-0.117509842,0.600428715,0.329013276,q_final,,,1.000000
1782895527.809583,trajectory,0.089744,1.000000,0.000000,4,-0.037008286,-0.036666055,0.000342230,0.183292389,-0.001360108,-0.184652497,24.000000,2.250000,,0.215585655,-0.037096024,-0.407254591,-0.191668936,q_final,,,1.000000
1782895527.809583,trajectory,0.089744,1.000000,0.000000,5,0.001726151,0.001179962,-0.000546189,0.003524780,-0.005350206,-0.008874986,15.000000,1.500000,,0.056201949,0.011322021,-0.021505307,0.034696642,q_final,,,1.000000
1782895527.809583,trajectory,0.089744,1.000000,0.000000,6,-0.009778976,-0.009740171,0.000038806,-0.001510620,0.001282717,0.002793337,12.000000,1.000000,,0.011538527,-0.041230202,0.003259003,0.014797530,q_final,,,1.000000
1782895527.821514,trajectory,0.101657,1.000000,0.000000,1,0.065004349,0.063664378,-0.001339971,0.114807129,0.005666837,-0.109140292,35.000000,5.000000,,0.357128244,0.060958862,-0.592600449,-0.235472205,q_final,,,1.000000
1782895527.821514,trajectory,0.101657,1.000000,0.000000,2,-0.016681671,-0.019020576,-0.002338905,0.043029785,-0.001098136,-0.044127921,25.000000,5.800000,,0.335607411,0.222473145,-0.314414572,0.021192839,q_final,,,1.000000
1782895527.821514,trajectory,0.101657,1.000000,0.000000,3,-0.023585320,-0.022257102,0.001328217,0.077209473,-0.006009302,-0.083218774,40.000000,4.830000,,0.259759164,-0.238910675,-0.348817982,-0.089058819,q_final,,,1.000000
1782895527.821514,trajectory,0.101657,1.000000,0.000000,4,-0.037008286,-0.036684447,0.000323838,-0.065124512,-0.001734763,0.063389748,24.000000,2.250000,,-0.216078143,-0.027236938,0.150399057,-0.065679085,q_final,,,1.000000
1782895527.821514,trajectory,0.101657,1.000000,0.000000,5,0.001726151,0.001107615,-0.000618536,0.021652222,-0.006823976,-0.028476197,15.000000,1.500000,,0.080501140,0.044219971,-0.051992330,0.028508810,q_final,,,1.000000
1782895527.821514,trajectory,0.101657,1.000000,0.000000,6,-0.009778976,-0.009722826,0.000056151,-0.010574341,0.001636054,0.012210395,12.000000,1.000000,,-0.008605712,0.009185791,0.012884205,0.004278493,q_final,,,1.000000
1782895527.833544,trajectory,0.113682,1.000000,0.000000,1,0.065004349,0.063740658,-0.001263691,0.030212402,0.007043966,-0.023168436,35.000000,5.000000,,-0.036019040,-0.030349731,-0.160071367,-0.196090407,q_final,,,1.000000
1782895527.833544,trajectory,0.113682,1.000000,0.000000,2,-0.015914917,-0.019035358,-0.003120441,-0.007629395,-0.001365000,0.006264394,25.000000,5.800000,,0.278805134,0.173034668,-0.041677540,0.237127593,q_final,,,1.000000
1782895527.833544,trajectory,0.113682,1.000000,0.000000,3,-0.023968697,-0.022337992,0.001630705,0.065124512,-0.007469655,-0.072594167,40.000000,4.830000,,0.067984525,-0.101945877,-0.285401642,-0.217417117,q_final,,,1.000000
1782895527.833544,trajectory,0.113682,1.000000,0.000000,4,-0.037008286,-0.036707798,0.000300487,-0.006042480,-0.002156338,0.003886143,24.000000,2.250000,,-0.083364414,-0.049028397,0.015955514,-0.067408900,q_final,,,1.000000
1782895527.833544,trajectory,0.113682,1.000000,0.000000,5,0.001341820,0.001015759,-0.000326061,0.005538940,-0.008482308,-0.014021248,15.000000,1.500000,,0.083702094,-0.019866943,-0.025922786,0.057779308,q_final,,,1.000000
1782895527.833544,trajectory,0.113682,1.000000,0.000000,6,-0.009778976,-0.009700803,0.000078173,0.018630981,0.002033641,-0.016597341,12.000000,1.000000,,0.013937089,-0.009613037,-0.015659260,-0.001722172,q_final,,,1.000000
1782895527.845592,trajectory,0.125711,1.000000,0.000000,1,0.065387726,0.063834383,-0.001553343,0.027526855,0.008561435,-0.018965420,35.000000,5.000000,,-0.011245703,0.038131714,-0.149194112,-0.160439815,q_final,,,1.000000
1782895527.845592,trajectory,0.125711,1.000000,0.000000,2,-0.015531540,-0.019053520,-0.003521980,0.060729980,-0.001659060,-0.062389040,25.000000,5.800000,,0.781177766,0.149230957,-0.449905945,0.331271822,q_final,,,1.000000
1782895527.845592,trajectory,0.125711,1.000000,0.000000,3,-0.023968697,-0.022437381,0.001531316,-0.046325684,-0.009078829,0.037246854,40.000000,4.830000,,-0.341769589,-0.205707550,0.241154927,-0.100614662,q_final,,,1.000000
1782895527.845592,trajectory,0.125711,1.000000,0.000000,4,-0.037008286,-0.036736490,0.000271796,-0.043640137,-0.002620874,0.041019263,24.000000,2.250000,,-0.118971743,0.018417358,0.098816436,-0.020155307,q_final,,,1.000000
1782895527.845592,trajectory,0.125711,1.000000,0.000000,5,0.001341820,0.000902896,-0.000438924,-0.044815063,-0.010309636,0.034505428,15.000000,1.500000,,0.002883345,0.044647217,0.045174281,0.048057625,q_final,,,1.000000
1782895527.845592,trajectory,0.125711,1.000000,0.000000,6,-0.009395599,-0.009673744,-0.000278145,0.074020386,0.002471744,-0.071548642,12.000000,1.000000,,0.051435809,0.021575928,-0.074886377,-0.023450569,q_final,,,1.000000
1782895527.857567,trajectory,0.137666,1.000000,0.000000,1,0.065004349,0.063946427,-0.001057922,-0.106754303,0.010205239,0.116959542,35.000000,5.000000,,-0.528205922,-0.016860962,0.547770458,0.019564536,q_final,,,1.000000
1782895527.857567,trajectory,0.137666,1.000000,0.000000,2,-0.015531540,-0.019075233,-0.003543693,-0.058900833,-0.001977601,0.056923232,25.000000,5.800000,,0.138430024,0.017395020,0.241562427,0.379992451,q_final,,,1.000000
1782895527.857567,trajectory,0.137666,1.000000,0.000000,3,-0.023968697,-0.022556197,0.001412500,0.043640137,-0.010821974,-0.054462110,40.000000,4.830000,,-0.139051227,-0.264850616,-0.206552002,-0.345603230,q_final,,,1.000000
1782895527.857567,trajectory,0.137666,1.000000,0.000000,4,-0.037008286,-0.036770790,0.000237496,-0.144351959,-0.003124084,0.141227875,24.000000,2.250000,,-0.233480205,-0.130479813,0.323462621,0.089982415,q_final,,,1.000000
1782895527.857567,trajectory,0.137666,1.000000,0.000000,5,0.001726151,0.000767972,-0.000958178,0.042800903,-0.012289096,-0.055089999,15.000000,1.500000,,0.100824343,-0.002777100,-0.097007673,0.003816670,q_final,,,1.000000
1782895527.857567,trajectory,0.137666,1.000000,0.000000,6,-0.009778976,-0.009641396,0.000137580,-0.005538940,0.002946322,0.008485262,12.000000,1.000000,,-0.011980512,0.008331299,0.010136227,-0.001844284,q_final,,,1.000000
1782895527.869617,trajectory,0.149705,1.000000,0.000000,1,0.065004349,0.064079922,-0.000924427,-0.077209473,0.011994549,0.089204022,35.000000,5.000000,,-0.132996988,-0.116991043,0.413665174,0.280668186,q_final,,,1.000000
1782895527.869617,trajectory,0.149705,1.000000,0.000000,2,-0.015531540,-0.019101102,-0.003569562,0.024108887,-0.002324339,-0.026433225,25.000000,5.800000,,0.542468269,0.004577637,-0.242551752,0.299916517,q_final,,,1.000000
1782895527.869617,trajectory,0.149705,1.000000,0.000000,3,-0.023968697,-0.022697759,0.001270937,-0.051696777,-0.012719417,0.038977360,40.000000,4.830000,,-0.362282620,-0.229572296,0.239098148,-0.123184473,q_final,,,1.000000
1782895527.869617,trajectory,0.149705,1.000000,0.000000,4,-0.037008286,-0.036811656,0.000196630,-0.006042480,-0.003671837,0.002370643,24.000000,2.250000,,-0.022176540,-0.133073807,0.010053060,-0.012123480,q_final,,,1.000000
1782895527.869617,trajectory,0.149705,1.000000,0.000000,5,0.001726151,0.000607218,-0.001118932,0.018630981,-0.014443773,-0.033074755,15.000000,1.500000,,0.044433782,0.011322021,-0.066396114,-0.021962331,q_final,,,1.000000
1782895527.869617,trajectory,0.149705,1.000000,0.000000,6,-0.009778976,-0.009602855,0.000176121,0.006546021,0.003462907,-0.003083113,12.000000,1.000000,,0.015103915,0.004058838,-0.000969657,0.014134258,q_final,,,1.000000
1782895527.881606,trajectory,0.161688,1.000000,0.000000,1,0.065004349,0.064234977,-0.000769371,0.106750488,0.013906378,-0.092844111,35.000000,5.000000,,0.572055659,0.065628052,-0.491148548,0.080907111,q_final,,,1.000000
1782895527.881606,trajectory,0.161688,1.000000,0.000000,2,-0.015531540,-0.019131149,-0.003599609,-0.017395020,-0.002694818,0.014700201,25.000000,5.800000,,0.437910960,0.209655762,-0.004729055,0.433181905,q_final,,,1.000000
1782895527.881606,trajectory,0.161688,1.000000,0.000000,3,-0.023968697,-0.022862185,0.001106512,-0.007385254,-0.014746783,-0.007361530,40.000000,4.830000,,0.014749195,-0.112840652,0.008704275,0.023453469,q_final,,,1.000000
1782895527.881606,trajectory,0.161688,1.000000,0.000000,4,-0.037008286,-0.036859122,0.000149163,0.053039551,-0.004257097,-0.057296648,24.000000,2.250000,,-0.008232999,-0.057329178,-0.125337538,-0.133570536,q_final,,,1.000000
1782895527.881606,trajectory,0.161688,1.000000,0.000000,5,0.001726151,0.000420502,-0.001305649,0.020645142,-0.016745988,-0.037391129,15.000000,1.500000,,0.057769411,0.035675049,-0.075671428,-0.017902018,q_final,,,1.000000
1782895527.881606,trajectory,0.161688,1.000000,0.000000,6,-0.009778976,-0.009558090,0.000220887,0.046829224,0.004014865,-0.042814358,12.000000,1.000000,,0.048000070,-0.015167236,-0.040163716,0.007836354,q_final,,,1.000000
1782895527.893564,trajectory,0.173617,1.000000,0.000000,1,0.065004349,0.064412855,-0.000591493,-0.083923340,0.015936602,0.099859942,35.000000,5.000000,,-0.256232229,-0.027755737,0.478597442,0.222365213,q_final,,,1.000000
1782895527.893564,trajectory,0.173617,1.000000,0.000000,2,-0.015531540,-0.019165618,-0.003634079,0.005798340,-0.003088241,-0.008886581,25.000000,5.800000,,0.514711437,0.112609863,-0.142394134,0.372317302,q_final,,,1.000000
1782895527.893564,trajectory,0.173617,1.000000,0.000000,3,-0.024352074,-0.023050813,0.001301261,-0.043640137,-0.016899701,0.026740436,40.000000,4.830000,,-0.249658301,-0.101945877,0.181206745,-0.068451555,q_final,,,1.000000
1782895527.893564,trajectory,0.173617,1.000000,0.000000,4,-0.037008286,-0.036913575,0.000094710,-0.034240723,-0.004878600,0.029362122,24.000000,2.250000,,-0.169235822,-0.025680542,0.068337823,-0.100897999,q_final,,,1.000000
1782895527.893564,trajectory,0.173617,1.000000,0.000000,5,0.001726151,0.000206302,-0.001519849,0.024673462,-0.019190773,-0.043864235,15.000000,1.500000,,0.070446023,-0.021575928,-0.088594083,-0.018148059,q_final,,,1.000000
1782895527.893564,trajectory,0.173617,1.000000,0.000000,6,-0.009778976,-0.009506735,0.000272241,0.035751343,0.004601005,-0.031150338,12.000000,1.000000,,0.031026854,0.006622314,-0.027883441,0.003143413,q_final,,,1.000000
1782895527.905460,trajectory,0.185493,1.000000,0.000000,1,0.065004349,0.064614720,-0.000389628,-0.122867584,0.018080844,0.140948428,35.000000,5.000000,,-0.440281757,-0.035020828,0.691105143,0.250823386,q_final,,,1.000000
1782895527.905460,trajectory,0.185493,1.000000,0.000000,2,-0.015531540,-0.019204736,-0.003673197,0.071716309,-0.003503759,-0.075220067,25.000000,5.800000,,0.519470422,0.129089355,-0.528106303,-0.008635882,q_final,,,1.000000
1782895527.905460,trajectory,0.185493,1.000000,0.000000,3,-0.024352074,-0.023264877,0.001087197,0.121520996,-0.019173525,-0.140694521,40.000000,4.830000,,0.204921843,-0.192737579,-0.636066668,-0.431144825,q_final,,,1.000000
1782895527.905460,trajectory,0.185493,1.000000,0.000000,4,-0.037008286,-0.036975371,0.000032914,0.066467285,-0.005535007,-0.072002292,24.000000,2.250000,,0.005591864,-0.017898560,-0.161215214,-0.155623350,q_final,,,1.000000
1782895527.905460,trajectory,0.185493,1.000000,0.000000,5,0.001726151,-0.000036783,-0.001762933,-0.057907104,-0.021772858,0.036134247,15.000000,1.500000,,-0.047534656,0.002349854,0.027757370,-0.019777286,q_final,,,1.000000
1782895527.905460,trajectory,0.185493,1.000000,0.000000,6,-0.009778976,-0.009448455,0.000330521,0.039779663,0.005220062,-0.034559601,12.000000,1.000000,,0.031821676,-0.011749268,-0.030593347,0.001228329,q_final,,,1.000000
1782895527.917547,trajectory,0.197565,1.000000,0.000000,1,0.065387726,0.064846776,-0.000540950,0.082580566,0.020383952,-0.062196614,35.000000,5.000000,,0.295567953,0.097795486,-0.329916304,-0.034348352,q_final,,,1.000000
1782895527.917547,trajectory,0.197565,1.000000,0.000000,2,-0.015531540,-0.019249705,-0.003718165,-0.047304153,-0.003950062,0.043354092,25.000000,5.800000,,0.083910836,0.235298157,0.158499606,0.242410442,q_final,,,1.000000
1782895527.917547,trajectory,0.197565,1.000000,0.000000,3,-0.024352074,-0.023510957,0.000841117,0.089294434,-0.021615818,-0.110910252,40.000000,4.830000,,0.088675270,-0.170948029,-0.502051840,-0.413376571,q_final,,,1.000000
1782895527.917547,trajectory,0.197565,1.000000,0.000000,4,-0.037008286,-0.037046409,-0.000038124,0.062438965,-0.006240048,-0.068679012,24.000000,2.250000,,-0.050554616,-0.019973755,-0.155442752,-0.205997368,q_final,,,1.000000
1782895527.917547,trajectory,0.197565,1.000000,0.000000,5,0.001341820,-0.000316223,-0.001658043,0.025680542,-0.024546249,-0.050226791,15.000000,1.500000,,0.061648371,0.018585205,-0.100210835,-0.038562464,q_final,,,1.000000
1782895527.917547,trajectory,0.197565,1.000000,0.000000,6,-0.009778976,-0.009381459,0.000397517,-0.025680542,0.005884985,0.031565527,12.000000,1.000000,,-0.006631595,0.023712158,0.036335735,0.029704139,q_final,,,1.000000
1782895527.929554,trajectory,0.209557,1.000000,0.000000,1,0.065387726,0.065105541,-0.000282185,-0.030212402,0.022792160,0.053004562,35.000000,5.000000,,-0.166988441,-0.025161743,0.255146347,0.088157906,q_final,,,1.000000
1782895527.929554,trajectory,0.209557,1.000000,0.000000,2,-0.015531540,-0.019299849,-0.003768309,-0.014343262,-0.004416731,0.009926531,25.000000,5.800000,,0.282781946,0.295722961,-0.036633854,0.246148092,q_final,,,1.000000
1782895527.929554,trajectory,0.209557,1.000000,0.000000,3,-0.024736404,-0.023785360,0.000951045,-0.074523926,-0.024169561,0.050354365,40.000000,4.830000,,-0.622070764,-0.100908279,0.281253374,-0.340817390,q_final,,,1.000000
1782895527.929554,trajectory,0.209557,1.000000,0.000000,4,-0.037008286,-0.037125624,-0.000117338,-0.022155762,-0.006977261,0.015178500,24.000000,2.250000,,-0.146850599,-0.042802811,0.031335503,-0.115515096,q_final,,,1.000000
1782895527.929554,trajectory,0.209557,1.000000,0.000000,5,0.001726151,-0.000627827,-0.002353977,-0.036758423,-0.027446200,0.009312223,15.000000,1.500000,,0.005845680,0.000640869,-0.021341325,-0.015495645,q_final,,,1.000000
1782895527.929554,trajectory,0.209557,1.000000,0.000000,6,-0.009778976,-0.009306752,0.000472224,-0.000503540,0.006580251,0.007083791,12.000000,1.000000,,0.001072034,-0.000640869,0.012750484,0.013822519,q_final,,,1.000000
1782895527.941582,trajectory,0.221567,1.000000,0.000000,1,0.065387726,0.065394344,0.000006619,-0.144351959,0.025321605,0.169673564,35.000000,5.000000,,-0.697615523,-0.080156326,0.848599471,0.150983948,q_final,,,1.000000
1782895527.941582,trajectory,0.221567,1.000000,0.000000,2,-0.015914917,-0.019355814,-0.003440897,-0.037536621,-0.004906895,0.032629727,25.000000,5.800000,,0.070815520,0.284736633,0.103229982,0.174045502,q_final,,,1.000000
1782895527.941582,trajectory,0.221567,1.000000,0.000000,3,-0.024736404,-0.024091616,0.000644788,-0.061096191,-0.026851868,0.034244323,40.000000,4.830000,,-0.294762036,-0.113878250,0.191191610,-0.103570426,q_final,,,1.000000
