stamp_s,phase,vt_s,warp,settle_blend,motor_id,q,q_des,err,qd,qd_des,qd_err,kp,kd,j_eff,tau_ff,tau_meas,pd_tau,total_tau,hold_ref_source,q_final,q_final_err,settle_vel_brake
1782898573.655989,hold,3.689722,1.000000,0.000000,3,-1.139573097,-1.141874313,-0.002301216,0.028869629,0.000000000,-0.028869629,32.000000,2.415000,,-7.880709300,-8.117509842,-0.143359070,-8.024068370,actual_latch,-1.153571662,-0.013998565,1.000000
1782898573.655989,hold,3.689722,1.000000,0.000000,4,-0.490305901,-0.477650642,0.012655258,-0.148380280,0.000000000,0.148380280,9.600000,0.450000,,-1.539179117,-1.396368027,0.188261604,-1.350917512,actual_latch,-0.483087129,0.007218772,1.000000
1782898573.655989,hold,3.689722,1.000000,0.000000,5,-1.566793442,-1.568327904,-0.001534462,-0.025680542,0.000000000,0.025680542,4.500000,0.300000,,0.002382931,0.013885498,0.000799084,0.003182015,actual_latch,-1.570793546,-0.004000104,1.000000
1782898573.655989,hold,3.689722,1.000000,0.000000,6,0.706600189,0.711585999,0.004985809,0.013595581,0.000000000,-0.013595581,3.600000,0.200000,,0.001102008,0.007476807,0.015229797,0.016331805,actual_latch,0.718170053,0.011569864,1.000000
1782898573.670439,hold,3.689722,1.000000,0.000000,1,0.760674477,0.754538536,-0.006135941,-0.020812988,0.000000000,0.020812988,14.000000,1.000000,,-0.000293733,-0.153825760,-0.065090179,-0.065383913,actual_latch,0.752565673,-0.008108803,1.000000
1782898573.670439,hold,3.689722,1.000000,0.000000,2,-0.050813675,-0.057716370,-0.006902695,0.095521927,0.000000000,-0.095521927,12.500000,1.740000,,8.217502252,7.790344238,-0.252491837,7.965010416,actual_latch,-0.065830209,-0.015016534,1.000000
1782898573.670439,hold,3.689722,1.000000,0.000000,3,-1.139573097,-1.141874313,-0.002301216,0.081237793,0.000000000,-0.081237793,32.000000,2.415000,,-7.771579732,-7.926069260,-0.269828186,-8.041407918,actual_latch,-1.153571662,-0.013998565,1.000000
1782898573.670439,hold,3.689722,1.000000,0.000000,4,-0.490305901,-0.477650642,0.012655258,-0.023498535,0.000000000,0.023498535,9.600000,0.450000,,-1.485870657,-1.435278893,0.132064819,-1.353805837,actual_latch,-0.483087129,0.007218772,1.000000
1782898573.670439,hold,3.689722,1.000000,0.000000,5,-1.567176819,-1.568327904,-0.001151085,-0.106250763,0.000000000,0.106250763,4.500000,0.300000,,-0.019412067,0.007476807,0.026695347,0.007283280,actual_latch,-1.570793546,-0.003616727,1.000000
1782898573.670439,hold,3.689722,1.000000,0.000000,6,0.706600189,0.711585999,0.004985809,0.013595581,0.000000000,-0.013595581,3.600000,0.200000,,0.000946622,0.007476807,0.015229797,0.016176420,actual_latch,0.718170053,0.011569864,1.000000
1782898573.684575,hold,3.689722,1.000000,0.000000,1,0.760674477,0.754538536,-0.006135941,-0.020812988,0.000000000,0.020812988,14.000000,1.000000,,-0.000249053,-0.153825760,-0.065090179,-0.065339232,actual_latch,0.752565673,-0.008108803,1.000000
1782898573.684575,hold,3.689722,1.000000,0.000000,2,-0.050813675,-0.057716370,-0.006902695,0.095521927,0.000000000,-0.095521927,12.500000,1.740000,,8.190724166,7.790344238,-0.252491837,7.938232329,actual_latch,-0.065830209,-0.015016534,1.000000
1782898573.684575,hold,3.689722,1.000000,0.000000,3,-1.139573097,-1.141874313,-0.002301216,0.081237793,0.000000000,-0.081237793,32.000000,2.415000,,-7.798160395,-7.926069260,-0.269828186,-8.067988581,actual_latch,-1.153571662,-0.013998565,1.000000
1782898573.684575,hold,3.689722,1.000000,0.000000,4,-0.490305901,-0.477650642,0.012655258,0.030212402,0.000000000,-0.030212402,9.600000,0.450000,,-1.459172999,-1.426458359,0.107894897,-1.351278101,actual_latch,-0.483087129,0.007218772,1.000000
1782898573.684575,hold,3.689722,1.000000,0.000000,5,-1.566793442,-1.568327904,-0.001534462,-0.090137482,0.000000000,0.090137482,4.500000,0.300000,,-0.014436183,-0.003204346,0.020136166,0.005699982,actual_latch,-1.570793546,-0.004000104,1.000000
1782898573.684575,hold,3.689722,1.000000,0.000000,6,0.706600189,0.711585999,0.004985809,0.013595581,0.000000000,-0.013595581,3.600000,0.200000,,0.000814467,0.007476807,0.015229797,0.016044264,actual_latch,0.718170053,0.011569864,1.000000
1782898573.698181,hold,3.689722,1.000000,0.000000,1,0.760674477,0.754538536,-0.006135941,-0.020812988,0.000000000,0.020812988,14.000000,1.000000,,-0.000210756,-0.153825760,-0.065090179,-0.065300936,actual_latch,0.752565673,-0.008108803,1.000000
1782898573.698181,hold,3.689722,1.000000,0.000000,2,-0.050430298,-0.057716370,-0.007286072,0.032043457,0.000000000,-0.032043457,12.500000,1.740000,,8.060017666,7.993591309,-0.146831512,7.913186154,actual_latch,-0.065830209,-0.015399911,1.000000
1782898573.698181,hold,3.689722,1.000000,0.000000,3,-1.139189720,-1.141874313,-0.002684593,0.058410645,0.000000000,-0.058410645,32.000000,2.415000,,-7.864541316,-7.866406441,-0.226968689,-8.091510005,actual_latch,-1.153571662,-0.014381942,1.000000
1782898573.698181,hold,3.689722,1.000000,0.000000,4,-0.490305901,-0.477650642,0.012655258,0.130920410,0.000000000,-0.130920410,9.600000,0.450000,,-1.422921072,-1.434760094,0.062576294,-1.360344778,actual_latch,-0.483087129,0.007218772,1.000000
1782898573.698181,hold,3.689722,1.000000,0.000000,5,-1.566793442,-1.568327904,-0.001534462,0.002517700,0.000000000,-0.002517700,4.500000,0.300000,,0.012173990,-0.013458252,-0.007660389,0.004513601,actual_latch,-1.570793546,-0.004000104,1.000000
1782898573.698181,hold,3.689722,1.000000,0.000000,6,0.706600189,0.711585999,0.004985809,0.013595581,0.000000000,-0.013595581,3.600000,0.200000,,0.000700667,0.007476807,0.015229797,0.015930464,actual_latch,0.718170053,0.011569864,1.000000
1782898573.711440,hold,3.689722,1.000000,0.000000,1,0.760674477,0.754538536,-0.006135941,-0.044982910,0.000000000,0.044982910,14.000000,1.000000,,-0.023139328,-0.076524734,-0.040920258,-0.064059585,actual_latch,0.752565673,-0.008108803,1.000000
1782898573.711440,hold,3.689722,1.000000,0.000000,2,-0.050813675,-0.057716370,-0.006902695,-0.035705566,0.000000000,0.035705566,12.500000,1.740000,,7.948290233,8.059509277,-0.024155998,7.924134234,actual_latch,-0.065830209,-0.015016534,1.000000
1782898573.711440,hold,3.689722,1.000000,0.000000,3,-1.139573097,-1.141874313,-0.002301216,-0.028869629,0.000000000,0.028869629,32.000000,2.415000,,-8.068093978,-7.902723312,-0.003918762,-8.072012740,actual_latch,-1.153571662,-0.013998565,1.000000
1782898573.711440,hold,3.689722,1.000000,0.000000,4,-0.490305901,-0.477650642,0.012655258,-0.118839264,0.000000000,0.118839264,9.600000,0.450000,,-1.527056579,-1.421270370,0.174968147,-1.352088432,actual_latch,-0.483087129,0.007218772,1.000000
1782898573.711440,hold,3.689722,1.000000,0.000000,5,-1.566793442,-1.568327904,-0.001534462,0.050857544,0.000000000,-0.050857544,4.500000,0.300000,,0.023590429,-0.016448975,-0.022162342,0.001428087,actual_latch,-1.570793546,-0.004000104,1.000000
1782898573.711440,hold,3.689722,1.000000,0.000000,6,0.706600189,0.711585999,0.004985809,0.013595581,0.000000000,-0.013595581,3.600000,0.200000,,0.000603097,0.007476807,0.015229797,0.015832895,actual_latch,0.718170053,0.011569864,1.000000
1782898573.724904,hold,3.689722,1.000000,0.000000,1,0.761057854,0.754538536,-0.006519318,0.020812988,0.000000000,-0.020812988,14.000000,1.000000,,0.038524001,-0.140336990,-0.112083435,-0.073559434,actual_latch,0.752565673,-0.008492180,1.000000
1782898573.724904,hold,3.689722,1.000000,0.000000,2,-0.050813675,-0.057716370,-0.006902695,0.041809082,0.000000000,-0.041809082,12.500000,1.740000,,8.095556778,7.962463379,-0.159031487,7.936525291,actual_latch,-0.065830209,-0.015016534,1.000000
1782898573.724904,hold,3.689722,1.000000,0.000000,3,-1.139573097,-1.141874313,-0.002301216,0.087951660,0.000000000,-0.087951660,32.000000,2.415000,,-7.810498754,-7.958755493,-0.286042175,-8.096540929,actual_latch,-1.153571662,-0.013998565,1.000000
1782898573.724904,hold,3.689722,1.000000,0.000000,4,-0.490305901,-0.477650642,0.012655258,0.097351074,0.000000000,-0.097351074,9.600000,0.450000,,-1.436567508,-1.391180038,0.077682495,-1.358885013,actual_latch,-0.483087129,0.007218772,1.000000
1782898573.724904,hold,3.689722,1.000000,0.000000,5,-1.566793442,-1.568327904,-0.001534462,0.050857544,0.000000000,-0.050857544,4.500000,0.300000,,0.020944987,-0.016448975,-0.022162342,-0.001217355,actual_latch,-1.570793546,-0.004000104,1.000000
1782898573.724904,hold,3.689722,1.000000,0.000000,6,0.706600189,0.711585999,0.004985809,0.013595581,0.000000000,-0.013595581,3.600000,0.200000,,0.000519444,0.007476807,0.015229797,0.015749241,actual_latch,0.718170053,0.011569864,1.000000
1782898573.738720,hold,3.689722,1.000000,0.000000,1,0.761057854,0.754538536,-0.006519318,0.020812988,0.000000000,-0.020812988,14.000000,1.000000,,0.033032302,-0.140336990,-0.112083435,-0.079051133,actual_latch,0.752565673,-0.008492180,1.000000
1782898573.738720,hold,3.689722,1.000000,0.000000,2,-0.050813675,-0.057716370,-0.006902695,0.041809082,0.000000000,-0.041809082,12.500000,1.740000,,8.086171179,7.962463379,-0.159031487,7.927139692,actual_latch,-0.065830209,-0.015016534,1.000000
1782898573.738720,hold,3.689722,1.000000,0.000000,3,-1.139573097,-1.141874313,-0.002301216,0.096008301,0.000000000,-0.096008301,32.000000,2.415000,,-7.813722820,-7.951492310,-0.305498962,-8.119221782,actual_latch,-1.153571662,-0.013998565,1.000000
1782898573.738720,hold,3.689722,1.000000,0.000000,4,-0.490305901,-0.477650642,0.012655258,-0.015441895,0.000000000,0.015441895,9.600000,0.450000,,-1.488116666,-1.419195175,0.128439331,-1.359677335,actual_latch,-0.483087129,0.007218772,1.000000
1782898573.738720,hold,3.689722,1.000000,0.000000,5,-1.566793442,-1.568327904,-0.001534462,0.050857544,0.000000000,-0.050857544,4.500000,0.300000,,0.018676850,-0.016448975,-0.022162342,-0.003485492,actual_latch,-1.570793546,-0.004000104,1.000000
1782898573.738720,hold,3.689722,1.000000,0.000000,6,0.706600189,0.711585999,0.004985809,0.013595581,0.000000000,-0.013595581,3.600000,0.200000,,0.000447722,0.007476807,0.015229797,0.015677519,actual_latch,0.718170053,0.011569864,1.000000
1782898573.751776,hold,3.689722,1.000000,0.000000,1,0.761057854,0.754538536,-0.006519318,0.020812988,0.000000000,-0.020812988,14.000000,1.000000,,0.028323857,-0.140336990,-0.112083435,-0.083759579,actual_latch,0.752565673,-0.008492180,1.000000
1782898573.751776,hold,3.689722,1.000000,0.000000,2,-0.050813675,-0.057716370,-0.006902695,-0.087587357,0.000000000,0.087587357,12.500000,1.740000,,7.877769110,7.940490723,0.066118317,7.943887427,actual_latch,-0.065830209,-0.015016534,1.000000
1782898573.751776,hold,3.689722,1.000000,0.000000,3,-1.139573097,-1.141874313,-0.002301216,-0.006042480,0.000000000,0.006042480,32.000000,2.415000,,-8.059642971,-7.914136887,-0.059046326,-8.118689296,actual_latch,-1.153571662,-0.013998565,1.000000
1782898573.751776,hold,3.689722,1.000000,0.000000,4,-0.490305901,-0.477650642,0.012655258,-0.015441895,0.000000000,0.015441895,9.600000,0.450000,,-1.486591686,-1.419195175,0.128439331,-1.358152355,actual_latch,-0.483087129,0.007218772,1.000000
1782898573.751776,hold,3.689722,1.000000,0.000000,5,-1.566793442,-1.568327904,-0.001534462,0.050857544,0.000000000,-0.050857544,4.500000,0.300000,,0.016732207,-0.016448975,-0.022162342,-0.005430135,actual_latch,-1.570793546,-0.004000104,1.000000
1782898573.751776,hold,3.689722,1.000000,0.000000,6,0.706600189,0.711585999,0.004985809,0.013595581,0.000000000,-0.013595581,3.600000,0.200000,,0.000386229,0.007476807,0.015229797,0.015616026,actual_latch,0.718170053,0.011569864,1.000000
1782898573.764759,hold,3.689722,1.000000,0.000000,1,0.760674477,0.754538536,-0.006135941,-0.067810059,0.000000000,0.067810059,14.000000,1.000000,,-0.060134561,-0.069780350,-0.018093109,-0.078227670,actual_latch,0.752565673,-0.008108803,1.000000
1782898573.764759,hold,3.689722,1.000000,0.000000,2,-0.050813675,-0.057716370,-0.006902695,-0.033264160,0.000000000,0.033264160,12.500000,1.740000,,7.980161370,7.870910645,-0.028404045,7.951757325,actual_latch,-0.065830209,-0.015016534,1.000000
1782898573.764759,hold,3.689722,1.000000,0.000000,3,-1.139573097,-1.141874313,-0.002301216,-0.006042480,0.000000000,0.006042480,32.000000,2.415000,,-8.045138627,-7.914136887,-0.059046326,-8.104184953,actual_latch,-1.153571662,-0.013998565,1.000000
1782898573.764759,hold,3.689722,1.000000,0.000000,4,-0.490305901,-0.477650642,0.012655258,-0.015441895,0.000000000,0.015441895,9.600000,0.450000,,-1.485284206,-1.419195175,0.128439331,-1.356844875,actual_latch,-0.483087129,0.007218772,1.000000
1782898573.764759,hold,3.689722,1.000000,0.000000,5,-1.566793442,-1.568327904,-0.001534462,0.050857544,0.000000000,-0.050857544,4.500000,0.300000,,0.015064917,-0.016448975,-0.022162342,-0.007097425,actual_latch,-1.570793546,-0.004000104,1.000000
1782898573.764759,hold,3.689722,1.000000,0.000000,6,0.706600189,0.711585999,0.004985809,0.013595581,0.000000000,-0.013595581,3.600000,0.200000,,0.000333506,0.007476807,0.015229797,0.015563303,actual_latch,0.718170053,0.011569864,1.000000
1782898573.783468,trajectory,0.006528,1.000000,0.028655,1,0.761057854,0.760674576,-0.000383277,0.077209473,0.000045663,-0.077163809,35.601754,5.000000,,0.488559118,-0.136705399,-0.399464397,0.089094721,q_final,,,1.000000
1782898573.783468,trajectory,0.006528,1.000000,0.028655,2,-0.050813675,-0.050814040,-0.000000365,-0.038146973,-0.000167193,0.037979780,25.429824,5.833240,,7.967615773,7.885559082,0.221535887,8.189151661,q_final,,,1.000000
1782898573.783468,trajectory,0.006528,1.000000,0.028655,3,-1.139573097,-1.139572931,0.000000166,-0.006042480,0.000076050,0.006118531,40.000000,4.788479,,-7.933168255,-7.914136887,0.029305090,-7.903863165,q_final,,,1.000000
1782898573.783468,trajectory,0.006528,1.000000,0.028655,4,-0.490305901,-0.490306424,-0.000000523,-0.015441895,-0.000239899,0.015201995,24.000000,2.230658,,-1.486192851,-1.419195175,0.033897895,-1.452294955,q_final,,,1.000000
1782898573.783468,trajectory,0.006528,1.000000,0.028655,5,-1.566793442,-1.566793445,-0.000000004,0.050857544,-0.000001621,-0.050859165,15.000000,1.487105,,0.003294647,-0.016448975,-0.075632985,-0.072338338,q_final,,,1.000000
1782898573.783468,trajectory,0.006528,1.000000,0.028655,6,0.706600189,0.706600305,0.000000116,0.000503540,0.000052968,-0.000450572,12.000000,0.991404,,0.004317104,0.020721436,-0.000445313,0.003871791,q_final,,,1.000000
1782898573.797488,trajectory,0.020534,1.000000,0.037993,1,0.761057854,0.760677532,-0.000380322,0.096008301,0.000443222,-0.095565079,35.797847,5.000000,,0.341262020,-0.192737579,-0.491440092,-0.150178072,q_final,,,1.000000
1782898573.797488,trajectory,0.020534,1.000000,0.037993,2,-0.050813675,-0.050824862,-0.000011187,-0.004577637,-0.001622824,0.002954812,25.569890,5.844072,,7.991291359,7.940490723,0.016982081,8.008273440,q_final,,,1.000000
1782898573.797488,trajectory,0.020534,1.000000,0.037993,3,-1.139573097,-1.139568009,0.000005089,0.086608887,0.000738166,-0.085870721,40.000000,4.774949,,-7.690593778,-8.017899513,-0.409824732,-8.100418510,q_final,,,1.000000
1782898573.797488,trajectory,0.020534,1.000000,0.037993,4,-0.490689278,-0.490321953,0.000367325,0.077209473,-0.002328529,-0.079538002,24.000000,2.224355,,-1.356507263,-1.405187607,-0.168104944,-1.524612207,q_final,,,1.000000
1782898573.797488,trajectory,0.020534,1.000000,0.037993,5,-1.566793442,-1.566793550,-0.000000108,0.050857544,-0.000015733,-0.050873277,15.000000,1.482903,,0.003419695,-0.016448975,-0.075441777,-0.072022082,q_final,,,1.000000
1782898573.797488,trajectory,0.020534,1.000000,0.037993,6,0.706600189,0.706603733,0.000003544,0.000503540,0.000514119,0.000010579,12.000000,0.988602,,0.005722965,0.020721436,0.000052988,0.005775953,q_final,,,1.000000
1782898573.811435,trajectory,0.034433,1.000000,0.047259,1,0.761057854,0.760688677,-0.000369177,0.024841309,0.001222403,-0.023618905,35.992434,5.000000,,0.150717215,0.038650513,-0.131382096,0.019335119,q_final,,,1.000000
1782898573.811435,trajectory,0.034433,1.000000,0.047259,2,-0.050813675,-0.050865668,-0.000051993,0.026550293,-0.004475740,-0.031026033,25.708881,5.854820,,8.027622417,8.008239746,-0.182988536,7.844633881,q_final,,,1.000000
1782898573.811435,trajectory,0.034433,1.000000,0.047259,3,-1.139573097,-1.139549447,0.000023650,0.086608887,0.002035857,-0.084573029,40.000000,4.761522,,-7.808526795,-8.017899513,-0.401750345,-8.210277140,q_final,,,1.000000
1782898573.811435,trajectory,0.034433,1.000000,0.047259,4,-0.490689278,-0.490380504,0.000308774,0.077209473,-0.006422069,-0.083631542,24.000000,2.218100,,-1.415679489,-1.405187607,-0.178092585,-1.593772074,q_final,,,1.000000
1782898573.811435,trajectory,0.034433,1.000000,0.047259,5,-1.566793442,-1.566793946,-0.000000504,0.050857544,-0.000043392,-0.050900936,15.000000,1.478734,,0.003495731,-0.016448975,-0.075276484,-0.071780752,q_final,,,1.000000
1782898573.811435,trajectory,0.034433,1.000000,0.047259,6,0.706600189,0.706616661,0.000016472,0.039779663,0.001417938,-0.038361725,12.000000,0.985822,,0.026089718,-0.011322021,-0.037620185,-0.011530467,q_final,,,1.000000
1782898573.824718,trajectory,0.047674,1.000000,0.056086,1,0.761057854,0.760711646,-0.000346208,0.149719238,0.002300004,-0.147419234,36.177799,5.000000,,0.396398965,0.099351883,-0.749621203,-0.353222239,q_final,,,1.000000
1782898573.824718,trajectory,0.047674,1.000000,0.056086,2,-0.050430298,-0.050949768,-0.000519470,0.141298294,-0.008421296,-0.149719590,25.841285,5.865059,,8.110293418,7.982604980,-0.891538053,7.218755366,q_final,,,1.000000
1782898573.824718,trajectory,0.047674,1.000000,0.056086,3,-1.139573097,-1.139511193,0.000061904,0.086608887,0.003830553,-0.082778334,40.000000,4.748732,,-7.836567205,-8.017899513,-0.390615959,-8.227183164,q_final,,,1.000000
1782898573.824718,trajectory,0.047674,1.000000,0.056086,4,-0.490689278,-0.490501175,0.000188102,0.077209473,-0.012083398,-0.089292871,24.000000,2.212142,,-1.432044757,-1.405187607,-0.193014067,-1.625058825,q_final,,,1.000000
1782898573.824718,trajectory,0.047674,1.000000,0.056086,5,-1.566793442,-1.566794761,-0.000001319,0.050857544,-0.000081644,-0.050939188,15.000000,1.474761,,0.003524630,-0.016448975,-0.075142943,-0.071618312,q_final,,,1.000000
1782898573.824718,trajectory,0.047674,1.000000,0.056086,6,0.706600189,0.706643304,0.000043115,0.039779663,0.002667911,-0.037111752,12.000000,0.983174,,0.014935799,-0.011322021,-0.035969941,-0.021034142,q_final,,,1.000000
1782898573.837809,trajectory,0.060737,1.000000,0.064795,1,0.761442184,0.760750290,-0.000691894,0.002014160,0.003664642,0.001650481,36.360690,5.000000,,-0.130365503,0.134630203,-0.016905342,-0.147270846,q_final,,,1.000000
1782898573.837809,trajectory,0.060737,1.000000,0.064795,2,-0.050430298,-0.051091261,-0.000660963,0.141298294,-0.013417816,-0.154716110,25.971921,5.875162,,7.881270366,7.982604980,-0.926148681,6.955121684,q_final,,,1.000000
1782898573.837809,trajectory,0.060737,1.000000,0.064795,3,-1.139573097,-1.139446833,0.000126264,0.086608887,0.006103295,-0.080505592,40.000000,4.736112,,-7.832209737,-8.017899513,-0.376232965,-8.208442702,q_final,,,1.000000
1782898573.837809,trajectory,0.060737,1.000000,0.064795,4,-0.490689278,-0.490704198,-0.000014921,0.077209473,-0.019252715,-0.096462188,24.000000,2.206264,,-1.481986835,-1.405187607,-0.213179105,-1.695165940,q_final,,,1.000000
1782898573.837809,trajectory,0.060737,1.000000,0.064795,5,-1.566793442,-1.566796133,-0.000002691,0.010574341,-0.000130085,-0.010704426,15.000000,1.470842,,-0.022409423,-0.023712158,-0.015784891,-0.038194314,q_final,,,1.000000
1782898573.837809,trajectory,0.060737,1.000000,0.064795,6,0.706600189,0.706688130,0.000087941,0.062942505,0.004250835,-0.058691670,12.000000,0.980562,,0.029118989,0.006622314,-0.056495507,-0.027376518,q_final,,,1.000000
1782898573.850023,trajectory,0.072921,1.000000,0.072917,1,0.761442184,0.760803996,-0.000638188,0.002014160,0.005190968,0.003176808,36.531261,5.000000,,-0.058459030,0.134630203,-0.007429771,-0.065888801,q_final,,,1.000000
1782898573.850023,trajectory,0.072921,1.000000,0.072917,2,-0.050813675,-0.051287902,-0.000474227,-0.115053177,-0.019006349,0.096046828,26.093758,5.884584,,6.725431373,7.869079590,0.552821247,7.278252619,q_final,,,1.000000
1782898573.850023,trajectory,0.072921,1.000000,0.072917,3,-1.139189720,-1.139357388,-0.000167668,-0.026184082,0.008645323,0.034829405,40.000000,4.724343,,-8.262179680,-7.808819771,0.157839348,-8.104340333,q_final,,,1.000000
1782898573.850023,trajectory,0.072921,1.000000,0.072917,4,-0.491072655,-0.490986351,0.000086303,-0.129581451,-0.027271490,0.102309962,24.000000,2.200781,,-1.652870503,-1.465888023,0.227233088,-1.425637415,q_final,,,1.000000
1782898573.850023,trajectory,0.072921,1.000000,0.072917,5,-1.566793442,-1.566798039,-0.000004598,0.028701782,-0.000184266,-0.028886048,15.000000,1.467187,,0.003718691,-0.003204346,-0.042450206,-0.038731515,q_final,,,1.000000
1782898573.850023,trajectory,0.072921,1.000000,0.072917,6,0.706216812,0.706750427,0.000533615,-0.009567261,0.006021312,0.015588573,12.000000,0.978125,,-0.006724905,0.004913330,0.021650949,0.014926043,q_final,,,1.000000
1782898573.861572,trajectory,0.084450,1.000000,0.080603,1,0.761442184,0.760873197,-0.000568988,0.010070801,0.006847132,-0.003223668,36.692663,5.000000,,0.024576703,0.220233917,-0.036996021,-0.012419319,q_final,,,1.000000
1782898573.861572,trajectory,0.084450,1.000000,0.080603,2,-0.050813675,-0.051541274,-0.000727599,-0.072938919,-0.025070272,0.047868647,26.209045,5.893500,,7.393006572,7.744567871,0.263044183,7.656050755,q_final,,,1.000000
1782898573.861572,trajectory,0.084450,1.000000,0.080603,3,-1.139189720,-1.139242138,-0.000052418,0.047668457,0.011403589,-0.036264868,40.000000,4.713206,,-7.890150463,-7.890790939,-0.173020520,-8.063170983,q_final,,,1.000000
1782898573.861572,trajectory,0.084450,1.000000,0.080603,4,-0.491072655,-0.491349904,-0.000277250,-0.129581451,-0.035972382,0.093609069,24.000000,2.195593,,-1.562177728,-1.465888023,0.198873424,-1.363304304,q_final,,,1.000000
1782898573.861572,trajectory,0.084450,1.000000,0.080603,5,-1.566793442,-1.566800496,-0.000007054,0.028701782,-0.000243055,-0.028944838,15.000000,1.463729,,0.003477057,-0.003204346,-0.042473199,-0.038996142,q_final,,,1.000000
1782898573.861572,trajectory,0.084450,1.000000,0.080603,6,0.706216812,0.706830696,0.000613884,-0.009567261,0.007942395,0.017509656,12.000000,0.975819,,0.006075129,0.004913330,0.024452867,0.030527996,q_final,,,1.000000
1782898573.873718,trajectory,0.096572,1.000000,0.088685,1,0.761442184,0.760967811,-0.000474373,0.042297363,0.008797250,-0.033500113,36.862377,5.000000,,0.071708934,0.124254227,-0.184987097,-0.113278163,q_final,,,1.000000
1782898573.873718,trajectory,0.096572,1.000000,0.088685,2,-0.050813675,-0.051887697,-0.001074022,-0.072938919,-0.032210486,0.040728433,26.330269,5.902874,,7.568456967,7.744567871,0.212135519,7.780592486,q_final,,,1.000000
1782898573.873718,trajectory,0.096572,1.000000,0.088685,3,-1.139189720,-1.139084562,0.000105158,0.047668457,0.014651422,-0.033017035,40.000000,4.701496,,-7.787825707,-7.890790939,-0.151023135,-7.938848842,q_final,,,1.000000
1782898573.873718,trajectory,0.096572,1.000000,0.088685,4,-0.491072655,-0.491846974,-0.000774320,-0.129581451,-0.046217605,0.083363847,24.000000,2.190138,,-1.512860077,-1.465888023,0.163994646,-1.348865431,q_final,,,1.000000
1782898573.873718,trajectory,0.096572,1.000000,0.088685,5,-1.566793442,-1.566803854,-0.000010413,0.007553101,-0.000312280,-0.007865380,15.000000,1.460092,,-0.019879792,0.000640869,-0.011640367,-0.031520159,q_final,,,1.000000
1782898573.873718,trajectory,0.096572,1.000000,0.088685,6,0.706600189,0.706940445,0.000340256,0.012588501,0.010204453,-0.002384048,12.000000,0.973395,,0.029521073,-0.009613037,0.001762452,0.031283525,q_final,,,1.000000
1782898573.885102,trajectory,0.107938,1.000000,0.096262,1,0.761442184,0.761079059,-0.000363125,0.042297363,0.010807780,-0.031489584,37.021493,5.000000,,0.007814129,0.124254227,-0.170891356,-0.163077228,q_final,,,1.000000
1782898573.885102,trajectory,0.107938,1.000000,0.096262,2,-0.050813675,-0.052295024,-0.001481349,0.134584427,-0.039571890,-0.174156317,26.443923,5.911663,,8.423224357,7.374687195,-1.068726220,7.354498137,q_final,,,1.000000
1782898573.885102,trajectory,0.107938,1.000000,0.096262,3,-1.139189720,-1.138899283,0.000290437,0.047668457,0.017999867,-0.029668590,40.000000,4.690517,,-7.771029339,-7.890790939,-0.127543547,-7.898572886,q_final,,,1.000000
1782898573.885102,trajectory,0.107938,1.000000,0.096262,4,-0.491072655,-0.492431433,-0.001358778,-0.129581451,-0.056780205,0.072801247,24.000000,2.185023,,-1.496460831,-1.465888023,0.126461758,-1.369999073,q_final,,,1.000000
1782898573.885102,trajectory,0.107938,1.000000,0.096262,5,-1.567176819,-1.566807803,0.000369015,-0.004531860,-0.000383648,0.004148212,15.000000,1.456682,,0.003264495,-0.003204346,0.011577859,0.014842354,q_final,,,1.000000
1782898573.885102,trajectory,0.107938,1.000000,0.096262,6,0.706600189,0.707069489,0.000469299,-0.039779663,0.012536585,0.052316248,12.000000,0.971122,,0.002576925,0.016448975,0.056437028,0.059013953,q_final,,,1.000000
1782898573.896416,trajectory,0.119249,1.000000,0.103802,1,0.761442184,0.761213403,-0.000228781,-0.086612701,0.012972441,0.099585143,37.179851,5.000000,,-0.236432062,0.079637527,0.489419652,0.252987590,q_final,,,1.000000
1782898573.896416,trajectory,0.119249,1.000000,0.103802,2,-0.050813675,-0.052786914,-0.001973239,0.134584427,-0.047497640,-0.182082067,26.557036,5.920411,,7.886215307,7.374687195,-1.130404022,6.755811284,q_final,,,1.000000
1782898573.896416,trajectory,0.119249,1.000000,0.103802,3,-1.139189720,-1.138675540,0.000514180,0.047668457,0.021605013,-0.026063444,40.000000,4.679590,,-7.757128798,-7.890790939,-0.101399024,-7.858527822,q_final,,,1.000000
1782898573.896416,trajectory,0.119249,1.000000,0.103802,4,-0.492223740,-0.493137227,-0.000913487,-0.075866699,-0.068152563,0.007714137,24.000000,2.179933,,-1.410508564,-1.624124527,-0.005107385,-1.415615949,q_final,,,1.000000
1782898573.896416,trajectory,0.119249,1.000000,0.103802,5,-1.566793442,-1.566812572,-0.000019130,0.015609741,-0.000460488,-0.016070229,15.000000,1.453289,,0.012555446,-0.009613037,-0.023641643,-0.011086198,q_final,,,1.000000
1782898573.896416,trajectory,0.119249,1.000000,0.103802,6,0.706600189,0.707225322,0.000625133,-0.021652222,0.015047505,0.036699726,12.000000,0.968859,,0.020151895,0.016021729,0.043058462,0.063210357,q_final,,,1.000000
1782898573.907560,trajectory,0.130349,1.000000,0.111203,1,0.761442184,0.761369883,-0.000072302,-0.086612701,0.015245008,0.101857710,37.335255,5.000000,,-0.100453017,0.079637527,0.506589147,0.406136131,q_final,,,1.000000
