stamp_s,phase,vt_s,warp,settle_blend,motor_id,q,q_des,err,qd,qd_des,qd_err,kp,kd,tau_ff,tau_meas,pd_tau,total_tau,hold_ref_source,q_final,q_final_err,settle_vel_brake
1782847645.096074,trajectory,0.029830,1.000000,0.000000,6,-0.015148163,-0.015150306,-0.000002143,0.002517700,-0.000214645,-0.002732346,12.000000,1.000000,0.023645899,0.010040283,-0.002758058,0.020887840,q_final,,,1.000000
1782847645.108382,trajectory,0.042132,1.000000,0.000000,1,-0.009778976,-0.008998007,0.000780969,0.067810059,0.001006524,-0.066803535,35.000000,5.000000,0.119475436,0.177690506,-0.306683744,-0.187208309,q_final,,,1.000000
1782847645.108382,trajectory,0.042132,1.000000,0.000000,2,-0.004794121,-0.004417282,0.000376839,0.011901855,-0.000530462,-0.012432318,55.000000,4.800000,0.266859407,0.044860840,-0.038948983,0.227910424,q_final,,,1.000000
1782847645.108382,trajectory,0.042132,1.000000,0.000000,3,0.005944252,0.005539003,-0.000405249,-0.015441895,-0.001548692,0.013893203,40.000000,4.830000,-0.060131568,-0.159532547,0.050894192,-0.009237376,q_final,,,1.000000
1782847645.108382,trajectory,0.042132,1.000000,0.000000,4,0.010162354,0.009388458,-0.000773895,0.058410645,-0.000505646,-0.058916290,30.000000,2.500000,0.176193910,-0.080675125,-0.170507590,0.005686320,q_final,,,1.000000
1782847645.108382,trajectory,0.042132,1.000000,0.000000,5,0.022050858,0.021645928,-0.000404930,0.016616821,-0.001526047,-0.018142868,15.000000,1.500000,-0.010964537,-0.051484108,-0.033288246,-0.044252783,q_final,,,1.000000
1782847645.108382,trajectory,0.042132,1.000000,0.000000,6,-0.015531540,-0.015154171,0.000377369,-0.034744263,-0.000425406,0.034318857,12.000000,1.000000,-0.012108822,0.007049561,0.038847285,0.026738463,q_final,,,1.000000
1782847645.120061,trajectory,0.053782,1.000000,0.000000,1,-0.009778976,-0.008982791,0.000796185,0.010070801,0.001629919,-0.008440882,35.000000,5.000000,-0.000904259,0.096757889,-0.014337929,-0.015242188,q_final,,,1.000000
1782847645.120061,trajectory,0.053782,1.000000,0.000000,2,-0.005177498,-0.004425301,0.000752197,-0.008239746,-0.000859007,0.007380739,55.000000,4.800000,0.129110616,-0.015563965,0.076798383,0.205908998,q_final,,,1.000000
1782847645.120061,trajectory,0.053782,1.000000,0.000000,3,0.005944252,0.005515591,-0.000428661,0.036926270,-0.002507881,-0.039434150,40.000000,4.830000,0.275877456,-0.081712723,-0.207613394,0.068264062,q_final,,,1.000000
1782847645.120061,trajectory,0.053782,1.000000,0.000000,4,0.010545731,0.009380814,-0.001164916,0.000671387,-0.000818820,-0.001490207,30.000000,2.500000,-0.027491059,-0.086900711,-0.038673010,-0.066164069,q_final,,,1.000000
1782847645.120061,trajectory,0.053782,1.000000,0.000000,5,0.022050858,0.021622858,-0.000427999,0.021652222,-0.002471211,-0.024123432,15.000000,1.500000,-0.013060256,-0.060456276,-0.042605134,-0.055665390,q_final,,,1.000000
1782847645.120061,trajectory,0.053782,1.000000,0.000000,6,-0.015531540,-0.015160602,0.000370938,0.015609741,-0.000688883,-0.016298624,12.000000,1.000000,0.024916778,0.010040283,-0.011847367,0.013069411,q_final,,,1.000000
1782847645.132296,trajectory,0.066011,1.000000,0.000000,1,-0.009778976,-0.008958069,0.000820907,-0.087955475,0.002439376,0.090394851,35.000000,5.000000,-0.174288137,-0.007003784,0.480705999,0.306417862,q_final,,,1.000000
1782847645.132296,trajectory,0.066011,1.000000,0.000000,2,-0.005560875,-0.004438330,0.001122545,-0.058900833,-0.001285610,0.057615223,55.000000,4.800000,-0.054420251,0.057678223,0.338293047,0.283872795,q_final,,,1.000000
1782847645.132296,trajectory,0.066011,1.000000,0.000000,3,0.005944252,0.005477552,-0.000466700,-0.038269043,-0.003753355,0.034515688,40.000000,4.830000,-0.264739943,0.025680542,0.148042790,-0.116697153,q_final,,,1.000000
1782847645.132296,trajectory,0.066011,1.000000,0.000000,4,0.010930061,0.009368395,-0.001561667,0.035583496,-0.001225466,-0.036808962,30.000000,2.500000,0.128497757,-0.086381912,-0.138872405,-0.010374648,q_final,,,1.000000
1782847645.132296,trajectory,0.066011,1.000000,0.000000,5,0.022434235,0.021585376,-0.000848858,0.038772583,-0.003698473,-0.042471056,15.000000,1.500000,-0.009025107,-0.041230202,-0.076439459,-0.085464566,q_final,,,1.000000
1782847645.132296,trajectory,0.066011,1.000000,0.000000,6,-0.015531540,-0.015171050,0.000360489,-0.031723022,-0.001030999,0.030692024,12.000000,1.000000,-0.007741715,-0.011322021,0.035017897,0.027276182,q_final,,,1.000000
1782847645.144126,trajectory,0.077821,1.000000,0.000000,1,-0.010162354,-0.008923913,0.001238440,-0.028869629,0.003368836,0.032238465,35.000000,5.000000,0.140283360,0.036575317,0.204537736,0.344821096,q_final,,,1.000000
1782847645.144126,trajectory,0.077821,1.000000,0.000000,2,-0.005560875,-0.004456331,0.001104544,0.044250488,-0.001775458,-0.046025946,55.000000,4.800000,0.304631355,0.101623535,-0.160174631,0.144456724,q_final,,,1.000000
1782847645.144126,trajectory,0.077821,1.000000,0.000000,3,0.006327629,0.005424998,-0.000902631,-0.022155762,-0.005183472,0.016972290,40.000000,4.830000,-0.037270363,0.144487381,0.045870906,0.008600544,q_final,,,1.000000
1782847645.144126,trajectory,0.077821,1.000000,0.000000,4,0.010930061,0.009351236,-0.001578826,-0.168521881,-0.001692397,0.166829484,30.000000,2.500000,-0.152451648,-0.115953445,0.369708938,0.217257290,q_final,,,1.000000
1782847645.144126,trajectory,0.077821,1.000000,0.000000,5,0.022434235,0.021533590,-0.000900645,-0.008560181,-0.005107679,0.003452502,15.000000,1.500000,-0.051243215,-0.043366432,-0.008330916,-0.059574131,q_final,,,1.000000
1782847645.144126,trajectory,0.077821,1.000000,0.000000,6,-0.015531540,-0.015185487,0.000346053,-0.000503540,-0.001423834,-0.000920294,12.000000,1.000000,0.019138214,0.007476807,0.003232346,0.022370560,q_final,,,1.000000
1782847645.156092,trajectory,0.089753,1.000000,0.000000,1,-0.010162354,-0.008877393,0.001284960,0.012756348,0.004452352,-0.008303995,35.000000,5.000000,0.106666610,0.014785767,0.003453630,0.110120240,q_final,,,1.000000
1782847645.156092,trajectory,0.089753,1.000000,0.000000,2,-0.005944252,-0.004480848,0.001463404,0.051574707,-0.002346498,-0.053921205,55.000000,4.800000,0.219256847,0.092468262,-0.178334570,0.040922277,q_final,,,1.000000
1782847645.156092,trajectory,0.089753,1.000000,0.000000,3,0.006327629,0.005353420,-0.000974209,-0.036926270,-0.006850629,0.030075641,40.000000,4.830000,-0.007719456,-0.028793335,0.106296976,0.098577521,q_final,,,1.000000
1782847645.156092,trajectory,0.089753,1.000000,0.000000,4,0.010545731,0.009327866,-0.001217865,0.016784668,-0.002236722,-0.019021390,30.000000,2.500000,0.152151082,-0.010635376,-0.084089426,0.068061656,q_final,,,1.000000
1782847645.156092,trajectory,0.089753,1.000000,0.000000,5,0.022050858,0.021463059,-0.000587799,-0.006546021,-0.006750459,-0.000204439,15.000000,1.500000,-0.016181641,-0.027558327,-0.009123639,-0.025305280,q_final,,,1.000000
1782847645.156092,trajectory,0.089753,1.000000,0.000000,6,-0.015531540,-0.015205148,0.000326392,0.051864624,-0.001881781,-0.053746405,12.000000,1.000000,0.053391483,-0.042511940,-0.049829703,0.003561780,q_final,,,1.000000
1782847645.168086,trajectory,0.101759,1.000000,0.000000,1,-0.010162354,-0.008816679,0.001345675,0.109436035,0.005685997,-0.103750038,35.000000,5.000000,0.366472170,-0.043321609,-0.471651573,-0.105179403,q_final,,,1.000000
1782847645.168086,trajectory,0.101759,1.000000,0.000000,2,-0.006327629,-0.004512846,0.001814783,0.127870560,-0.002996658,-0.130867218,55.000000,4.800000,0.310310673,0.158386230,-0.528349588,-0.218038915,q_final,,,1.000000
1782847645.168086,trajectory,0.101759,1.000000,0.000000,3,0.006711006,0.005260001,-0.001451005,-0.036926270,-0.008748781,0.028177489,40.000000,4.830000,0.106547755,-0.031906128,0.078057069,0.184604823,q_final,,,1.000000
1782847645.168086,trajectory,0.101759,1.000000,0.000000,4,0.010545731,0.009297364,-0.001248366,0.130920410,-0.002856466,-0.133776876,30.000000,2.500000,0.232333215,0.022048950,-0.371893176,-0.139559961,q_final,,,1.000000
1782847645.168086,trajectory,0.101759,1.000000,0.000000,5,0.022050858,0.021371006,-0.000679852,-0.016616821,-0.008620856,0.007995965,15.000000,1.500000,-0.031350869,-0.046784401,0.001796175,-0.029554694,q_final,,,1.000000
1782847645.168086,trajectory,0.101759,1.000000,0.000000,6,-0.015531540,-0.015230809,0.000300731,0.032730103,-0.002403179,-0.035133281,12.000000,1.000000,0.004844273,0.021575928,-0.031524511,-0.026680238,q_final,,,1.000000
1782847645.180038,trajectory,0.113667,1.000000,0.000000,1,-0.010162354,-0.008740989,0.001421364,-0.022155762,0.007048903,0.029204665,35.000000,5.000000,-0.151891819,0.045394897,0.195771067,0.043879248,q_final,,,1.000000
1782847645.180038,trajectory,0.113667,1.000000,0.000000,2,-0.006327629,-0.004552736,0.001774893,-0.143129349,-0.003714943,0.139414406,55.000000,4.800000,-0.558623773,0.176696777,0.766808251,0.208184479,q_final,,,1.000000
1782847645.180038,trajectory,0.113667,1.000000,0.000000,3,0.006711006,0.005143541,-0.001567465,-0.036926270,-0.010845821,0.026080448,40.000000,4.830000,0.091216104,-0.031906128,0.063269978,0.154486081,q_final,,,1.000000
1782847645.180038,trajectory,0.113667,1.000000,0.000000,4,0.010545731,0.009259340,-0.001286390,0.130920410,-0.003541147,-0.134461558,30.000000,2.500000,0.085722740,0.022048950,-0.374745597,-0.289022857,q_final,,,1.000000
1782847645.180038,trajectory,0.113667,1.000000,0.000000,5,0.022050858,0.021256249,-0.000794608,-0.016616821,-0.010687234,0.005929588,15.000000,1.500000,-0.024137553,-0.046784401,-0.003024743,-0.027162296,q_final,,,1.000000
1782847645.180038,trajectory,0.113667,1.000000,0.000000,6,-0.015531540,-0.015262799,0.000268741,-0.056900024,-0.002979209,0.053920815,12.000000,1.000000,-0.058833954,0.005340576,0.057145706,-0.001688248,q_final,,,1.000000
1782847645.192056,trajectory,0.125661,1.000000,0.000000,1,-0.010162354,-0.008647523,0.001514831,-0.031555176,0.008558861,0.040114037,35.000000,5.000000,-0.078385251,0.122697830,0.253589255,0.175204003,q_final,,,1.000000
1782847645.192056,trajectory,0.125661,1.000000,0.000000,2,-0.006327629,-0.004601995,0.001725634,-0.082094193,-0.004510727,0.077583465,55.000000,4.800000,-0.233074941,0.158386230,0.467310486,0.234235544,q_final,,,1.000000
1782847645.192056,trajectory,0.125661,1.000000,0.000000,3,0.006327629,0.004999729,-0.001327900,0.054382324,-0.013169124,-0.067551449,40.000000,4.830000,0.389698001,-0.118547440,-0.379389501,0.010308500,q_final,,,1.000000
1782847645.192056,trajectory,0.125661,1.000000,0.000000,4,0.010930061,0.009212386,-0.001717675,-0.042297363,-0.004299703,0.037997660,30.000000,2.500000,-0.138906188,0.001296997,0.043463887,-0.095442301,q_final,,,1.000000
1782847645.192056,trajectory,0.125661,1.000000,0.000000,5,0.022434235,0.021114540,-0.001319695,0.051864624,-0.012976566,-0.064841190,15.000000,1.500000,0.045396240,-0.037384987,-0.117057210,-0.071660970,q_final,,,1.000000
1782847645.192056,trajectory,0.125661,1.000000,0.000000,6,-0.015531540,-0.015302302,0.000229237,0.053878784,-0.003617391,-0.057496175,12.000000,1.000000,0.041754738,0.007904053,-0.054745326,-0.012990588,q_final,,,1.000000
1782847645.204061,trajectory,0.137654,1.000000,0.000000,1,-0.010162354,-0.008535152,0.001627202,0.007385254,0.010203315,0.002818061,35.000000,5.000000,0.057539317,0.064590454,0.071042373,0.128581690,q_final,,,1.000000
1782847645.204061,trajectory,0.137654,1.000000,0.000000,2,-0.006327629,-0.004661218,0.001666411,-0.066225052,-0.005377394,0.060847658,55.000000,4.800000,-0.105412004,0.138244629,0.383721375,0.278309371,q_final,,,1.000000
1782847645.204061,trajectory,0.137654,1.000000,0.000000,3,0.006327629,0.004826828,-0.001500801,-0.020812988,-0.015699369,0.005113619,40.000000,4.830000,0.017508794,0.004409790,-0.035333250,-0.017824456,q_final,,,1.000000
1782847645.204061,trajectory,0.137654,1.000000,0.000000,4,0.011313438,0.009155934,-0.002157504,0.022155762,-0.005125825,-0.027281587,30.000000,2.500000,0.070394984,-0.050584793,-0.132929098,-0.062534113,q_final,,,1.000000
1782847645.204061,trajectory,0.137654,1.000000,0.000000,5,0.022050858,0.020944167,-0.001106690,-0.023666382,-0.015469813,0.008196569,15.000000,1.500000,-0.069345943,-0.039948463,-0.004305504,-0.073651446,q_final,,,1.000000
1782847645.204061,trajectory,0.137654,1.000000,0.000000,6,-0.015531540,-0.015349796,0.000181744,0.008560181,-0.004312417,-0.012872597,12.000000,1.000000,-0.007344060,0.018157959,-0.010691672,-0.018035731,q_final,,,1.000000
1782847645.216080,trajectory,0.149646,1.000000,0.000000,1,-0.010162354,-0.008402277,0.001760076,0.003356934,0.011979370,0.008622436,35.000000,5.000000,0.038558376,0.170427322,0.104714850,0.143273226,q_final,,,1.000000
1782847645.216080,trajectory,0.149646,1.000000,0.000000,2,-0.006327629,-0.004731246,0.001596383,-0.050966263,-0.006313418,0.044652845,55.000000,4.800000,-0.358611488,0.174865723,0.302134734,-0.056476754,q_final,,,1.000000
1782847645.216080,trajectory,0.149646,1.000000,0.000000,3,0.006327629,0.004622381,-0.001705248,0.085266113,-0.018432103,-0.103698216,40.000000,4.830000,0.138812863,-0.157457352,-0.569072316,-0.430259453,q_final,,,1.000000
1782847645.216080,trajectory,0.149646,1.000000,0.000000,4,0.010930061,0.009089182,-0.001840879,0.016784668,-0.006018059,-0.022802727,30.000000,2.500000,0.019055906,-0.127367020,-0.112233193,-0.093177287,q_final,,,1.000000
1782847645.216080,trajectory,0.149646,1.000000,0.000000,5,0.022050858,0.020742709,-0.001308149,0.011581421,-0.018162589,-0.029744010,15.000000,1.500000,-0.009885075,-0.042939186,-0.064238243,-0.074123318,q_final,,,1.000000
1782847645.216080,trajectory,0.149646,1.000000,0.000000,6,-0.015531540,-0.015405955,0.000125585,0.002517700,-0.005063064,-0.007580764,12.000000,1.000000,-0.007905583,-0.009613037,-0.006073748,-0.013979331,q_final,,,1.000000
1782847645.227978,trajectory,0.161535,1.000000,0.000000,1,-0.010162354,-0.008248749,0.001913604,-0.079895020,0.013867440,0.093762460,35.000000,5.000000,-0.325942904,0.093645096,0.535788455,0.209845550,q_final,,,1.000000
1782847645.227978,trajectory,0.161535,1.000000,0.000000,2,-0.006711006,-0.004812159,0.001898847,0.146791458,-0.007308477,-0.154099935,55.000000,4.800000,0.434611091,0.178527832,-0.635243090,-0.200632000,q_final,,,1.000000
1782847645.227978,trajectory,0.161535,1.000000,0.000000,3,0.006327629,0.004386154,-0.001941475,0.184635162,-0.021337189,-0.205972351,40.000000,4.830000,0.410849411,-0.143968582,-1.072505462,-0.661656051,q_final,,,1.000000
1782847645.227978,trajectory,0.161535,1.000000,0.000000,4,0.010930061,0.009012054,-0.001918007,-0.110782623,-0.006966566,0.103816057,30.000000,2.500000,-0.097700279,-0.086900711,0.201999934,0.104299656,q_final,,,1.000000
1782847645.227978,trajectory,0.161535,1.000000,0.000000,5,0.022434235,0.020509936,-0.001924298,0.017623901,-0.021025197,-0.038649098,15.000000,1.500000,-0.013627719,-0.058747292,-0.086838123,-0.100465842,q_final,,,1.000000
1782847645.227978,trajectory,0.161535,1.000000,0.000000,6,-0.015531540,-0.015470844,0.000060696,0.014602661,-0.005861054,-0.020463715,12.000000,1.000000,0.005641524,0.007476807,-0.019735361,-0.014093837,q_final,,,1.000000
1782847645.241872,trajectory,0.175450,1.000000,0.000000,1,-0.009778976,-0.008039510,0.001739466,0.046325684,0.016234183,-0.030091501,35.000000,5.000000,0.242185979,0.182878494,-0.089576181,0.152609798,q_final,,,1.000000
1782847645.241872,trajectory,0.175450,1.000000,0.000000,2,-0.006711006,-0.004922433,0.001788573,0.179750443,-0.008555808,-0.188306250,55.000000,4.800000,0.480452677,0.154724121,-0.805498473,-0.325045797,q_final,,,1.000000
1782847645.241872,trajectory,0.175450,1.000000,0.000000,3,0.006327629,0.004064208,-0.002263421,0.034240723,-0.024978786,-0.059219509,40.000000,4.830000,-0.061461258,0.061996460,-0.376567088,-0.438028347,q_final,,,1.000000
1782847645.241872,trajectory,0.175450,1.000000,0.000000,4,0.011313438,0.008906939,-0.002406499,0.016784668,-0.008155543,-0.024940211,30.000000,2.500000,0.081563181,-0.109209061,-0.134545502,-0.052982321,q_final,,,1.000000
1782847645.241872,trajectory,0.175450,1.000000,0.000000,5,0.022050858,0.020192697,-0.001858160,0.008560181,-0.024613547,-0.033173728,15.000000,1.500000,-0.024801118,-0.073273659,-0.077632994,-0.102434111,q_final,,,1.000000
1782847645.241872,trajectory,0.175450,1.000000,0.000000,6,-0.015531540,-0.015559278,-0.000027738,-0.019638062,-0.006861355,0.012776707,12.000000,1.000000,-0.013180568,0.002349854,0.012443846,-0.000736722,q_final,,,1.000000
1782847645.252033,trajectory,0.185575,1.000000,0.000000,1,-0.009778976,-0.007865973,0.001913003,0.046325684,0.018060222,-0.028265461,35.000000,5.000000,0.107601245,0.182878494,-0.074372188,0.033229056,q_final,,,1.000000
1782847645.252033,trajectory,0.185575,1.000000,0.000000,2,-0.006711006,-0.005013891,0.001697115,0.179750443,-0.009518175,-0.189268617,55.000000,4.800000,0.214911425,0.154724121,-0.815148037,-0.600236612,q_final,,,1.000000
1782847645.252033,trajectory,0.185575,1.000000,0.000000,3,0.006327629,0.003797194,-0.002530435,0.034240723,-0.027788429,-0.062029152,40.000000,4.830000,0.004086852,0.061996460,-0.400818197,-0.396731344,q_final,,,1.000000
1782847645.252033,trajectory,0.185575,1.000000,0.000000,4,0.010930061,0.008819760,-0.002110302,-0.102725983,-0.009072888,0.093653094,30.000000,2.500000,-0.103033751,-0.124254227,0.170823689,0.067789938,q_final,,,1.000000
1782847645.252033,trajectory,0.185575,1.000000,0.000000,5,0.022050858,0.019929588,-0.002121269,0.022659302,-0.027382107,-0.050041409,15.000000,1.500000,-0.011711721,-0.061738014,-0.106881152,-0.118592873,q_final,,,1.000000
1782847645.252033,trajectory,0.185575,1.000000,0.000000,6,-0.015531540,-0.015632623,-0.000101084,-0.024673462,-0.007633128,0.017040334,12.000000,1.000000,-0.012613399,0.010894775,0.015827332,0.003213932,q_final,,,1.000000
1782847645.265326,trajectory,0.198829,1.000000,0.000000,1,-0.009778976,-0.007610057,0.002168919,0.046325684,0.020579907,-0.025745776,35.000000,5.000000,0.022023558,0.182878494,-0.052816706,-0.030793148,q_final,,,1.000000
1782847645.265326,trajectory,0.198829,1.000000,0.000000,2,-0.006711006,-0.005148765,0.001562241,0.179750443,-0.010846110,-0.190596552,55.000000,4.800000,0.045917116,0.154724121,-0.828940189,-0.783023074,q_final,,,1.000000
1782847645.265326,trajectory,0.198829,1.000000,0.000000,3,0.006327629,0.003403428,-0.002924201,0.034240723,-0.031665352,-0.065906074,40.000000,4.830000,0.044475240,0.061996460,-0.435294375,-0.390819135,q_final,,,1.000000
1782847645.265326,trajectory,0.198829,1.000000,0.000000,4,0.010930061,0.008691196,-0.002238866,-0.081237793,-0.010338699,0.070899094,30.000000,2.500000,-0.012388529,-0.106096268,0.110081764,0.097693235,q_final,,,1.000000
1782847645.265326,trajectory,0.198829,1.000000,0.000000,5,0.022050858,0.019541580,-0.002509278,-0.021652222,-0.031202341,-0.009550120,15.000000,1.500000,-0.062397244,-0.066864967,-0.051964344,-0.114361588,q_final,,,1.000000
1782847645.265326,trajectory,0.198829,1.000000,0.000000,6,-0.015531540,-0.015740786,-0.000209246,0.034744263,-0.008698069,-0.043442332,12.000000,1.000000,0.024664095,-0.016448975,-0.045953284,-0.021289190,q_final,,,1.000000
1782847645.278993,trajectory,0.212487,1.000000,0.000000,1,-0.009778976,-0.007310411,0.002468566,0.046325684,0.023325671,-0.023000013,35.000000,5.000000,-0.008141039,0.182878494,-0.028600271,-0.036741309,q_final,,,1.000000
1782847645.278993,trajectory,0.212487,1.000000,0.000000,2,-0.006711006,-0.005306686,0.001404320,0.179750443,-0.012293194,-0.192043636,55.000000,4.800000,-0.013376209,0.154724121,-0.844571836,-0.857948045,q_final,,,1.000000
1782847645.278993,trajectory,0.212487,1.000000,0.000000,3,0.006327629,0.002942376,-0.003385253,0.034240723,-0.035890131,-0.070130854,40.000000,4.830000,0.056578557,0.061996460,-0.474142130,-0.417563572,q_final,,,1.000000
1782847645.278993,trajectory,0.212487,1.000000,0.000000,4,0.010930061,0.008540663,-0.002389399,-0.081237793,-0.011718084,0.069519709,30.000000,2.500000,0.000002191,-0.106096268,0.102117316,0.102119507,q_final,,,1.000000
