stamp_s,phase,vt_s,warp,settle_blend,motor_id,q,q_des,err,qd,qd_des,qd_err,kp,kd,tau_ff,tau_meas,pd_tau,total_tau,hold_ref_source,q_final,q_final_err,settle_vel_brake
1782847494.917639,trajectory,0.005724,1.000000,0.000000,5,-0.004794121,-0.004794062,0.000000059,0.043807983,0.000030659,-0.043777324,15.000000,1.500000,0.002639693,0.022003174,-0.065665109,-0.063025416,q_final,,,1.000000
1782847494.917639,trajectory,0.005724,1.000000,0.000000,6,0.003259659,0.003259642,-0.000000017,-0.004531860,-0.000008826,0.004523035,12.000000,1.000000,0.000005280,-0.003631592,0.004522833,0.004528113,q_final,,,1.000000
1782847494.931200,trajectory,0.019294,1.000000,0.000000,1,-0.007477760,-0.007478720,-0.000000959,0.091979980,-0.000148781,-0.092128761,35.000000,5.000000,0.001798886,0.100389481,-0.460677385,-0.458878499,q_final,,,1.000000
1782847494.931200,trajectory,0.019294,1.000000,0.000000,2,-0.007094383,-0.007094109,0.000000275,-0.062562943,0.000042570,0.062605512,55.000000,4.800000,0.082467717,0.586860657,0.300521557,0.382989274,q_final,,,1.000000
1782847494.931200,trajectory,0.019294,1.000000,0.000000,3,-0.002876282,-0.002874806,0.000001476,0.130920410,0.000228842,-0.130691568,40.000000,4.830000,0.420672712,0.007003784,-0.631181247,-0.210508535,q_final,,,1.000000
1782847494.931200,trajectory,0.019294,1.000000,0.000000,4,-0.007477760,-0.007093357,0.000384403,0.043640137,0.000159096,-0.043481041,30.000000,2.500000,0.188074497,0.104021072,-0.097170513,0.090903984,q_final,,,1.000000
1782847494.931200,trajectory,0.019294,1.000000,0.000000,5,-0.004794121,-0.004791891,0.000002230,0.090133667,0.000345794,-0.089787873,15.000000,1.500000,0.062932327,0.015594482,-0.134648362,-0.071716035,q_final,,,1.000000
1782847494.931200,trajectory,0.019294,1.000000,0.000000,6,0.003259659,0.003259017,-0.000000642,0.033737183,-0.000099541,-0.033836724,12.000000,1.000000,0.029065142,0.021575928,-0.033844426,-0.004779284,q_final,,,1.000000
1782847494.943078,trajectory,0.031101,1.000000,0.000000,1,-0.007862091,-0.007481759,0.000380332,0.020812988,-0.000384087,-0.021197075,35.000000,5.000000,-0.137654202,0.224384308,-0.092673754,-0.230327955,q_final,,,1.000000
1782847494.943078,trajectory,0.031101,1.000000,0.000000,2,-0.007862091,-0.007093239,0.000768852,-0.079652786,0.000109897,0.079762683,55.000000,4.800000,-0.109061958,0.147399902,0.425147736,0.316085777,q_final,,,1.000000
1782847494.943078,trajectory,0.031101,1.000000,0.000000,3,-0.002876282,-0.002870131,0.000006150,-0.047668457,0.000590770,0.048259227,40.000000,4.830000,-0.234552743,0.173021317,0.233338088,-0.001214655,q_final,,,1.000000
1782847494.943078,trajectory,0.031101,1.000000,0.000000,4,-0.007477760,-0.007090107,0.000387653,0.085266113,0.000410715,-0.084855398,30.000000,2.500000,0.139053094,0.108171463,-0.200508905,-0.061455811,q_final,,,1.000000
1782847494.943078,trajectory,0.031101,1.000000,0.000000,5,-0.004794121,-0.004784827,0.000009294,-0.115314484,0.000892690,0.116207174,15.000000,1.500000,-0.193080163,-0.018157959,0.174450166,-0.018629996,q_final,,,1.000000
1782847494.943078,trajectory,0.031101,1.000000,0.000000,6,0.003259659,0.003256983,-0.000002675,0.007553101,-0.000256971,-0.007810072,12.000000,1.000000,0.006035913,0.030548096,-0.007842176,-0.001806263,q_final,,,1.000000
1782847494.955881,trajectory,0.043885,1.000000,0.000000,1,-0.007862091,-0.007488937,0.000373154,-0.085266113,-0.000759439,0.084506674,35.000000,5.000000,-0.311988052,-0.010635376,0.435593774,0.123605722,q_final,,,1.000000
1782847494.955881,trajectory,0.043885,1.000000,0.000000,2,-0.007862091,-0.007091185,0.000770906,-0.038757324,0.000217294,0.038974619,55.000000,4.800000,0.000180810,0.143737793,0.229477980,0.229658790,q_final,,,1.000000
1782847494.955881,trajectory,0.043885,1.000000,0.000000,3,-0.002492905,-0.002859091,-0.000366187,-0.067810059,0.001168107,0.068978165,40.000000,4.830000,-0.076869707,0.217639923,0.318517077,0.241647369,q_final,,,1.000000
1782847494.955881,trajectory,0.043885,1.000000,0.000000,4,-0.007477760,-0.007082432,0.000395328,0.108093262,0.000812091,-0.107281171,30.000000,2.500000,0.069403139,0.007003784,-0.256343079,-0.186939940,q_final,,,1.000000
1782847494.955881,trajectory,0.043885,1.000000,0.000000,5,-0.004794121,-0.004768145,0.000025976,-0.025680542,0.001765080,0.027445622,15.000000,1.500000,-0.019247117,0.005767822,0.041558072,0.022310955,q_final,,,1.000000
1782847494.955881,trajectory,0.043885,1.000000,0.000000,6,0.003643036,0.003252181,-0.000390855,0.004531860,-0.000508099,-0.005039960,12.000000,1.000000,0.001052174,0.017303467,-0.009730214,-0.008678040,q_final,,,1.000000
1782847494.967613,trajectory,0.055591,1.000000,0.000000,1,-0.007862091,-0.007500369,0.000361722,-0.085266113,-0.001210810,0.084055303,35.000000,5.000000,-0.103367928,-0.010635376,0.432936788,0.329568859,q_final,,,1.000000
1782847494.967613,trajectory,0.055591,1.000000,0.000000,2,-0.007862091,-0.007087914,0.000774177,-0.038757324,0.000346443,0.039103767,55.000000,4.800000,0.058243354,0.143737793,0.230277802,0.288521155,q_final,,,1.000000
1782847494.967613,trajectory,0.055591,1.000000,0.000000,3,-0.002492905,-0.002841507,-0.000348602,-0.075866699,0.001862367,0.077729067,40.000000,4.830000,-0.106393473,0.180803299,0.361487304,0.255093831,q_final,,,1.000000
1782847494.967613,trajectory,0.055591,1.000000,0.000000,4,-0.007477760,-0.007070207,0.000407553,0.054382324,0.001294755,-0.053087570,30.000000,2.500000,-0.039132262,0.036575317,-0.120492326,-0.159624588,q_final,,,1.000000
1782847494.967613,trajectory,0.055591,1.000000,0.000000,5,-0.004794121,-0.004741574,0.000052547,0.032730103,0.002814150,-0.029915953,15.000000,1.500000,0.024371877,-0.000213623,-0.044085725,-0.019713848,q_final,,,1.000000
1782847494.967613,trajectory,0.055591,1.000000,0.000000,6,0.003643036,0.003244533,-0.000398503,0.062942505,-0.000810087,-0.063752591,12.000000,1.000000,0.020418343,-0.013031006,-0.068534632,-0.048116289,q_final,,,1.000000
1782847494.980335,trajectory,0.068281,1.000000,0.000000,1,-0.008628845,-0.007519437,0.001109409,-0.219547272,-0.001813951,0.217733321,35.000000,5.000000,-0.360070209,0.198961258,1.127495906,0.767425697,q_final,,,1.000000
1782847494.980335,trajectory,0.068281,1.000000,0.000000,2,-0.008628845,-0.007082459,0.001546387,-0.130922318,0.000519016,0.131441334,55.000000,4.800000,-0.132176738,0.191345215,0.715969664,0.583792926,q_final,,,1.000000
1782847494.980335,trajectory,0.068281,1.000000,0.000000,3,-0.002492905,-0.002812179,-0.000319274,-0.075866699,0.002790069,0.078656768,40.000000,4.830000,0.008898542,0.180803299,0.367141227,0.376039769,q_final,,,1.000000
1782847494.980335,trajectory,0.068281,1.000000,0.000000,4,-0.007477760,-0.007049818,0.000427943,0.054382324,0.001939711,-0.052442613,30.000000,2.500000,-0.009894947,0.036575317,-0.118268250,-0.128163197,q_final,,,1.000000
1782847494.980335,trajectory,0.068281,1.000000,0.000000,5,-0.004794121,-0.004697257,0.000096864,0.032730103,0.004215963,-0.028514140,15.000000,1.500000,0.008485725,-0.000213623,-0.041318257,-0.032832532,q_final,,,1.000000
1782847494.980335,trajectory,0.068281,1.000000,0.000000,6,0.003643036,0.003231775,-0.000411260,0.062942505,-0.001213615,-0.064156120,12.000000,1.000000,0.007029156,-0.013031006,-0.069091245,-0.062062089,q_final,,,1.000000
1782847494.993667,trajectory,0.081617,1.000000,0.000000,1,-0.008628845,-0.007548547,0.001080299,0.143005371,-0.002572691,-0.145578063,35.000000,5.000000,0.633661209,0.051101685,-0.690079859,-0.056418650,q_final,,,1.000000
1782847494.993667,trajectory,0.081617,1.000000,0.000000,2,-0.008628845,-0.007074130,0.001554716,-0.166933060,0.000736111,0.167669170,55.000000,4.800000,-0.041224715,0.132751465,0.890321379,0.849096664,q_final,,,1.000000
1782847494.993667,trajectory,0.081617,1.000000,0.000000,3,-0.002492905,-0.002767404,-0.000274500,-0.075866699,0.003957101,0.079823800,40.000000,4.830000,0.047667884,0.180803299,0.374568970,0.422236854,q_final,,,1.000000
1782847494.993667,trajectory,0.081617,1.000000,0.000000,4,-0.007477760,-0.007018689,0.000459071,0.054382324,0.002751055,-0.051631269,30.000000,2.500000,-0.000002046,0.036575317,-0.115306047,-0.115308093,q_final,,,1.000000
1782847494.993667,trajectory,0.081617,1.000000,0.000000,5,-0.004794121,-0.004629600,0.000164520,-0.043807983,0.005979419,0.049787402,15.000000,1.500000,-0.077157534,0.022857666,0.077148910,-0.000008624,q_final,,,1.000000
1782847494.993667,trajectory,0.081617,1.000000,0.000000,6,0.003259659,0.003212300,-0.000047359,-0.011581421,-0.001721247,0.009860174,12.000000,1.000000,-0.049724180,-0.030121803,0.009291864,-0.040432316,q_final,,,1.000000
1782847495.007871,trajectory,0.095773,1.000000,0.000000,1,-0.009012222,-0.007591470,0.001420752,0.034240723,-0.003514812,-0.037755534,35.000000,5.000000,0.310642124,-0.014266968,-0.139051345,0.171590779,q_final,,,1.000000
1782847495.007871,trajectory,0.095773,1.000000,0.000000,2,-0.008628845,-0.007061848,0.001566997,-0.166933060,0.001005675,0.167938734,55.000000,4.800000,0.050029446,0.132751465,0.892290768,0.942320213,q_final,,,1.000000
1782847495.007871,trajectory,0.095773,1.000000,0.000000,3,-0.002492905,-0.002701383,-0.000208478,-0.075866699,0.005406192,0.081272891,40.000000,4.830000,0.062570236,0.180803299,0.384208941,0.446779176,q_final,,,1.000000
1782847495.007871,trajectory,0.095773,1.000000,0.000000,4,-0.007477760,-0.006972790,0.000504970,0.054382324,0.003758492,-0.050623832,30.000000,2.500000,0.003651130,0.036575317,-0.111410471,-0.107759342,q_final,,,1.000000
1782847495.007871,trajectory,0.095773,1.000000,0.000000,5,-0.004794121,-0.004529838,0.000264283,-0.043807983,0.008169083,0.051977067,15.000000,1.500000,-0.026247442,0.022857666,0.081929844,0.055682402,q_final,,,1.000000
1782847495.007871,trajectory,0.095773,1.000000,0.000000,6,0.003259659,0.003183582,-0.000076077,-0.011581421,-0.002351568,0.009229853,12.000000,1.000000,-0.017019270,-0.030121803,0.008316929,-0.008702341,q_final,,,1.000000
1782847495.019057,trajectory,0.106914,1.000000,0.000000,1,-0.009012222,-0.007635221,0.001377001,0.094665527,-0.004353043,-0.099018570,35.000000,5.000000,0.305395990,0.023086548,-0.446897806,-0.141501815,q_final,,,1.000000
1782847495.019057,trajectory,0.106914,1.000000,0.000000,2,-0.008628845,-0.007049330,0.001579515,-0.166933060,0.001245513,0.168178573,55.000000,4.800000,0.074904829,0.132751465,0.894130495,0.969035323,q_final,,,1.000000
1782847495.019057,trajectory,0.106914,1.000000,0.000000,3,-0.002492905,-0.002634089,-0.000141184,-0.075866699,0.006695490,0.082562189,40.000000,4.830000,0.067744706,0.180803299,0.393128008,0.460872714,q_final,,,1.000000
1782847495.019057,trajectory,0.106914,1.000000,0.000000,4,-0.007477760,-0.006926006,0.000551754,-0.069152832,0.004654837,0.073807669,30.000000,2.500000,-0.211367089,0.013229370,0.201071806,-0.010295283,q_final,,,1.000000
1782847495.019057,trajectory,0.106914,1.000000,0.000000,5,-0.004794121,-0.004428153,0.000365968,-0.043807983,0.010117290,0.053925274,15.000000,1.500000,-0.012751937,0.022857666,0.086377433,0.073625496,q_final,,,1.000000
1782847495.019057,trajectory,0.106914,1.000000,0.000000,6,0.003259659,0.003154311,-0.000105348,-0.011581421,-0.002912383,0.008669038,12.000000,1.000000,-0.008307781,-0.030121803,0.007404858,-0.000902922,q_final,,,1.000000
1782847495.032094,trajectory,0.119920,1.000000,0.000000,1,-0.009012222,-0.007698761,0.001313462,0.094665527,-0.005436847,-0.100102374,35.000000,5.000000,0.111823518,0.023086548,-0.454540710,-0.342717191,q_final,,,1.000000
1782847495.032094,trajectory,0.119920,1.000000,0.000000,2,-0.010162354,-0.007031150,0.003131204,-0.195621490,0.001555616,0.197177107,55.000000,4.800000,-0.241563279,0.184020996,1.118666327,0.877103049,q_final,,,1.000000
1782847495.032094,trajectory,0.119920,1.000000,0.000000,3,-0.002876282,-0.002536358,0.000339924,0.124206543,0.008362507,-0.115844036,40.000000,4.830000,0.682273614,0.083787918,-0.545929724,0.136343891,q_final,,,1.000000
1782847495.032094,trajectory,0.119920,1.000000,0.000000,4,-0.007477760,-0.006858061,0.000619699,0.050354004,0.005813781,-0.044540223,30.000000,2.500000,0.035724579,0.087938309,-0.092759583,-0.057035004,q_final,,,1.000000
1782847495.032094,trajectory,0.119920,1.000000,0.000000,5,-0.004794121,-0.004280475,0.000513646,-0.043807983,0.012636254,0.056444238,15.000000,1.500000,-0.005359321,0.022857666,0.092371048,0.087011727,q_final,,,1.000000
1782847495.032094,trajectory,0.119920,1.000000,0.000000,6,0.003259659,0.003111800,-0.000147859,-0.011581421,-0.003637497,0.007943924,12.000000,1.000000,-0.002808221,-0.030121803,0.006169614,0.003361394,q_final,,,1.000000
1782847495.044493,trajectory,0.132306,1.000000,0.000000,1,-0.009012222,-0.007773030,0.001239192,-0.035583496,-0.006572146,0.029011350,35.000000,5.000000,-0.084159531,0.167314529,0.188428473,0.104268942,q_final,,,1.000000
1782847495.044493,trajectory,0.132306,1.000000,0.000000,2,-0.010162354,-0.007009899,0.003152454,-0.195621490,0.001880454,0.197501944,55.000000,4.800000,-0.007179573,0.184020996,1.121394316,1.114214743,q_final,,,1.000000
1782847495.044493,trajectory,0.132306,1.000000,0.000000,3,-0.002876282,-0.002422122,0.000454160,0.124206543,0.010108731,-0.114097812,40.000000,4.830000,0.290637456,0.083787918,-0.532926050,-0.242288594,q_final,,,1.000000
1782847495.044493,trajectory,0.132306,1.000000,0.000000,4,-0.007477760,-0.006778642,0.000699118,0.050354004,0.007027790,-0.043326214,30.000000,2.500000,0.017620801,0.087938309,-0.087341999,-0.069721198,q_final,,,1.000000
1782847495.044493,trajectory,0.132306,1.000000,0.000000,5,-0.004794121,-0.004107858,0.000686263,-0.043807983,0.015274904,0.059082887,15.000000,1.500000,-0.002514398,0.022857666,0.098918270,0.096403873,q_final,,,1.000000
1782847495.044493,trajectory,0.132306,1.000000,0.000000,6,0.003259659,0.003062110,-0.000197549,-0.011581421,-0.004397063,0.007184357,12.000000,1.000000,-0.000917383,-0.030121803,0.004813771,0.003896388,q_final,,,1.000000
1782847495.056051,trajectory,0.143849,1.000000,0.000000,1,-0.009012222,-0.007855427,0.001156796,-0.035583496,-0.007718629,0.027864867,35.000000,5.000000,-0.020670497,0.167314529,0.179812178,0.159141681,q_final,,,1.000000
1782847495.056051,trajectory,0.143849,1.000000,0.000000,2,-0.010545731,-0.006986324,0.003559407,0.025939941,0.002208491,-0.023731451,55.000000,4.800000,0.659851019,0.304878235,0.081856424,0.741707443,q_final,,,1.000000
1782847495.056051,trajectory,0.143849,1.000000,0.000000,3,-0.002876282,-0.002295387,0.000580895,0.044982910,0.011872156,-0.033110754,40.000000,4.830000,0.011436989,0.214527130,-0.136689136,-0.125252147,q_final,,,1.000000
1782847495.056051,trajectory,0.143849,1.000000,0.000000,4,-0.007477760,-0.006690533,0.000787227,-0.094669342,0.008253758,0.102923100,30.000000,2.500000,-0.112202630,0.027755737,0.280924559,0.168721930,q_final,,,1.000000
1782847495.056051,trajectory,0.143849,1.000000,0.000000,5,-0.004794121,-0.003916353,0.000877768,0.014602661,0.017939546,0.003336885,15.000000,1.500000,0.028098826,0.007049561,0.018171844,0.046270670,q_final,,,1.000000
1782847495.056051,trajectory,0.143849,1.000000,0.000000,6,0.003259659,0.003006983,-0.000252676,-0.011581421,-0.005164112,0.006417309,12.000000,1.000000,-0.000266241,-0.030121803,0.003385197,0.003118956,q_final,,,1.000000
1782847495.068182,trajectory,0.155975,1.000000,0.000000,1,-0.009012222,-0.007956778,0.001055445,0.129577637,-0.009012880,-0.138590516,35.000000,5.000000,0.273097933,0.073930740,-0.656012019,-0.382914086,q_final,,,1.000000
1782847495.068182,trajectory,0.155975,1.000000,0.000000,2,-0.010545731,-0.006957325,0.003588406,0.094301224,0.002578808,-0.091722416,55.000000,4.800000,0.465783828,0.205993652,-0.242905264,0.222878564,q_final,,,1.000000
1782847495.068182,trajectory,0.155975,1.000000,0.000000,3,-0.002876282,-0.002139497,0.000736785,0.044982910,0.013862864,-0.031120046,40.000000,4.830000,0.065095178,0.214527130,-0.120838432,-0.055743254,q_final,,,1.000000
1782847495.068182,trajectory,0.155975,1.000000,0.000000,4,-0.007477760,-0.006582156,0.000895604,-0.094669342,0.009637738,0.104307080,30.000000,2.500000,-0.032369893,0.027755737,0.287635835,0.255265942,q_final,,,1.000000
1782847495.068182,trajectory,0.155975,1.000000,0.000000,5,-0.004794121,-0.003680794,0.001113326,0.014602661,0.020947627,0.006344966,15.000000,1.500000,0.008610055,0.007049561,0.026217344,0.034827399,q_final,,,1.000000
1782847495.068182,trajectory,0.155975,1.000000,0.000000,6,0.003259659,0.002939175,-0.000320484,0.002517700,-0.006030024,-0.008547725,12.000000,1.000000,0.009830408,0.001922607,-0.012393536,-0.002563128,q_final,,,1.000000
1782847495.081579,trajectory,0.169329,1.000000,0.000000,1,-0.009012222,-0.008087233,0.000924990,0.129577637,-0.010542249,-0.140119886,35.000000,5.000000,0.103093128,0.073930740,-0.668224794,-0.565131666,q_final,,,1.000000
1782847495.081579,trajectory,0.169329,1.000000,0.000000,2,-0.010545731,-0.006919998,0.003625732,0.094301224,0.003016398,-0.091284826,55.000000,4.800000,0.239075378,0.205993652,-0.238751878,0.000323501,q_final,,,1.000000
1782847495.081579,trajectory,0.169329,1.000000,0.000000,3,-0.002876282,-0.001938842,0.000937440,0.044982910,0.016215214,-0.028767697,40.000000,4.830000,0.084839749,0.214527130,-0.101450378,-0.016610628,q_final,,,1.000000
1782847495.081579,trajectory,0.169329,1.000000,0.000000,4,-0.007477760,-0.006442656,0.001035104,-0.094669342,0.011273138,0.105942480,30.000000,2.500000,-0.004770054,0.027755737,0.295909318,0.291139264,q_final,,,1.000000
1782847495.081579,trajectory,0.169329,1.000000,0.000000,5,-0.004794121,-0.003377592,0.001416528,0.006546021,0.024502169,0.017956149,15.000000,1.500000,-0.006600238,0.047637939,0.048182150,0.041581912,q_final,,,1.000000
1782847495.081579,trajectory,0.169329,1.000000,0.000000,6,0.003259659,0.002851894,-0.000407765,0.006546021,-0.007053242,-0.013599262,12.000000,1.000000,0.012211948,0.031829834,-0.018492438,-0.006280490,q_final,,,1.000000
1782847495.094077,trajectory,0.181788,1.000000,0.000000,1,-0.009012222,-0.008227967,0.000784255,0.129577637,-0.012064886,-0.141642523,35.000000,5.000000,0.045314396,0.073930740,-0.680763672,-0.635449276,q_final,,,1.000000
1782847495.094077,trajectory,0.181788,1.000000,0.000000,2,-0.010545731,-0.006879731,0.003666000,0.094301224,0.003452062,-0.090849162,55.000000,4.800000,0.161848652,0.205993652,-0.234445977,-0.072597326,q_final,,,1.000000
1782847495.094077,trajectory,0.181788,1.000000,0.000000,3,-0.002876282,-0.001722376,0.001153905,-0.087955475,0.018557208,0.106512682,40.000000,4.830000,-0.170553437,0.176652908,0.560612473,0.390059036,q_final,,,1.000000
1782847495.094077,trajectory,0.181788,1.000000,0.000000,4,-0.007477760,-0.006292165,0.001185595,0.098693848,0.012901339,-0.085792509,30.000000,2.500000,0.130220412,0.022567749,-0.178913421,-0.048693009,q_final,,,1.000000
1782847495.094077,trajectory,0.181788,1.000000,0.000000,5,-0.004794121,-0.003050500,0.001743621,0.006546021,0.028041064,0.021495043,15.000000,1.500000,-0.003412935,0.047637939,0.058396879,0.054983944,q_final,,,1.000000
1782847495.094077,trajectory,0.181788,1.000000,0.000000,6,0.003259659,0.002757737,-0.000501922,0.006546021,-0.008071955,-0.014617975,12.000000,1.000000,0.004248409,0.031829834,-0.020641040,-0.016392632,q_final,,,1.000000
1782847495.105475,trajectory,0.193161,1.000000,0.000000,1,-0.009012222,-0.008373456,0.000638766,0.129577637,-0.013533548,-0.143111185,35.000000,5.000000,0.025965204,0.073930740,-0.693199118,-0.667233914,q_final,,,1.000000
1782847495.105475,trajectory,0.193161,1.000000,0.000000,2,-0.010545731,-0.006838102,0.003707628,0.104066849,0.003872283,-0.100194566,55.000000,4.800000,0.190669226,0.356147766,-0.277014370,-0.086345144,q_final,,,1.000000
1782847495.105475,trajectory,0.193161,1.000000,0.000000,3,-0.002876282,-0.001498596,0.001377685,-0.087955475,0.020816182,0.108771657,40.000000,4.830000,0.006107236,0.176652908,0.580474520,0.586581756,q_final,,,1.000000
1782847495.105475,trajectory,0.193161,1.000000,0.000000,4,-0.007477760,-0.006136589,0.001341171,0.098693848,0.014471823,-0.084222025,30.000000,2.500000,0.051338053,0.022567749,-0.170319922,-0.118981869,q_final,,,1.000000
1782847495.105475,trajectory,0.193161,1.000000,0.000000,5,-0.004794121,-0.002712355,0.002081766,0.015609741,0.031454511,0.015844770,15.000000,1.500000,0.007148786,0.034820557,0.054993646,0.062142432,q_final,,,1.000000
1782847495.105475,trajectory,0.193161,1.000000,0.000000,6,0.003259659,0.002660398,-0.000599261,0.001510620,-0.009054556,-0.010565176,12.000000,1.000000,-0.002004921,-0.022430420,-0.017756311,-0.019761232,q_final,,,1.000000
1782847495.116449,trajectory,0.204084,1.000000,0.000000,1,-0.009395599,-0.008529310,0.000866290,-0.152408600,-0.015013331,0.137395269,35.000000,5.000000,-0.463823858,0.049026489,0.717296483,0.253472624,q_final,,,1.000000
1782847495.116449,trajectory,0.204084,1.000000,0.000000,2,-0.010545731,-0.006793509,0.003752222,0.104066849,0.004295685,-0.099771164,55.000000,4.800000,0.146170702,0.356147766,-0.272529396,-0.126358694,q_final,,,1.000000
1782847495.116449,trajectory,0.204084,1.000000,0.000000,3,-0.002876282,-0.001258876,0.001617406,-0.133609772,0.023092261,0.156702033,40.000000,4.830000,-0.172514034,0.203632355,0.821567063,0.649053028,q_final,,,1.000000
1782847495.116449,trajectory,0.204084,1.000000,0.000000,4,-0.007477760,-0.005969930,0.001507830,-0.100040436,0.016054198,0.116094634,30.000000,2.500000,-0.262018468,0.033981323,0.335471482,0.073453014,q_final,,,1.000000
1782847495.116449,trajectory,0.204084,1.000000,0.000000,5,-0.004794121,-0.002350122,0.002443999,0.015609741,0.034893804,0.019284063,15.000000,1.500000,0.001207647,0.034820557,0.065586072,0.066793719,q_final,,,1.000000
