stamp_s,phase,vt_s,warp,settle_blend,motor_id,q,q_des,err,qd,qd_des,qd_err,kp,kd,tau_ff,tau_meas,pd_tau,total_tau,hold_ref_source,q_final,q_final_err,settle_vel_brake
1782854051.504992,trajectory,0.005717,1.000000,0.000000,5,-0.016298294,-0.016298237,0.000000057,-0.034744263,0.000030142,0.034774405,15.000000,1.500000,-0.020761381,0.016021729,0.052162469,0.031401088,q_final,,,1.000000
1782854051.504992,trajectory,0.005717,1.000000,0.000000,6,0.030104637,0.030104647,0.000000010,-0.038772583,0.000005415,0.038777998,12.000000,1.000000,-0.000094525,0.016021729,0.038778122,0.038683597,q_final,,,1.000000
1782854051.515301,trajectory,0.005072,1.000000,0.000000,1,-0.016298294,-0.016298313,-0.000000019,-0.050354004,-0.000011033,0.050342971,35.000000,5.000000,0.000528867,0.097795486,0.251714202,0.252243069,q_final,,,1.000000
1782854051.515301,trajectory,0.005072,1.000000,0.000000,2,-0.006327629,-0.006327627,0.000000002,-0.042421341,0.000001306,0.042422647,55.000000,4.800000,0.057233132,-0.022888184,0.203628829,0.260861960,q_final,,,1.000000
1782854051.515301,trajectory,0.005072,1.000000,0.000000,3,-0.007094383,-0.007094353,0.000000030,-0.055725098,0.000017609,0.055742707,40.000000,4.830000,0.047078343,-0.229053497,0.269238467,0.316316810,q_final,,,1.000000
1782854051.515301,trajectory,0.005072,1.000000,0.000000,4,0.022817612,0.022817623,0.000000012,-0.050354004,0.000006860,0.050360864,30.000000,2.500000,0.047806752,0.091051102,0.125902509,0.173709261,q_final,,,1.000000
1782854051.515301,trajectory,0.005072,1.000000,0.000000,5,-0.016298294,-0.016298254,0.000000040,-0.004531860,0.000023737,0.004555597,15.000000,1.500000,-0.020754581,-0.000213623,0.006833998,-0.013920583,q_final,,,1.000000
1782854051.515301,trajectory,0.005072,1.000000,0.000000,6,0.030488014,0.030104644,-0.000383370,0.046829224,0.000004266,-0.046824958,12.000000,1.000000,0.059825366,-0.008758545,-0.051425396,0.008399970,q_final,,,1.000000
1782854051.526945,trajectory,0.016702,1.000000,0.000000,1,-0.016298294,-0.016298957,-0.000000663,-0.050354004,-0.000118879,0.050235125,35.000000,5.000000,0.001707697,0.097795486,0.251152408,0.252860106,q_final,,,1.000000
1782854051.526945,trajectory,0.016702,1.000000,0.000000,2,-0.006327629,-0.006327551,0.000000079,-0.042421341,0.000014076,0.042435417,55.000000,4.800000,0.057943350,-0.022888184,0.203694322,0.261637672,q_final,,,1.000000
1782854051.526945,trajectory,0.016702,1.000000,0.000000,3,-0.007094383,-0.007093324,0.000001059,0.034240723,0.000189740,-0.034050982,40.000000,4.830000,0.343150642,0.012191772,-0.164423895,0.178726747,q_final,,,1.000000
1782854051.526945,trajectory,0.016702,1.000000,0.000000,4,0.022817612,0.022818024,0.000000412,0.074523926,0.000073921,-0.074450005,30.000000,2.500000,0.284003385,-0.017898560,-0.186112637,0.097890747,q_final,,,1.000000
1782854051.526945,trajectory,0.016702,1.000000,0.000000,5,-0.016298294,-0.016296867,0.000001427,-0.004531860,0.000255762,0.004787623,15.000000,1.500000,-0.020875242,-0.000213623,0.007202841,-0.013672401,q_final,,,1.000000
1782854051.526945,trajectory,0.016702,1.000000,0.000000,6,0.030488014,0.030104894,-0.000383121,0.046829224,0.000045967,-0.046783257,12.000000,1.000000,0.020468191,-0.008758545,-0.051380704,-0.030912513,q_final,,,1.000000
1782854051.540387,trajectory,0.030110,1.000000,0.000000,1,-0.016298294,-0.016302159,-0.000003865,-0.057067871,-0.000383555,0.056684317,35.000000,5.000000,-0.020459472,-0.035539627,0.283286294,0.262826822,q_final,,,1.000000
1782854051.540387,trajectory,0.030110,1.000000,0.000000,2,-0.006327629,-0.006327171,0.000000458,0.054626465,0.000045415,-0.054581049,55.000000,4.800000,0.381445076,0.050354004,-0.261963864,0.119481212,q_final,,,1.000000
1782854051.540387,trajectory,0.030110,1.000000,0.000000,3,-0.006711006,-0.007088214,-0.000377208,0.075866699,0.000612184,-0.075254515,40.000000,4.830000,0.224568617,-0.163682938,-0.378567612,-0.153998995,q_final,,,1.000000
1782854051.540387,trajectory,0.030110,1.000000,0.000000,4,0.022817612,0.022820015,0.000002404,0.000671387,0.000238501,-0.000432885,30.000000,2.500000,0.015342043,0.023605347,-0.001010107,0.014331937,q_final,,,1.000000
1782854051.540387,trajectory,0.030110,1.000000,0.000000,5,-0.016298294,-0.016289978,0.000008316,-0.018630981,0.000825200,0.019456181,15.000000,1.500000,-0.028625282,-0.016448975,0.029309015,0.000683733,q_final,,,1.000000
1782854051.540387,trajectory,0.030110,1.000000,0.000000,6,0.030488014,0.030106132,-0.000381882,0.044815063,0.000148309,-0.044666754,12.000000,1.000000,0.004378148,-0.022857666,-0.049249344,-0.044871196,q_final,,,1.000000
1782854051.552403,trajectory,0.042112,1.000000,0.000000,1,-0.016298294,-0.016308817,-0.000010523,-0.007385254,-0.000745383,0.006639871,35.000000,5.000000,-0.032146406,0.126848221,0.032831042,0.000684636,q_final,,,1.000000
1782854051.552403,trajectory,0.042112,1.000000,0.000000,2,-0.006327629,-0.006326383,0.000001246,-0.059511185,0.000088258,0.059599443,55.000000,4.800000,-0.069220489,0.057678223,0.286145858,0.216925369,q_final,,,1.000000
1782854051.552403,trajectory,0.042112,1.000000,0.000000,3,-0.006327629,-0.007077587,-0.000749958,-0.018127441,0.001189691,0.019317133,40.000000,4.830000,-0.124309302,0.109209061,0.063303423,-0.061005879,q_final,,,1.000000
1782854051.552403,trajectory,0.042112,1.000000,0.000000,4,0.022817612,0.022824155,0.000006544,-0.028869629,0.000463493,0.029333122,30.000000,2.500000,-0.125326987,0.082750320,0.073529111,-0.051797877,q_final,,,1.000000
1782854051.552403,trajectory,0.042112,1.000000,0.000000,5,-0.016298294,-0.016275654,0.000022640,-0.012588501,0.001603656,0.014192157,15.000000,1.500000,-0.023164844,-0.023712158,0.021627841,-0.001537003,q_final,,,1.000000
1782854051.552403,trajectory,0.042112,1.000000,0.000000,6,0.030488014,0.030108706,-0.000379308,0.003524780,0.000288217,-0.003236563,12.000000,1.000000,-0.004450626,0.009613037,-0.007788260,-0.012238886,q_final,,,1.000000
1782854051.564403,trajectory,0.054095,1.000000,0.000000,1,-0.016681671,-0.016320490,0.000361181,-0.065124512,-0.001221916,0.063902595,35.000000,5.000000,-0.027041399,0.093126297,0.332154309,0.305112910,q_final,,,1.000000
1782854051.564403,trajectory,0.054095,1.000000,0.000000,2,-0.006327629,-0.006325001,0.000002628,-0.019836426,0.000144683,0.019981109,55.000000,4.800000,0.092807937,-0.033874512,0.096053872,0.188861809,q_final,,,1.000000
1782854051.564403,trajectory,0.054095,1.000000,0.000000,3,-0.005944252,-0.007058956,-0.001114704,0.071838379,0.001950277,-0.069888102,40.000000,4.830000,0.092723258,-0.095720291,-0.382147705,-0.289424447,q_final,,,1.000000
1782854051.564403,trajectory,0.054095,1.000000,0.000000,4,0.023200989,0.022831414,-0.000369575,0.132263184,0.000759810,-0.131503374,30.000000,2.500000,0.144008199,0.198961258,-0.339845687,-0.195837488,q_final,,,1.000000
1782854051.564403,trajectory,0.054095,1.000000,0.000000,5,-0.016298294,-0.016250540,0.000047754,-0.015609741,0.002628896,0.018238638,15.000000,1.500000,-0.030751192,-0.020721436,0.028074267,-0.002676926,q_final,,,1.000000
1782854051.564403,trajectory,0.054095,1.000000,0.000000,6,0.030104637,0.030113220,0.000008583,-0.074024200,0.000472478,0.074496679,12.000000,1.000000,-0.063455644,-0.020721436,0.074599670,0.011144026,q_final,,,1.000000
1782854051.576450,trajectory,0.066122,1.000000,0.000000,1,-0.017066002,-0.016338632,0.000727370,-0.100040436,-0.001813688,0.098226748,35.000000,5.000000,-0.158004361,0.038650513,0.516591697,0.358587336,q_final,,,1.000000
1782854051.576450,trajectory,0.066122,1.000000,0.000000,2,-0.006327629,-0.006322853,0.000004776,0.032043457,0.000214753,-0.031828704,55.000000,4.800000,0.330001173,0.075988770,-0.152515086,0.177486087,q_final,,,1.000000
1782854051.576450,trajectory,0.066122,1.000000,0.000000,3,-0.005560875,-0.007030001,-0.001469126,0.007385254,0.002894792,-0.004490462,40.000000,4.830000,-0.133521292,-0.010116577,-0.080453974,-0.213975266,q_final,,,1.000000
1782854051.576450,trajectory,0.066122,1.000000,0.000000,4,0.022817612,0.022842694,0.000025083,-0.018127441,0.001127784,0.019255226,30.000000,2.500000,-0.014673180,0.107652664,0.048890545,0.034217365,q_final,,,1.000000
1782854051.576450,trajectory,0.066122,1.000000,0.000000,5,-0.016298294,-0.016211509,0.000086785,0.009567261,0.003902065,-0.005665196,15.000000,1.500000,0.002485928,-0.019012451,-0.007196024,-0.004710096,q_final,,,1.000000
1782854051.576450,trajectory,0.066122,1.000000,0.000000,6,0.030488014,0.030120235,-0.000367780,-0.009567261,0.000701299,0.010268559,12.000000,1.000000,0.004992420,-0.014739990,0.005855203,0.010847623,q_final,,,1.000000
1782854051.588511,trajectory,0.078189,1.000000,0.000000,1,-0.017449379,-0.016364665,0.001084714,-0.147037506,-0.002519389,0.144518117,35.000000,5.000000,-0.310337674,0.118028641,0.760555574,0.450217901,q_final,,,1.000000
1782854051.588511,trajectory,0.078189,1.000000,0.000000,2,-0.006327629,-0.006319770,0.000007859,-0.050355911,0.000298313,0.050654224,55.000000,4.800000,-0.033311734,-0.037536621,0.243572507,0.210260773,q_final,,,1.000000
1782854051.588511,trajectory,0.078189,1.000000,0.000000,3,-0.005177498,-0.006988450,-0.001810952,-0.079895020,0.004021149,0.083916169,40.000000,4.830000,-0.199992160,0.104021072,0.332877015,0.132884854,q_final,,,1.000000
1782854051.588511,trajectory,0.078189,1.000000,0.000000,4,0.022817612,0.022858882,0.000041271,0.002014160,0.001566602,-0.000447558,30.000000,2.500000,0.167178741,0.101945877,0.000119225,0.167297966,q_final,,,1.000000
1782854051.588511,trajectory,0.078189,1.000000,0.000000,5,-0.016298294,-0.016155500,0.000142794,0.012588501,0.005420349,-0.007168152,15.000000,1.500000,0.005289633,-0.029694557,-0.008610318,-0.003320685,q_final,,,1.000000
1782854051.588511,trajectory,0.078189,1.000000,0.000000,6,0.030488014,0.030130301,-0.000357713,0.050857544,0.000974172,-0.049883372,12.000000,1.000000,0.047882500,-0.004913330,-0.054175933,-0.006293433,q_final,,,1.000000
1782854051.600418,trajectory,0.090059,1.000000,0.000000,1,-0.017832756,-0.016399221,0.001433536,-0.012756348,-0.003320618,0.009435729,35.000000,5.000000,0.121001303,0.091569901,0.097352390,0.218353693,q_final,,,1.000000
1782854051.600418,trajectory,0.090059,1.000000,0.000000,2,-0.006327629,-0.006315679,0.000011950,0.024719238,0.000393184,-0.024326055,55.000000,4.800000,0.254146835,0.094299316,-0.116107792,0.138039043,q_final,,,1.000000
1782854051.600418,trajectory,0.090059,1.000000,0.000000,3,-0.005177498,-0.006933296,-0.001755799,0.006042480,0.005299976,-0.000742504,40.000000,4.830000,0.267452718,0.052658081,-0.073818239,0.193634479,q_final,,,1.000000
1782854051.600418,trajectory,0.090059,1.000000,0.000000,4,0.022434235,0.022880370,0.000446135,-0.093326569,0.002064822,0.095391390,30.000000,2.500000,0.011347269,0.070299149,0.251862525,0.263209795,q_final,,,1.000000
1782854051.600418,trajectory,0.090059,1.000000,0.000000,5,-0.016298294,-0.016081155,0.000217139,0.046829224,0.007144157,-0.039685066,15.000000,1.500000,0.030689361,-0.014312744,-0.056270521,-0.025581160,q_final,,,1.000000
1782854051.600418,trajectory,0.090059,1.000000,0.000000,6,0.030488014,0.030143662,-0.000344352,-0.021652222,0.001283984,0.022936205,12.000000,1.000000,-0.029332071,0.017303467,0.018803983,-0.010528088,q_final,,,1.000000
1782854051.612439,trajectory,0.102033,1.000000,0.000000,1,-0.017449379,-0.016444346,0.001005033,-0.027526855,-0.004234235,0.023292621,35.000000,5.000000,0.058987708,-0.106096268,0.151639242,0.210626950,q_final,,,1.000000
1782854051.612439,trajectory,0.102033,1.000000,0.000000,2,-0.006327629,-0.006310336,0.000017294,-0.014953613,0.000501362,0.015454975,55.000000,4.800000,0.059209656,0.050354004,0.075135028,0.134344684,q_final,,,1.000000
1782854051.612439,trajectory,0.102033,1.000000,0.000000,3,-0.004794121,-0.006861272,-0.002067151,-0.077209473,0.006758182,0.083967655,40.000000,4.830000,-0.161756731,-0.197406769,0.322877731,0.161121000,q_final,,,1.000000
1782854051.612439,trajectory,0.102033,1.000000,0.000000,4,0.022434235,0.022908430,0.000474195,-0.027526855,0.002632925,0.030159781,30.000000,2.500000,0.121309005,0.039169312,0.089625305,0.210934310,q_final,,,1.000000
1782854051.612439,trajectory,0.102033,1.000000,0.000000,5,-0.016298294,-0.015984069,0.000314225,0.041793823,0.009109761,-0.032684062,15.000000,1.500000,0.004841168,-0.036103249,-0.044312720,-0.039471551,q_final,,,1.000000
1782854051.612439,trajectory,0.102033,1.000000,0.000000,6,0.030488014,0.030161111,-0.000326903,-0.029708862,0.001637252,0.031346114,12.000000,1.000000,-0.009129047,0.007904053,0.027423278,0.018294231,q_final,,,1.000000
1782854051.624375,trajectory,0.113937,1.000000,0.000000,1,-0.017832756,-0.016500670,0.001332086,-0.078552246,-0.005245226,0.073307020,35.000000,5.000000,-0.241489843,0.040206909,0.413158111,0.171668268,q_final,,,1.000000
1782854051.624375,trajectory,0.113937,1.000000,0.000000,2,-0.006327629,-0.006303666,0.000023963,0.078432083,0.000621070,-0.077811013,55.000000,4.800000,0.464530336,0.114440918,-0.372174915,0.092355421,q_final,,,1.000000
1782854051.624375,trajectory,0.113937,1.000000,0.000000,3,-0.004409790,-0.006771375,-0.002361585,0.036926270,0.008371806,-0.028554463,40.000000,4.830000,0.178550169,-0.055772781,-0.232381450,-0.053831281,q_final,,,1.000000
1782854051.624375,trajectory,0.113937,1.000000,0.000000,4,0.022434235,0.022943453,0.000509218,-0.051696777,0.003261578,0.054958355,30.000000,2.500000,-0.025542206,0.027755737,0.152672433,0.127130227,q_final,,,1.000000
1782854051.624375,trajectory,0.113937,1.000000,0.000000,5,-0.015914917,-0.015862892,0.000052025,-0.017623901,0.011284862,0.028908764,15.000000,1.500000,-0.057592733,0.005340576,0.044143526,-0.013449207,q_final,,,1.000000
1782854051.624375,trajectory,0.113937,1.000000,0.000000,6,0.030104637,0.030182890,0.000078253,0.011581421,0.002028172,-0.009553249,12.000000,1.000000,0.008896026,-0.013885498,-0.008614217,0.000281809,q_final,,,1.000000
1782854051.636369,trajectory,0.125891,1.000000,0.000000,1,-0.017449379,-0.016569943,0.000879436,-0.018127441,-0.006361215,0.011766227,35.000000,5.000000,0.174765223,0.120622635,0.089611407,0.264376630,q_final,,,1.000000
1782854051.636369,trajectory,0.125891,1.000000,0.000000,2,-0.006327629,-0.006295464,0.000032165,0.017395020,0.000753211,-0.016641809,55.000000,4.800000,0.214296933,0.008239746,-0.078111606,0.136185327,q_final,,,1.000000
1782854051.636369,trajectory,0.125891,1.000000,0.000000,3,-0.004026413,-0.006660810,-0.002634397,0.130920410,0.010153014,-0.120767396,40.000000,4.830000,0.588038502,-0.107133865,-0.688682412,-0.100643909,q_final,,,1.000000
1782854051.636369,trajectory,0.125891,1.000000,0.000000,4,0.022434235,0.022986528,0.000552293,0.015441895,0.003955520,-0.011486374,30.000000,2.500000,0.169610089,0.135149002,-0.012147142,0.157462947,q_final,,,1.000000
1782854051.636369,trajectory,0.125891,1.000000,0.000000,5,-0.016298294,-0.015713855,0.000584439,0.039779663,0.013685860,-0.026093803,15.000000,1.500000,0.026919635,-0.025421143,-0.030374116,-0.003454481,q_final,,,1.000000
1782854051.636369,trajectory,0.125891,1.000000,0.000000,6,0.030488014,0.030209675,-0.000278339,0.031723022,0.002459691,-0.029263332,12.000000,1.000000,0.012756907,0.011322021,-0.032603397,-0.019846490,q_final,,,1.000000
1782854051.648493,trajectory,0.138002,1.000000,0.000000,1,-0.017832756,-0.016654338,0.001178418,-0.110782623,-0.007592573,0.103190050,35.000000,5.000000,-0.114951334,0.095201492,0.557194875,0.442243541,q_final,,,1.000000
1782854051.648493,trajectory,0.138002,1.000000,0.000000,2,-0.006327629,-0.006285471,0.000042158,0.080263138,0.000899012,-0.079364126,55.000000,4.800000,0.199207585,-0.052185059,-0.378629113,-0.179421528,q_final,,,1.000000
1782854051.648493,trajectory,0.138002,1.000000,0.000000,3,-0.003643036,-0.006526108,-0.002883072,0.237003326,0.012118362,-0.224884964,40.000000,4.830000,0.673533603,0.023086548,-1.201517260,-0.527983657,q_final,,,1.000000
1782854051.648493,trajectory,0.138002,1.000000,0.000000,4,0.022434235,0.023039006,0.000604772,-0.062438965,0.004721201,0.067160166,30.000000,2.500000,-0.032717799,0.153306961,0.186043572,0.153325773,q_final,,,1.000000
1782854051.648493,trajectory,0.138002,1.000000,0.000000,5,-0.015914917,-0.015532282,0.000382635,-0.034744263,0.016335070,0.051079333,15.000000,1.500000,-0.081396772,-0.017303467,0.082358532,0.000961759,q_final,,,1.000000
1782854051.648493,trajectory,0.138002,1.000000,0.000000,6,0.030488014,0.030242309,-0.000245705,0.008560181,0.002935820,-0.005624360,12.000000,1.000000,-0.000829805,-0.001495361,-0.008572826,-0.009402632,q_final,,,1.000000
1782854051.660457,trajectory,0.149917,1.000000,0.000000,1,-0.017832756,-0.016752498,0.001080258,0.144348145,-0.008900672,-0.153248817,35.000000,5.000000,0.862827665,-0.045915604,-0.728435066,0.134392598,q_final,,,1.000000
1782854051.660457,trajectory,0.149917,1.000000,0.000000,2,-0.006327629,-0.006273848,0.000053781,0.018615723,0.001053900,-0.017561823,55.000000,4.800000,-0.013304740,-0.039367676,-0.081338803,-0.094643543,q_final,,,1.000000
1782854051.660457,trajectory,0.149917,1.000000,0.000000,3,-0.003259659,-0.006369436,-0.003109778,0.054382324,0.014206194,-0.040176130,40.000000,4.830000,0.061664072,-0.052659988,-0.318441808,-0.256777736,q_final,,,1.000000
1782854051.660457,trajectory,0.149917,1.000000,0.000000,4,0.022434235,0.023100044,0.000665810,-0.051696777,0.005534602,0.057231379,30.000000,2.500000,0.040916424,0.132555008,0.163052737,0.203969162,q_final,,,1.000000
1782854051.660457,trajectory,0.149917,1.000000,0.000000,5,-0.016298294,-0.015321094,0.000977200,0.074020386,0.019149386,-0.054871000,15.000000,1.500000,0.011237221,0.004486084,-0.067648506,-0.056411285,q_final,,,1.000000
1782854051.660457,trajectory,0.149917,1.000000,0.000000,6,0.030488014,0.030280264,-0.000207750,-0.027694702,0.003441623,0.031136325,12.000000,1.000000,-0.012703507,-0.005340576,0.028643326,0.015939819,q_final,,,1.000000
1782854051.672388,trajectory,0.161858,1.000000,0.000000,1,-0.017832756,-0.016867082,0.000965674,0.049011230,-0.010305794,-0.059317025,35.000000,5.000000,0.249932095,-0.010635376,-0.262786536,-0.012854440,q_final,,,1.000000
1782854051.672388,trajectory,0.161858,1.000000,0.000000,2,-0.006327629,-0.006260281,0.000067348,-0.019836426,0.001220276,0.021056701,55.000000,4.800000,-0.067638587,0.118103027,0.104776325,0.037137739,q_final,,,1.000000
1782854051.672388,trajectory,0.161858,1.000000,0.000000,3,-0.002492905,-0.006186551,-0.003693647,0.047668457,0.016448883,-0.031219574,40.000000,4.830000,0.053496777,-0.025161743,-0.298536414,-0.245039637,q_final,,,1.000000
1782854051.672388,trajectory,0.161858,1.000000,0.000000,4,0.022434235,0.023171295,0.000737060,0.020812988,0.006408332,-0.014404656,30.000000,2.500000,0.156664173,0.091051102,-0.013899842,0.142764331,q_final,,,1.000000
1782854051.672388,trajectory,0.161858,1.000000,0.000000,5,-0.016298294,-0.015074573,0.001223721,-0.083087921,0.022172440,0.105260362,15.000000,1.500000,-0.133841323,0.010894775,0.176246361,0.042405038,q_final,,,1.000000
1782854051.672388,trajectory,0.161858,1.000000,0.000000,6,0.030488014,0.030324570,-0.000163444,-0.009567261,0.003984941,0.013552202,12.000000,1.000000,0.002304399,0.001495361,0.011590877,0.013895275,q_final,,,1.000000
1782854051.684397,trajectory,0.173844,1.000000,0.000000,1,-0.018216133,-0.016999517,0.001216616,0.046325684,-0.011808622,-0.058134306,35.000000,5.000000,0.334835575,-0.072374344,-0.248089972,0.086745603,q_final,,,1.000000
1782854051.684397,trajectory,0.173844,1.000000,0.000000,2,-0.006327629,-0.006244600,0.000083030,-0.052797318,0.001398221,0.054195538,55.000000,4.800000,-0.012742386,-0.000915527,0.264705208,0.251962822,q_final,,,1.000000
1782854051.684397,trajectory,0.173844,1.000000,0.000000,3,-0.002109528,-0.005975174,-0.003865647,0.079895020,0.018847518,-0.061047502,40.000000,4.830000,0.374002041,-0.014785767,-0.449485299,-0.075483258,q_final,,,1.000000
1782854051.684397,trajectory,0.173844,1.000000,0.000000,4,0.022817612,0.023253645,0.000436033,0.081237793,0.007342818,-0.073894975,30.000000,2.500000,0.205048182,0.129961014,-0.171656433,0.033391749,q_final,,,1.000000
1782854051.684397,trajectory,0.173844,1.000000,0.000000,5,-0.015914917,-0.014789645,0.001125272,-0.028701782,0.025405705,0.054107487,15.000000,1.500000,-0.035381896,0.020721436,0.098040314,0.062658419,q_final,,,1.000000
1782854051.684397,trajectory,0.173844,1.000000,0.000000,6,0.030488014,0.030375779,-0.000112235,-0.017623901,0.004566040,0.022189941,12.000000,1.000000,-0.007149954,0.008331299,0.020843120,0.013693166,q_final,,,1.000000
1782854051.696711,trajectory,0.186134,1.000000,0.000000,1,-0.018216133,-0.017154599,0.001061534,-0.055725098,-0.013443634,0.042281464,35.000000,5.000000,-0.034682356,-0.118547440,0.248561012,0.213878656,q_final,,,1.000000
1782854051.696711,trajectory,0.186134,1.000000,0.000000,2,-0.006327629,-0.006226237,0.000101392,-0.065004349,0.001591817,0.066596166,55.000000,4.800000,-0.058304066,0.000915527,0.325238171,0.266934105,q_final,,,1.000000
1782854051.696711,trajectory,0.186134,1.000000,0.000000,3,-0.002109528,-0.005727651,-0.003618123,-0.104068756,0.021457129,0.125525885,40.000000,4.830000,-0.460588331,-0.078081131,0.461565086,0.000976754,q_final,,,1.000000
1782854051.696711,trajectory,0.186134,1.000000,0.000000,4,0.022434235,0.023350078,0.000915843,-0.069152832,0.008359498,0.077512330,30.000000,2.500000,-0.121403770,0.103502274,0.221256124,0.099852355,q_final,,,1.000000
1782854051.696711,trajectory,0.186134,1.000000,0.000000,5,-0.015914917,-0.014455993,0.001458924,0.001510620,0.028923357,0.027412737,15.000000,1.500000,-0.030316086,0.014739990,0.063002960,0.032686874,q_final,,,1.000000
1782854051.696711,trajectory,0.186134,1.000000,0.000000,6,0.030104637,0.030435745,0.000331107,-0.021652222,0.005198250,0.026850471,12.000000,1.000000,0.020648442,0.006195068,0.030823761,0.051472203,q_final,,,1.000000
1782854051.708334,trajectory,0.197822,1.000000,0.000000,1,-0.018216133,-0.017321234,0.000894899,-0.081237793,-0.015084665,0.066153128,35.000000,5.000000,-0.044008465,-0.085863113,0.362087103,0.318078638,q_final,,,1.000000
1782854051.708334,trajectory,0.197822,1.000000,0.000000,2,-0.006327629,-0.006206506,0.000121123,-0.065004349,0.001786126,0.066790475,55.000000,4.800000,-0.004430350,0.000915527,0.327256045,0.322825695,q_final,,,1.000000
1782854051.708334,trajectory,0.197822,1.000000,0.000000,3,-0.002109528,-0.005461688,-0.003352160,-0.104068756,0.024076348,0.128145104,40.000000,4.830000,-0.075360200,-0.078081131,0.484854439,0.409494239,q_final,,,1.000000
1782854051.708334,trajectory,0.197822,1.000000,0.000000,4,0.022817612,0.023453695,0.000636083,-0.000671387,0.009379922,0.010051309,30.000000,2.500000,0.082834990,0.151231766,0.044210760,0.127045750,q_final,,,1.000000
1782854051.708334,trajectory,0.197822,1.000000,0.000000,5,-0.015914917,-0.014097486,0.001817431,-0.021652222,0.032453961,0.054106182,15.000000,1.500000,-0.041287663,0.050201416,0.108420743,0.067133081,q_final,,,1.000000
1782854051.708334,trajectory,0.197822,1.000000,0.000000,6,0.030104637,0.030500177,0.000395540,-0.028701782,0.005832787,0.034534570,12.000000,1.000000,0.002184865,-0.014739990,0.039281053,0.041465918,q_final,,,1.000000
1782854051.720367,trajectory,0.209732,1.000000,0.000000,1,-0.018216133,-0.017511269,0.000704864,0.051696777,-0.016841221,-0.068537998,35.000000,5.000000,0.126954575,-0.038133621,-0.318019736,-0.191065162,q_final,,,1.000000
1782854051.720367,trajectory,0.209732,1.000000,0.000000,2,-0.006327629,-0.006184005,0.000143624,0.116884232,0.001994114,-0.114890117,55.000000,4.800000,0.762929165,0.075988770,-0.543573222,0.219355942,q_final,,,1.000000
1782854051.720367,trajectory,0.209732,1.000000,0.000000,3,-0.000958443,-0.005158377,-0.004199935,0.110778809,0.026879953,-0.083898856,40.000000,4.830000,0.441309154,0.080156326,-0.573228859,-0.131919706,q_final,,,1.000000
1782854051.720367,trajectory,0.209732,1.000000,0.000000,4,0.022817612,0.023571862,0.000754250,0.035583496,0.010472180,-0.025111316,30.000000,2.500000,0.037833749,0.110246658,-0.040150791,-0.002317041,q_final,,,1.000000
1782854051.720367,trajectory,0.209732,1.000000,0.000000,5,-0.016298294,-0.013688635,0.002609659,-0.080066681,0.036233109,0.116299790,15.000000,1.500000,-0.078604639,0.023712158,0.213594570,0.134989930,q_final,,,1.000000
