stamp_s,phase,vt_s,warp,settle_blend,motor_id,q,q_des,err,qd,qd_des,qd_err,kp,kd,tau_ff,tau_meas,pd_tau,total_tau,hold_ref_source,q_final,q_final_err,settle_vel_brake
1782852451.056197,trajectory,0.029533,1.000000,0.000000,6,-0.013998032,-0.013994477,0.000003555,0.026687622,0.000359677,-0.026327945,12.000000,1.000000,-0.018644616,-0.008758545,-0.026285286,-0.044929902,q_final,,,1.000000
1782852451.071932,trajectory,0.006206,1.000000,0.000000,1,-0.011696815,-0.011696854,-0.000000038,-0.106754303,-0.000018502,0.106735800,35.000000,5.000000,-0.252853814,0.170427322,0.533677662,0.280823848,q_final,,,1.000000
1782852451.071932,trajectory,0.006206,1.000000,0.000000,2,-0.015148163,-0.015531517,-0.000383354,-0.084535599,0.000010968,0.084546566,55.000000,4.800000,0.328813386,0.107116699,0.384739029,0.713552415,q_final,,,1.000000
1782852451.071932,trajectory,0.006206,1.000000,0.000000,3,-0.058100700,-0.058100630,0.000000071,-0.102725983,0.000034193,0.102760175,40.000000,4.830000,-0.327512115,-0.325033188,0.496334478,0.168822363,q_final,,,1.000000
1782852451.071932,trajectory,0.006206,1.000000,0.000000,4,0.020900726,0.020900752,0.000000026,0.073181152,0.000012454,-0.073168698,30.000000,2.500000,-0.017482026,0.085863113,-0.182920973,-0.200402999,q_final,,,1.000000
1782852451.071932,trajectory,0.006206,1.000000,0.000000,5,-0.015531540,-0.015531466,0.000000074,-0.043807983,0.000035542,0.043843526,15.000000,1.500000,0.020568632,0.007476807,0.065766392,0.086335024,q_final,,,1.000000
1782852451.071932,trajectory,0.006206,1.000000,0.000000,6,-0.013998032,-0.013997998,0.000000033,0.026687622,0.000016083,-0.026671539,12.000000,1.000000,0.000081180,-0.008758545,-0.026671139,-0.026589959,q_final,,,1.000000
1782852451.085804,trajectory,0.020046,1.000000,0.000000,1,-0.011696815,-0.011698099,-0.000001284,0.132263184,-0.000191613,-0.132454797,35.000000,5.000000,0.610838271,0.045394897,-0.662318916,-0.051480645,q_final,,,1.000000
1782852451.085804,trajectory,0.020046,1.000000,0.000000,2,-0.014381409,-0.015530779,-0.001149370,0.160829544,0.000113583,-0.160715961,55.000000,4.800000,1.202064885,0.227966309,-0.834651977,0.367412908,q_final,,,1.000000
1782852451.085804,trajectory,0.020046,1.000000,0.000000,3,-0.058484077,-0.058098328,0.000385750,0.015441895,0.000354101,-0.015087793,40.000000,4.830000,-0.046703682,-0.177692413,-0.057444060,-0.104147742,q_final,,,1.000000
1782852451.085804,trajectory,0.020046,1.000000,0.000000,4,0.020517349,0.020901590,0.000384241,-0.102725983,0.000128973,0.102854956,30.000000,2.500000,-0.328796212,-0.060441971,0.268664625,-0.060131587,q_final,,,1.000000
1782852451.085804,trajectory,0.020046,1.000000,0.000000,5,-0.015914917,-0.015529074,0.000385843,-0.046829224,0.000368077,0.047197301,15.000000,1.500000,0.019514937,0.013458252,0.076583599,0.096098536,q_final,,,1.000000
1782852451.085804,trajectory,0.020046,1.000000,0.000000,6,-0.013998032,-0.013996916,0.000001116,0.003524780,0.000166558,-0.003358222,12.000000,1.000000,0.010286582,-0.009185791,-0.003344831,0.006941751,q_final,,,1.000000
1782852451.097772,trajectory,0.032011,1.000000,0.000000,1,-0.011696815,-0.011702018,-0.000005203,0.126892090,-0.000485484,-0.127377573,35.000000,5.000000,0.306514218,-0.016342163,-0.637069966,-0.330555747,q_final,,,1.000000
1782852451.097772,trajectory,0.032011,1.000000,0.000000,2,-0.013998032,-0.015528456,-0.001530424,0.039978027,0.000287781,-0.039690247,55.000000,4.800000,0.517763092,0.246284485,-0.274686516,0.243076576,q_final,,,1.000000
1782852451.097772,trajectory,0.032011,1.000000,0.000000,3,-0.058484077,-0.058091086,0.000392992,-0.038269043,0.000897175,0.039166218,40.000000,4.830000,-0.271025747,-0.283527374,0.204892507,-0.066133240,q_final,,,1.000000
1782852451.097772,trajectory,0.032011,1.000000,0.000000,4,0.020517349,0.020904228,0.000386879,-0.031555176,0.000326774,0.031881950,30.000000,2.500000,-0.130295914,-0.032943726,0.091311247,-0.038984667,q_final,,,1.000000
1782852451.097772,trajectory,0.032011,1.000000,0.000000,5,-0.015914917,-0.015521546,0.000393371,-0.031723022,0.000932585,0.032655607,15.000000,1.500000,0.027987299,0.011322021,0.054883982,0.082871281,q_final,,,1.000000
1782852451.097772,trajectory,0.032011,1.000000,0.000000,6,-0.013998032,-0.013993509,0.000004523,0.000503540,0.000422003,-0.000081537,12.000000,1.000000,-0.003348779,-0.022430420,-0.000027267,-0.003376046,q_final,,,1.000000
1782852451.109949,trajectory,0.044169,1.000000,0.000000,1,-0.011696815,-0.011710415,-0.000013600,0.130920410,-0.000918195,-0.131838605,35.000000,5.000000,0.124075718,0.005447388,-0.659669025,-0.535593307,q_final,,,1.000000
1782852451.109949,trajectory,0.044169,1.000000,0.000000,2,-0.013230324,-0.015523478,-0.002293154,0.077209473,0.000544280,-0.076665193,55.000000,4.800000,0.678228794,0.213317871,-0.494116422,0.184112372,q_final,,,1.000000
1782852451.109949,trajectory,0.044169,1.000000,0.000000,3,-0.058484077,-0.058075568,0.000408510,0.098693848,0.001696827,-0.096997021,40.000000,4.830000,0.008721413,-0.125291824,-0.452155219,-0.443433807,q_final,,,1.000000
1782852451.109949,trajectory,0.044169,1.000000,0.000000,4,0.020517349,0.020909880,0.000392531,0.035583496,0.000618029,-0.034965468,30.000000,2.500000,0.024708277,-0.142930984,-0.075637736,-0.050929460,q_final,,,1.000000
1782852451.109949,trajectory,0.044169,1.000000,0.000000,5,-0.015914917,-0.015505415,0.000409502,-0.031723022,0.001763798,0.033486820,15.000000,1.500000,0.024456136,0.011322021,0.056372757,0.080828893,q_final,,,1.000000
1782852451.109949,trajectory,0.044169,1.000000,0.000000,6,-0.013998032,-0.013986210,0.000011822,0.000503540,0.000798134,0.000294594,12.000000,1.000000,-0.001057438,-0.022430420,0.000436454,-0.000620984,q_final,,,1.000000
1782852451.121761,trajectory,0.055949,1.000000,0.000000,1,-0.011696815,-0.011724325,-0.000027510,0.054382324,-0.001463862,-0.055846186,35.000000,5.000000,0.069880739,0.126329422,-0.280193771,-0.210313032,q_final,,,1.000000
1782852451.121761,trajectory,0.055949,1.000000,0.000000,2,-0.012463570,-0.015515233,-0.003051663,-0.021667480,0.000867735,0.022535216,55.000000,4.800000,0.364776423,0.209655762,-0.059672447,0.305103976,q_final,,,1.000000
1782852451.121761,trajectory,0.055949,1.000000,0.000000,3,-0.058867455,-0.058049862,0.000817592,-0.030212402,0.002705220,0.032917622,40.000000,4.830000,-0.508694184,-0.361349106,0.191695802,-0.316998383,q_final,,,1.000000
1782852451.121761,trajectory,0.055949,1.000000,0.000000,4,0.020517349,0.020919243,0.000401894,-0.160465240,0.000985312,0.161450552,30.000000,2.500000,-0.265587501,-0.069261551,0.415683189,0.150095688,q_final,,,1.000000
1782852451.121761,trajectory,0.055949,1.000000,0.000000,5,-0.015531540,-0.015478695,0.000052845,0.033737183,0.002811991,-0.030925191,15.000000,1.500000,0.051843864,-0.012603760,-0.045595119,0.006248745,q_final,,,1.000000
1782852451.121761,trajectory,0.055949,1.000000,0.000000,6,-0.013998032,-0.013974119,0.000023913,-0.006546021,0.001272451,0.007818471,12.000000,1.000000,0.019253204,0.001068115,0.008105423,0.027358627,q_final,,,1.000000
1782852451.133748,trajectory,0.067923,1.000000,0.000000,1,-0.011696815,-0.011745797,-0.000048982,0.004699707,-0.002143397,-0.006843104,35.000000,5.000000,-0.160860616,0.140336990,-0.035929884,-0.196790500,q_final,,,1.000000
1782852451.133748,trajectory,0.067923,1.000000,0.000000,2,-0.011696815,-0.015502505,-0.003805689,-0.004577637,0.001270544,0.005848181,55.000000,4.800000,0.325196281,0.134582520,-0.181241651,0.143954630,q_final,,,1.000000
1782852451.133748,trajectory,0.067923,1.000000,0.000000,3,-0.058867455,-0.058010182,0.000857273,-0.012756348,0.003961003,0.016717351,40.000000,4.830000,-0.571133484,-0.037096024,0.115035705,-0.456097779,q_final,,,1.000000
1782852451.133748,trajectory,0.067923,1.000000,0.000000,4,0.020517349,0.020933695,0.000416346,0.163146973,0.001442701,-0.161704272,30.000000,2.500000,0.188809050,-0.019454956,-0.391770292,-0.202961242,q_final,,,1.000000
1782852451.133748,trajectory,0.067923,1.000000,0.000000,5,-0.015914917,-0.015437449,0.000477468,0.005538940,0.004117338,-0.001421602,15.000000,1.500000,0.038445640,0.043365479,0.005029618,0.043475258,q_final,,,1.000000
1782852451.133748,trajectory,0.067923,1.000000,0.000000,6,-0.013998032,-0.013955455,0.000042577,0.022659302,0.001863132,-0.020796170,12.000000,1.000000,0.005227091,-0.021575928,-0.020285246,-0.015058155,q_final,,,1.000000
1782852451.145698,trajectory,0.079859,1.000000,0.000000,1,-0.012080193,-0.011776037,0.000304155,-0.044982910,-0.002943602,0.042039308,35.000000,5.000000,-0.463143971,-0.022048950,0.220841969,-0.242302002,q_final,,,1.000000
1782852451.145698,trajectory,0.079859,1.000000,0.000000,2,-0.010545731,-0.015484579,-0.004938849,0.199892044,0.001744882,-0.198147162,55.000000,4.800000,1.331905472,0.237129211,-1.222743061,0.109162411,q_final,,,1.000000
1782852451.145698,trajectory,0.079859,1.000000,0.000000,3,-0.058867455,-0.057954298,0.000913157,0.030212402,0.005439783,-0.024772620,40.000000,4.830000,-0.327693642,-0.403890610,-0.083125491,-0.410819134,q_final,,,1.000000
1782852451.145698,trajectory,0.079859,1.000000,0.000000,4,0.020517349,0.020954050,0.000436701,-0.091983795,0.001981311,0.093965106,30.000000,2.500000,-0.247800922,-0.061998367,0.248013785,0.000212863,q_final,,,1.000000
1782852451.145698,trajectory,0.079859,1.000000,0.000000,5,-0.015531540,-0.015379359,0.000152181,0.010574341,0.005654483,-0.004919857,15.000000,1.500000,0.041557034,0.039947510,-0.005097076,0.036459958,q_final,,,1.000000
1782852451.145698,trajectory,0.079859,1.000000,0.000000,6,-0.013998032,-0.013929169,0.000068863,0.003524780,0.002558704,-0.000966077,12.000000,1.000000,-0.014716259,-0.011322021,-0.000139719,-0.014855978,q_final,,,1.000000
1782852451.157805,trajectory,0.091944,1.000000,0.000000,1,-0.011696815,-0.011817121,-0.000120305,-0.058410645,-0.003875990,0.054534655,35.000000,5.000000,-0.334706333,0.142412186,0.268462598,-0.066243735,q_final,,,1.000000
1782852451.157805,trajectory,0.091944,1.000000,0.000000,2,-0.010162354,-0.015460227,-0.005297873,0.164491653,0.002297575,-0.162194078,55.000000,4.800000,0.852794135,0.176696777,-1.069914594,-0.217120460,q_final,,,1.000000
1782852451.157805,trajectory,0.091944,1.000000,0.000000,3,-0.058867455,-0.057878376,0.000989078,-0.012756348,0.007162837,0.019919185,40.000000,4.830000,-0.389026230,-0.250324249,0.135772786,-0.253253444,q_final,,,1.000000
1782852451.157805,trajectory,0.091944,1.000000,0.000000,4,0.020517349,0.020981703,0.000464353,0.014099121,0.002608893,-0.011490229,30.000000,2.500000,-0.049339548,-0.063554764,-0.014794973,-0.064134521,q_final,,,1.000000
1782852451.157805,trajectory,0.091944,1.000000,0.000000,5,-0.015531540,-0.015300441,0.000231099,0.086105347,0.007445545,-0.078659802,15.000000,1.500000,0.111484415,0.036102295,-0.114523222,-0.003038807,q_final,,,1.000000
1782852451.157805,trajectory,0.091944,1.000000,0.000000,6,-0.013998032,-0.013893457,0.000104574,0.024673462,0.003369175,-0.021304287,12.000000,1.000000,0.004598278,0.004058838,-0.020049397,-0.015451119,q_final,,,1.000000
1782852451.169818,trajectory,0.103942,1.000000,0.000000,1,-0.011696815,-0.011869777,-0.000172962,0.012756348,-0.004920877,-0.017677225,35.000000,5.000000,0.051263775,0.061996460,-0.094439790,-0.043176015,q_final,,,1.000000
